formulation_id,batch_id,actual,predicted,predicted_std,cv_fold,panel,endpoint,paired_rows_cumulative,pareto_points_cumulative,normalized_hypervolume,igd,viability_r2,load_r2
legacy_lit_341,legacy_literature,81.0,52.79636018237082,25.673454878342316,1.0,all_cv,viability_percent,,,,,,
legacy_lit_354,legacy_literature,73.8,58.48007981228101,20.347824105590096,1.0,all_cv,viability_percent,,,,,,
legacy_lit_359,legacy_literature,47.6,51.626169924442785,20.782652834579643,1.0,all_cv,viability_percent,,,,,,
legacy_lit_363,legacy_literature,69.0,52.682171889169204,21.97338049353771,1.0,all_cv,viability_percent,,,,,,
legacy_lit_372,legacy_literature,22.5,32.70440613746206,6.666054869564312,1.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP104,legacy_wetlab,29.7,26.14595996750899,10.501997721704512,1.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP202,legacy_wetlab,32.42,41.31255652492374,20.72315457674089,1.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP305,legacy_wetlab,72.93,57.87391664716097,4.738255433518581,1.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP1103,legacy_wetlab,26.68,52.795967338393815,25.67345486586559,1.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP1202,legacy_wetlab,28.41,52.22788058855482,25.665392562753922,1.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP2101,legacy_wetlab,28.99,49.84761094785332,25.35461691102737,1.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP2106,legacy_wetlab,34.8,46.001828179760814,23.91150262336677,1.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP3104,legacy_wetlab,49.99,57.57962531632792,24.84363943989481,1.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP4101,legacy_wetlab,62.32,73.51498467524226,3.6363548616378005,1.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP4106,legacy_wetlab,71.59,46.50244389053567,5.6502959727457,1.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP5105,legacy_wetlab,91.2,78.11036674604337,1.9778925627648212,1.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP5110,legacy_wetlab,95.15,67.36567677844721,1.4374840903758908,1.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP5203,legacy_wetlab,59.95,54.07787443432817,24.176138308307326,1.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP5208,legacy_wetlab,12.02,51.39744888126357,25.66800169971373,1.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP6102,legacy_wetlab,73.88,75.7473428534824,3.24634066315224,1.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP7101,legacy_wetlab,72.98,79.88372791615217,2.414569557365551,1.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP7106,legacy_wetlab,74.55,78.64423477355786,2.380904660006878,1.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP7111,legacy_wetlab,35.29,65.57736788247738,19.519555686456556,1.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP8104,legacy_wetlab,58.76,57.69932806605797,10.271858119156965,1.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP9101,legacy_wetlab,75.43,69.99873251503712,2.933208512651577,1.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP9106,legacy_wetlab,67.06,65.3110872299131,4.891259806274532,1.0,all_cv,viability_percent,,,,,,
v2_b9ae21107fa4,ROUND_001,15.93,52.79619561364239,25.67345487787844,1.0,all_cv,viability_percent,,,,,,
v2_655729013931,ROUND_002,64.9,65.50190489178839,4.9700772050456665,1.0,all_cv,viability_percent,,,,,,
v2_db8935ce2c34,ROUND_002,61.5875,76.55260814990598,4.958340086000909,1.0,all_cv,viability_percent,,,,,,
v2_fc5b4c04eee9,ROUND_002,56.2875,78.03228243874035,3.6482995681165,1.0,all_cv,viability_percent,,,,,,
v2_3db5f7aa7cdd,ROUND_003,38.0,41.11754229215468,17.255026006572788,1.0,all_cv,viability_percent,,,,,,
v2_afa1348627bc,ROUND_003,38.5,42.76120724172189,19.906160555352738,1.0,all_cv,viability_percent,,,,,,
v2_8d9d8b0a7098,ROUND_004,50.6025,34.94598353196004,9.699663812729307,1.0,all_cv,viability_percent,,,,,,
v2_eb8bb8b8618f,ROUND_004,52.8825,89.61542144765357,16.396153671869065,1.0,all_cv,viability_percent,,,,,,
v2_1d06992cb257,ROUND_004,35.825,13.98853131604426,2.95089389892167,1.0,all_cv,viability_percent,,,,,,
v2_117f554a123f,ROUND_005,11.9125,52.71539648265443,25.673417107694995,1.0,all_cv,viability_percent,,,,,,
v2_4673547a29eb,ROUND_006,6.8175,41.93665139028284,24.309151408146622,1.0,all_cv,viability_percent,,,,,,
v2_fb629591d74c,ROUND_006,40.18,75.60517030512732,5.780702402414053,1.0,all_cv,viability_percent,,,,,,
v2_9d3ceb7016d5,ROUND_006,10.6,37.56895726392131,24.495692999253514,1.0,all_cv,viability_percent,,,,,,
v2_6f20e63adb1d,ROUND_007,48.9975,62.20465268081027,6.192141814046783,1.0,all_cv,viability_percent,,,,,,
v2_6f20e63adb1d,ROUND_008,26.3825,62.20465268081027,6.192141814046783,1.0,all_cv,viability_percent,,,,,,
v2_6f20e63adb1d,ROUND_009,59.495,62.20465268081027,6.192141814046783,1.0,all_cv,viability_percent,,,,,,
v2_724742f4ebc1,ROUND_007,12.6675,52.75765776365838,25.673448696499012,1.0,all_cv,viability_percent,,,,,,
v2_cfd8fbca69e1,ROUND_008,33.555,65.43092772289866,6.171697077757229,1.0,all_cv,viability_percent,,,,,,
v2_2c468d77758b,ROUND_008,18.295,52.79178803923207,25.67345480537004,1.0,all_cv,viability_percent,,,,,,
v2_a5836ff741f8,ROUND_009,56.879999999999995,64.2048310454449,3.3549893174897636,1.0,all_cv,viability_percent,,,,,,
v2_058f0d84ea0e,ROUND_009,37.480000000000004,42.33036504309266,23.224320093814253,1.0,all_cv,viability_percent,,,,,,
v2_4d49c0b641bb,ROUND_009,3.4425,52.772794013273945,25.673452644757724,1.0,all_cv,viability_percent,,,,,,
legacy_lit_1,legacy_literature,96.0,65.17972604980912,19.16877484095044,2.0,all_cv,viability_percent,,,,,,
legacy_lit_4,legacy_literature,81.43333333333332,74.45028766387443,13.085893355242249,2.0,all_cv,viability_percent,,,,,,
legacy_lit_6,legacy_literature,83.0,70.04116314724544,17.228241090097416,2.0,all_cv,viability_percent,,,,,,
legacy_lit_8,legacy_literature,69.625,65.36554563650486,9.570338656604875,2.0,all_cv,viability_percent,,,,,,
legacy_lit_27,legacy_literature,70.0,53.687803416783034,11.98813539619584,2.0,all_cv,viability_percent,,,,,,
legacy_lit_29,legacy_literature,58.0,74.45274459062063,13.085780642311777,2.0,all_cv,viability_percent,,,,,,
legacy_lit_34,legacy_literature,50.0,54.68186104641891,4.576460185701945,2.0,all_cv,viability_percent,,,,,,
legacy_lit_46,legacy_literature,65.0,51.32248140465009,18.86794329699529,2.0,all_cv,viability_percent,,,,,,
legacy_lit_50,legacy_literature,70.6,58.905660491256626,23.855413161578074,2.0,all_cv,viability_percent,,,,,,
legacy_lit_55,legacy_literature,58.0,46.103114424664525,7.0974768669469315,2.0,all_cv,viability_percent,,,,,,
legacy_lit_69,legacy_literature,92.0,64.03377731624276,20.092166036193987,2.0,all_cv,viability_percent,,,,,,
legacy_lit_75,legacy_literature,83.0,49.90758789621259,21.196918416323403,2.0,all_cv,viability_percent,,,,,,
legacy_lit_88,legacy_literature,69.7,37.6666998311531,12.968329385205582,2.0,all_cv,viability_percent,,,,,,
legacy_lit_92,legacy_literature,72.1,51.17769946759649,25.230220324290897,2.0,all_cv,viability_percent,,,,,,
legacy_lit_97,legacy_literature,70.5,34.90909535991257,22.739744661697863,2.0,all_cv,viability_percent,,,,,,
legacy_lit_103,legacy_literature,68.0,46.14597793461429,7.109564899457071,2.0,all_cv,viability_percent,,,,,,
legacy_lit_115,legacy_literature,86.0,62.46805502090025,4.955250670793859,2.0,all_cv,viability_percent,,,,,,
legacy_lit_120,legacy_literature,40.0,41.603203200711526,21.32621982683794,2.0,all_cv,viability_percent,,,,,,
legacy_lit_129,legacy_literature,56.0,54.7774532933319,19.103170541789225,2.0,all_cv,viability_percent,,,,,,
legacy_lit_133,legacy_literature,68.0,50.12618648727901,21.40071918401204,2.0,all_cv,viability_percent,,,,,,
legacy_lit_138,legacy_literature,0.0,50.45829462792392,25.326207653968773,2.0,all_cv,viability_percent,,,,,,
legacy_lit_194,legacy_literature,55.0,46.1470632398459,7.109081451583807,2.0,all_cv,viability_percent,,,,,,
legacy_lit_199,legacy_literature,80.0,46.1470632398459,7.109081451583807,2.0,all_cv,viability_percent,,,,,,
legacy_lit_203,legacy_literature,63.0,60.35212879650232,3.384587968030607,2.0,all_cv,viability_percent,,,,,,
legacy_lit_208,legacy_literature,78.0,56.54655795389436,21.768788764168672,2.0,all_cv,viability_percent,,,,,,
legacy_lit_218,legacy_literature,65.0,52.89522989309547,25.631233436951486,2.0,all_cv,viability_percent,,,,,,
legacy_lit_235,legacy_literature,80.0,44.930425499056796,25.307811279733677,2.0,all_cv,viability_percent,,,,,,
legacy_lit_253,legacy_literature,60.0,46.222484673842835,17.87655760274002,2.0,all_cv,viability_percent,,,,,,
legacy_lit_258,legacy_literature,78.0,38.357734573282876,24.30237823809921,2.0,all_cv,viability_percent,,,,,,
legacy_lit_278,legacy_literature,40.0,53.33054683899487,25.619048090537767,2.0,all_cv,viability_percent,,,,,,
legacy_lit_308,legacy_literature,83.0,51.764979607826795,24.70785919874807,2.0,all_cv,viability_percent,,,,,,
legacy_lit_314,legacy_literature,10.0,55.68729336704972,15.488271459343935,2.0,all_cv,viability_percent,,,,,,
legacy_lit_319,legacy_literature,80.0,75.03407935469865,13.877782952795862,2.0,all_cv,viability_percent,,,,,,
legacy_lit_329,legacy_literature,61.666666666666664,61.04851604147013,18.249250712245466,2.0,all_cv,viability_percent,,,,,,
legacy_lit_349,legacy_literature,70.0,56.38123534073231,17.921233484608177,2.0,all_cv,viability_percent,,,,,,
legacy_lit_353,legacy_literature,72.0,57.66017669086163,17.952702100878703,2.0,all_cv,viability_percent,,,,,,
legacy_lit_358,legacy_literature,42.4,49.859554121644635,21.36529493719888,2.0,all_cv,viability_percent,,,,,,
legacy_lit_362,legacy_literature,55.3,52.34141460419092,20.51061183506126,2.0,all_cv,viability_percent,,,,,,
legacy_lit_370,legacy_literature,90.0,53.53519226197163,25.602126632043184,2.0,all_cv,viability_percent,,,,,,
legacy_lit_376,legacy_literature,86.05,74.46260678278917,13.084742588700253,2.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP103,legacy_wetlab,7.44,33.403910266469,11.166795869130521,2.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP201,legacy_wetlab,9.78,22.243441776684588,5.129613068389012,2.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP206,legacy_wetlab,58.73,49.22243290796891,23.136335991860637,2.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP304,legacy_wetlab,53.19,42.25014995808009,18.66392538342535,2.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP1102,legacy_wetlab,6.9,35.98823824445724,18.949959016699296,2.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP1201,legacy_wetlab,31.9,53.70314260812323,25.400677125811033,2.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP2105,legacy_wetlab,8.66,49.264780313349675,25.35989792018357,2.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP3103,legacy_wetlab,32.75,46.6919752886343,17.677309366580875,2.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP3108,legacy_wetlab,35.08,54.06390012792092,7.475856910674301,2.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP4105,legacy_wetlab,78.31,74.30161397920479,2.4225306040378176,2.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP5104,legacy_wetlab,92.63,73.26185611313181,1.8717530060789989,2.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP5109,legacy_wetlab,94.32,68.00087602203172,1.462202819188355,2.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP5202,legacy_wetlab,29.46,34.30539056921667,14.72695584244365,2.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP5207,legacy_wetlab,48.34,52.811201997956154,25.630138169721242,2.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP6101,legacy_wetlab,74.16,66.52891524481868,2.7898590613363283,2.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP6106,legacy_wetlab,71.41,43.66999824404465,5.375042927665821,2.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP7105,legacy_wetlab,73.57,66.92736932311733,1.4975667203135865,2.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP7110,legacy_wetlab,50.31,43.476171830151074,13.658525055254707,2.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP8103,legacy_wetlab,69.97,68.96845252824598,2.717699560977498,2.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP8108,legacy_wetlab,39.82,60.161155430083234,3.393648552247333,2.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP9105,legacy_wetlab,75.16,72.68014999433616,4.418329034365639,2.0,all_cv,viability_percent,,,,,,
v2_da5df4899b60,ROUND_001,43.34,52.89164904732458,25.631236636784074,2.0,all_cv,viability_percent,,,,,,
v2_75d69addc009,ROUND_002,29.2025,49.373730379073784,25.553943632869274,2.0,all_cv,viability_percent,,,,,,
v2_75d69addc009,ROUND_003,34.5,49.373730379073784,25.553943632869274,2.0,all_cv,viability_percent,,,,,,
v2_8a721b7d8f1c,ROUND_002,63.9975,35.11724112125276,6.824289241942551,2.0,all_cv,viability_percent,,,,,,
v2_384020959c42,ROUND_002,21.375,53.46129029717382,24.140421381004,2.0,all_cv,viability_percent,,,,,,
v2_430e18c49d10,ROUND_003,65.0,30.025216740016486,6.457459309088815,2.0,all_cv,viability_percent,,,,,,
v2_27a2b16cc327,ROUND_003,53.0,70.91684550056841,11.657644171209856,2.0,all_cv,viability_percent,,,,,,
v2_ced63818bdd1,ROUND_004,32.885,51.87648629797667,25.304151613380967,2.0,all_cv,viability_percent,,,,,,
v2_6005e837cd4b,ROUND_004,28.365000000000002,54.777384955326326,24.6301165120114,2.0,all_cv,viability_percent,,,,,,
v2_98a8e114024b,ROUND_004,1.3325,3.8123657193175973,7.3202533641492185,2.0,all_cv,viability_percent,,,,,,
v2_1be28fc1c3ad,ROUND_005,53.3425,38.86113141764085,6.763001259285167,2.0,all_cv,viability_percent,,,,,,
v2_711df1b41503,ROUND_005,48.3325,65.67938943049745,14.014077173000976,2.0,all_cv,viability_percent,,,,,,
v2_011eef292ff1,ROUND_005,31.849999999999998,30.747056348473475,4.8944567817698585,2.0,all_cv,viability_percent,,,,,,
v2_ea8a9ce5fcb2,ROUND_006,48.9925,44.2018101105688,11.313698807696962,2.0,all_cv,viability_percent,,,,,,
v2_b7e07e99afa8,ROUND_006,40.6125,12.043995710064856,2.717192749097402,2.0,all_cv,viability_percent,,,,,,
v2_0edd7362eda9,ROUND_006,8.025,41.99680845189298,21.351697072062308,2.0,all_cv,viability_percent,,,,,,
v2_e579d58c9088,ROUND_006,8.125,52.89140601201466,25.631236636537118,2.0,all_cv,viability_percent,,,,,,
v2_e579d58c9088,ROUND_007,13.4225,52.89140601201466,25.631236636537118,2.0,all_cv,viability_percent,,,,,,
v2_adfd2284b7fb,ROUND_007,8.127500000000001,52.02067607348242,25.629078640327062,2.0,all_cv,viability_percent,,,,,,
v2_4b9990641d38,ROUND_008,12.9175,52.669007656388224,25.63100061536642,2.0,all_cv,viability_percent,,,,,,
v2_f87d5e9bf5a4,ROUND_009,14.515,29.352751866818917,18.146412296435464,2.0,all_cv,viability_percent,,,,,,
v2_a4c0156ecbf5,ROUND_009,31.7125,52.71567663703989,25.631108641362207,2.0,all_cv,viability_percent,,,,,,
legacy_lit_5,legacy_literature,84.5,62.779614028798065,15.009830951360922,3.0,all_cv,viability_percent,,,,,,
legacy_lit_12,legacy_literature,95.2,69.86517818723723,17.826795044244427,3.0,all_cv,viability_percent,,,,,,
legacy_lit_19,legacy_literature,92.35,33.90313321658421,12.633508190278697,3.0,all_cv,viability_percent,,,,,,
legacy_lit_37,legacy_literature,100.0,67.63657383136997,7.155290174981227,3.0,all_cv,viability_percent,,,,,,
legacy_lit_39,legacy_literature,80.0,74.34441192533937,10.605725371576382,3.0,all_cv,viability_percent,,,,,,
legacy_lit_45,legacy_literature,28.0,54.27317928606624,19.563331217724844,3.0,all_cv,viability_percent,,,,,,
legacy_lit_54,legacy_literature,65.0,34.99866592759348,6.349712413741329,3.0,all_cv,viability_percent,,,,,,
legacy_lit_59,legacy_literature,77.0,49.092170645106755,22.70199464696337,3.0,all_cv,viability_percent,,,,,,
legacy_lit_68,legacy_literature,74.0,37.08146653766606,13.789162969873189,3.0,all_cv,viability_percent,,,,,,
legacy_lit_74,legacy_literature,78.0,49.216608746436805,24.472938096107264,3.0,all_cv,viability_percent,,,,,,
legacy_lit_79,legacy_literature,38.0,44.23165338111683,22.078402355033475,3.0,all_cv,viability_percent,,,,,,
legacy_lit_87,legacy_literature,49.3,25.39295376543542,15.803824187217733,3.0,all_cv,viability_percent,,,,,,
legacy_lit_91,legacy_literature,53.2,46.755451936444345,24.802456756444546,3.0,all_cv,viability_percent,,,,,,
legacy_lit_96,legacy_literature,64.3,52.893121397461925,23.720509751234246,3.0,all_cv,viability_percent,,,,,,
legacy_lit_102,legacy_literature,43.0,34.985665615919544,6.381294096424422,3.0,all_cv,viability_percent,,,,,,
legacy_lit_114,legacy_literature,87.56,53.636938620891556,4.588127640039461,3.0,all_cv,viability_percent,,,,,,
legacy_lit_128,legacy_literature,80.0,49.90386095243746,4.23991511559358,3.0,all_cv,viability_percent,,,,,,
legacy_lit_132,legacy_literature,38.0,36.96418782593321,6.236844109745301,3.0,all_cv,viability_percent,,,,,,
legacy_lit_137,legacy_literature,70.0,51.11920738968633,25.894558009691064,3.0,all_cv,viability_percent,,,,,,
legacy_lit_198,legacy_literature,86.0,34.98922679342933,6.354650030489844,3.0,all_cv,viability_percent,,,,,,
legacy_lit_202,legacy_literature,65.0,76.89120093652357,11.9583956320703,3.0,all_cv,viability_percent,,,,,,
legacy_lit_207,legacy_literature,70.0,47.08291286866878,19.309274693625742,3.0,all_cv,viability_percent,,,,,,
legacy_lit_215,legacy_literature,78.33333333333333,37.24606976884745,20.212169788882704,3.0,all_cv,viability_percent,,,,,,
legacy_lit_225,legacy_literature,38.0,36.40957540779385,17.65431473968377,3.0,all_cv,viability_percent,,,,,,
legacy_lit_252,legacy_literature,17.0,31.832709971754536,11.507299088817602,3.0,all_cv,viability_percent,,,,,,
legacy_lit_257,legacy_literature,62.0,49.70421851005281,23.130226252625487,3.0,all_cv,viability_percent,,,,,,
legacy_lit_262,legacy_literature,80.0,10.44172315056504,14.127262037580762,3.0,all_cv,viability_percent,,,,,,
legacy_lit_277,legacy_literature,84.0,51.756643847084625,25.907653690395495,3.0,all_cv,viability_percent,,,,,,
legacy_lit_289,legacy_literature,94.0,52.171450638049926,25.969828244347514,3.0,all_cv,viability_percent,,,,,,
legacy_lit_306,legacy_literature,99.0,34.99437325565611,6.348965399438804,3.0,all_cv,viability_percent,,,,,,
legacy_lit_313,legacy_literature,10.0,56.22267534224388,20.004535216737644,3.0,all_cv,viability_percent,,,,,,
legacy_lit_318,legacy_literature,38.0,61.99612594299832,4.590077142209804,3.0,all_cv,viability_percent,,,,,,
legacy_lit_326,legacy_literature,74.33333333333333,74.52971187992006,16.490442410951093,3.0,all_cv,viability_percent,,,,,,
legacy_lit_339,legacy_literature,84.3,52.46078577379033,25.97269343670755,3.0,all_cv,viability_percent,,,,,,
legacy_lit_347,legacy_literature,69.5,63.941522426630115,17.60431142896251,3.0,all_cv,viability_percent,,,,,,
legacy_lit_352,legacy_literature,69.6,57.32525314331939,20.483894558962863,3.0,all_cv,viability_percent,,,,,,
legacy_lit_357,legacy_literature,74.9,55.224556794445654,20.170173294482773,3.0,all_cv,viability_percent,,,,,,
legacy_lit_361,legacy_literature,50.3,50.77860524165613,21.44625234369333,3.0,all_cv,viability_percent,,,,,,
legacy_lit_375,legacy_literature,81.3,58.26026411868169,3.5433512732983354,3.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP102,legacy_wetlab,38.14,36.92362635378479,4.805168436345461,3.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP205,legacy_wetlab,63.31,49.63338513703157,23.733256726551456,3.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP303,legacy_wetlab,6.5,50.495289994380165,25.884682352428616,3.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP1101,legacy_wetlab,15.27,50.084340607897815,5.800849698834547,3.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP1106,legacy_wetlab,48.85,55.914062629767244,11.76736201284696,3.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP1206,legacy_wetlab,36.12,47.808041966150675,22.759573199058014,3.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP2104,legacy_wetlab,53.4,39.17303401769064,17.530746394273468,3.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP3102,legacy_wetlab,51.94,52.02795308566712,25.9656467028843,3.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP3107,legacy_wetlab,63.25,41.91584603765622,5.852589378703758,3.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP4104,legacy_wetlab,76.91,73.80231019827032,3.114082189171339,3.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP5103,legacy_wetlab,72.48,54.75254390693539,6.007162899166054,3.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP5108,legacy_wetlab,59.17,38.28966289846853,3.8235390851672153,3.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP5201,legacy_wetlab,27.08,52.43436236611789,25.972507869795947,3.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP5206,legacy_wetlab,13.35,52.12633416912933,25.938278703064523,3.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP5211,legacy_wetlab,7.39,51.065343589505986,24.49997210190291,3.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP6105,legacy_wetlab,53.08,55.29402859651938,25.69624485388501,3.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP7104,legacy_wetlab,75.91,76.85128276025652,3.1326038496532678,3.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP7109,legacy_wetlab,11.49,58.37999154894984,23.177038516032415,3.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP8102,legacy_wetlab,71.7,68.72715381314937,2.5661308581728033,3.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP8107,legacy_wetlab,54.64,42.55783130951582,11.108739176825575,3.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP9104,legacy_wetlab,74.92,61.94776185965998,2.4291321893060873,3.0,all_cv,viability_percent,,,,,,
v2_237544a25f30,ROUND_001,69.21,66.8535343426883,16.26701508160968,3.0,all_cv,viability_percent,,,,,,
v2_e0e6b16a3f20,ROUND_001,26.53,52.4479542494085,25.972692778327193,3.0,all_cv,viability_percent,,,,,,
v2_e0e6b16a3f20,ROUND_002,30.4375,52.4479542494085,25.972692778327193,3.0,all_cv,viability_percent,,,,,,
