sample_index,time_s,displacement_mm,force_N,analysis_window,formulation_number,replicate_id,source_file_hash
24,0.6,0.0061,0.0,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
25,0.625,0.0064,0.0001,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
26,0.65,0.0067,-0.0002,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
27,0.675,0.0071,0.0008,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
28,0.7,0.0074,0.0011,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
29,0.725,0.0077,0.0024,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
30,0.75,0.008,0.0016,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
31,0.775,0.0083,0.0006,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
32,0.8,0.0086,0.0006,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
33,0.825,0.0089,-0.0009,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
34,0.85,0.0092,0.0014,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
35,0.875,0.0096,0.0008,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
36,0.9,0.0099,-0.0004,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
37,0.925,0.0102,0.0005,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
38,0.95,0.0105,0.0011,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
39,0.975,0.0108,0.0,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
40,1.0,0.0111,-0.0002,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
41,1.025,0.0115,0.0013,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
42,1.05,0.0118,0.0016,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
43,1.075,0.0121,-0.0001,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
44,1.1,0.0124,0.0002,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
45,1.125,0.0127,0.0011,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
46,1.15,0.013,0.0016,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
47,1.175,0.0133,0.0016,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
48,1.2,0.0136,0.0014,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
49,1.225,0.0139,0.001,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
50,1.25,0.0142,0.0011,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
51,1.275,0.0146,0.0004,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
52,1.3,0.0149,0.0017,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
53,1.325,0.0152,0.001,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
54,1.35,0.0155,0.0013,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
55,1.375,0.0158,0.0017,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
56,1.4,0.0161,0.0016,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
57,1.425,0.0164,0.0006,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
58,1.45,0.0167,0.0009,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
59,1.475,0.017,0.0,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
60,1.5,0.0173,-0.0001,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
61,1.525,0.0176,0.0008,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
62,1.55,0.0179,0.0002,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
63,1.575,0.0183,0.0006,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
64,1.6,0.0186,0.0017,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
65,1.625,0.0189,0.0012,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
66,1.65,0.0192,0.0006,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
67,1.675,0.0195,0.001,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
68,1.7,0.0198,0.0021,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
69,1.725,0.0201,0.0018,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
70,1.75,0.0204,0.0022,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
71,1.775,0.0207,0.0015,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
72,1.8,0.021,0.0003,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
73,1.825,0.0213,-0.0004,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
74,1.85,0.0216,0.0006,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
75,1.875,0.0219,0.0019,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
76,1.9,0.0222,0.0002,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
77,1.925,0.0226,0.0002,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
78,1.95,0.0229,0.002,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
79,1.975,0.0232,0.0025,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
80,2.0,0.0236,0.0017,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
81,2.025,0.0239,0.0002,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
82,2.05,0.0242,0.0008,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
83,2.075,0.0245,0.001,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
84,2.1,0.0249,0.002,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
85,2.125,0.0252,0.0021,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
86,2.15,0.0255,0.0008,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
87,2.175,0.0258,-0.0003,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
88,2.2,0.0261,0.0013,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
89,2.225,0.0265,-0.0006,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
90,2.25,0.0268,-0.0004,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
91,2.275,0.0271,0.0004,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
92,2.3,0.0274,0.0012,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
93,2.325,0.0277,0.0019,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
94,2.35,0.0281,0.0008,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
95,2.375,0.0284,-0.0004,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
96,2.4,0.0287,0.0013,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
97,2.425,0.029,0.0,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
98,2.45,0.0294,0.0008,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
99,2.475,0.0297,0.0026,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
100,2.5,0.03,0.0025,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
101,2.525,0.0303,0.0016,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
102,2.55,0.0306,0.0004,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
103,2.575,0.0309,0.0006,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
104,2.6,0.0312,-0.0001,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
105,2.625,0.0316,-0.0002,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
106,2.65,0.0319,0.0009,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
107,2.675,0.0322,-0.0005,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
108,2.7,0.0325,-0.0003,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
109,2.725,0.0329,0.0009,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
110,2.75,0.0332,0.0018,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
111,2.775,0.0335,0.0001,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
112,2.8,0.0339,-0.001,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
113,2.825,0.0342,-0.0004,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
114,2.85,0.0346,0.0014,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
115,2.875,0.0349,0.0011,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
116,2.9,0.0352,0.0003,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
117,2.925,0.0355,0.0014,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
118,2.95,0.0358,0.0019,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
119,2.975,0.0361,0.0022,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
120,3.0,0.0364,0.0029,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
121,3.025,0.0367,0.001,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
122,3.05,0.037,-0.0002,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
123,3.075,0.0373,0.0007,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
124,3.1,0.0376,0.0023,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
125,3.125,0.0379,-0.0008,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
126,3.15,0.0383,0.0006,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
127,3.175,0.0386,0.0003,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
128,3.2,0.0389,0.0003,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
129,3.225,0.0392,0.0,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
130,3.25,0.0395,0.0001,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
131,3.275,0.0398,0.0012,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
132,3.3,0.0402,0.0011,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
133,3.325,0.0405,-0.0001,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
134,3.35,0.0408,0.0007,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
135,3.375,0.0411,0.0006,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
136,3.4,0.0414,0.0008,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
137,3.425,0.0417,0.0006,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
138,3.45,0.042,0.0005,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
139,3.475,0.0424,0.0013,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
140,3.5,0.0427,0.0008,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
141,3.525,0.043,0.0011,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
142,3.55,0.0433,0.0012,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
143,3.575,0.0436,0.0006,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
144,3.6,0.0439,0.0008,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
145,3.625,0.0442,0.0007,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
146,3.65,0.0445,0.0011,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
147,3.675,0.0448,0.0022,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
148,3.7,0.0452,0.0018,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
149,3.725,0.0455,0.0016,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
150,3.75,0.0458,0.0023,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
151,3.775,0.0461,0.001,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
152,3.8,0.0464,0.0015,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
153,3.825,0.0467,0.0001,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
154,3.85,0.047,0.0009,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
155,3.875,0.0473,0.0018,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
156,3.9,0.0476,0.0018,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
157,3.925,0.0479,0.0005,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
158,3.95,0.0482,0.0016,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
159,3.975,0.0484,0.0014,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
160,4.0,0.0487,0.0019,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
161,4.025,0.049,0.0004,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
162,4.05,0.0493,0.0011,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
163,4.075,0.0496,0.0014,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
164,4.1,0.0499,0.0021,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
165,4.125,0.0502,0.0004,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
166,4.15,0.0505,-0.0011,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
167,4.175,0.0509,-0.0013,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
168,4.2,0.0512,-0.0008,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
169,4.225,0.0515,-0.0001,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
170,4.25,0.0518,0.0006,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
171,4.275,0.0521,0.0008,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
172,4.3,0.0524,0.0017,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
173,4.325,0.0527,0.0006,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
174,4.35,0.053,0.0011,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
175,4.375,0.0533,0.0018,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
176,4.4,0.0537,0.0008,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
177,4.425,0.054,0.0004,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
178,4.45,0.0543,0.0017,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
179,4.475,0.0545,0.0013,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
180,4.5,0.0548,0.001,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
181,4.525,0.0551,0.002,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
182,4.55,0.0554,-0.0001,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
183,4.575,0.0557,-0.0002,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
184,4.6,0.056,0.0003,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
185,4.625,0.0563,0.002,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
186,4.65,0.0566,0.0013,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
187,4.675,0.0569,0.0008,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
188,4.7,0.0572,0.0003,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
189,4.725,0.0575,0.0002,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
190,4.75,0.0578,0.0008,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
191,4.775,0.0581,0.001,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
192,4.8,0.0584,0.0011,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
193,4.825,0.0587,0.001,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
194,4.85,0.059,0.0013,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
195,4.875,0.0593,0.0009,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
196,4.9,0.0596,0.0013,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
197,4.925,0.0599,0.0011,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
198,4.95,0.0603,0.0013,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
199,4.975,0.0606,0.001,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
200,5.0,0.0609,0.0016,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
201,5.025,0.0612,0.0013,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
202,5.05,0.0615,0.0027,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
203,5.075,0.0618,0.0018,False,9,mechanical_002,fecfdc272e9d423dec3c10476cb881c08597fc34b81570d5d912e569c15d90d7
