dmso_M,ectoin_M,ethylene_glycol_M,glycerol_M,propylene_glycol_M,trehalose_M,sucrose_M,raffinose_M,taurine_M,myo_inositol_M,methoxyphenyl_beta_d_glucopyranoside_M,betaine_M,proline_M,glucose_M,creatine_M,acetamide_M,sericin_pct,methylcellulose_pct,dextran_pct,pvp_pct,hyaluronic_acid_pct,fbs_pct,hsa_pct,human_serum_pct,candidate_id,formulation_id,active_ingredient_count,candidate_origin,rescue_scale_factor,rescue_anchor_formulation_id,rescue_anchor_viability_percent,active_polymer_count,total_polymer_pct,total_serum_protein_pct,total_polymer_serum_pct,total_sugar_M,total_nonpermeating_solute_M,total_viscosity_active_macromolecule_pct,total_permeating_cpa_M,crystalline_solute_saturation_burden,feasibility_policy_version,estimated_small_solute_g_L,feasibility_pass,feasibility_reasons,nearest_support_distance,support_status,recommendation_type,selection_explanation
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7453607567490335,0.0,0.0,cand_000007,v2_8ae6f8e86dde,2,local_perturbation,,,,0,0.0,1.7453607567490335,1.7453607567490335,0.0,0.0,1.7453607567490335,0.1,0.0,round5_solubility_viscosity_v2,7.813,True,,0.2709353109958633,in_support,,
0.006299085347189172,0.0,2.2889691086896895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cand_000008,v2_28c2bd4bdee1,2,local_perturbation,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,2.2952681940368787,0.0,round5_solubility_viscosity_v2,142.5684601145449,True,,0.07575223075668464,in_support,,
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cand_000009,v2_6f5273bc5d7b,1,local_perturbation,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,round5_solubility_viscosity_v2,7.813,True,,0.20722717252433284,in_support,,
0.0770667004838317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3206024449853275,0.0,0.027743116800062518,0.0,0.0,0.0,0.0,0.0,0.0,9.865781906987918,0.0,0.0,cand_000010,v2_3a19414aeec9,4,local_perturbation,,,,0,0.0,9.865781906987918,9.865781906987918,0.0,0.34834556178539,9.865781906987918,0.0770667004838317,0.296306077793832,round5_solubility_viscosity_v2,46.57013570595472,True,,0.2664738444304839,in_support,,
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,cand_000011,v2_0df262aa8b5e,2,local_perturbation,,,,0,0.0,10.0,10.0,0.0,0.0,10.0,0.1,0.0,round5_solubility_viscosity_v2,7.813,True,,0.8718190189285455,in_support,,
0.08545318976535078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17892411373272218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cand_000012,v2_d4f667972755,2,local_perturbation,,,,0,0.0,0.0,0.0,0.0,0.17892411373272218,0.0,0.08545318976535078,0.23595736951921056,round5_solubility_viscosity_v2,29.06881055001704,True,,0.10165214091439932,in_support,,
0.0,0.0,0.9366482241275588,0.0,0.0,0.0,0.00020472232082648114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,cand_000013,v2_201ff78fc334,2,local_perturbation,,,,0,0.0,10.0,10.0,0.00020472232082648114,0.00020472232082648114,10.0,0.9366482241275588,3.334239752874286e-05,round5_solubility_viscosity_v2,58.20783172201647,True,,0.09501186749795279,in_support,,
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2908659568309857,0.0,cand_000014,v2_0d529d2ed378,2,local_perturbation,,,,0,0.0,2.2908659568309857,2.2908659568309857,0.0,0.0,2.2908659568309857,0.1,0.0,round5_solubility_viscosity_v2,7.813,True,,0.308907379895821,in_support,,
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.849847342225543,0.0,cand_000015,v2_559a2e5873f6,2,local_perturbation,,,,0,0.0,3.849847342225543,3.849847342225543,0.0,0.0,3.849847342225543,0.1,0.0,round5_solubility_viscosity_v2,7.813,True,,0.4372143028502617,in_support,,
0.0,0.0,0.0,0.305089950397874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17091472643270372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cand_000016,v2_dfc7f8accc23,2,local_perturbation,,,,0,0.0,0.0,0.0,0.0,0.17091472643270372,0.0,0.305089950397874,0.014320463044214806,round5_solubility_viscosity_v2,38.19166642252003,True,,0.07567182623861093,in_support,,
