evaluation_policy_version,round_id,round_number,provenance_class,formal_cohort,active_phase,candidate_id,formulation_id,recommendation_type,selection_rank,endpoint,endpoint_role,metric_type,prediction_mean,prediction_std,observed_mean,observed_unit,replicate_count,completed_row_count,evaluation_eligible,exclusion_reason,formal_metric_eligible,formal_exclusion_reason,signed_error,absolute_error,squared_error,standardized_residual,interval_95_lower,interval_95_upper,interval_95_covered,brier_score,classification_correct
prospective_evaluation_v2,ROUND_005,5,formal_frozen,True,screening_only,cand_000302,v2_88865d95334d,screening_candidate,4,intact_patch_formation_pass,gate_secondary,binary,0.9993686355286256,,0.0,binary,1,4,True,,True,,0.9993686355286256,0.9993686355286256,0.998737669678347,,,,,0.998737669678347,False
prospective_evaluation_v2,ROUND_005,5,formal_frozen,True,screening_only,cand_000302,v2_88865d95334d,screening_candidate,4,critical_axial_load_N_per_needle,mechanical_secondary,continuous,0.0,0.0,,,0,4,False,not_measured,False,not_measured,,,,,,,,,
prospective_evaluation_v2,ROUND_005,5,formal_frozen,True,screening_only,cand_000137,v2_f1b5aed4af5a,screening_candidate,5,viability_percent,primary,continuous,55.5562245742118,24.210561114517585,22.145000000000003,percent,4,4,True,,True,,33.41122457421179,33.41122457421179,1116.309927548414,1.3800268575426422,8.10352478975733,103.00892435866626,True,,
prospective_evaluation_v2,ROUND_005,5,formal_frozen,True,screening_only,cand_000137,v2_f1b5aed4af5a,screening_candidate,5,intact_patch_formation_pass,gate_secondary,binary,0.9788609341292788,,1.0,binary,1,4,True,,True,,-0.02113906587072123,0.02113906587072123,0.0004468601058866911,,,,,0.0004468601058866911,True
prospective_evaluation_v2,ROUND_005,5,formal_frozen,True,screening_only,cand_000137,v2_f1b5aed4af5a,screening_candidate,5,critical_axial_load_N_per_needle,mechanical_secondary,continuous,0.0,0.0,,,0,4,False,not_measured,False,not_measured,,,,,,,,,
prospective_evaluation_v2,ROUND_005,5,formal_frozen,True,screening_only,cand_000566,v2_711df1b41503,screening_candidate,6,viability_percent,primary,continuous,63.20929464398577,13.527834211553865,48.332499999999996,percent,4,4,True,,True,,14.876794643985775,14.876794643985775,221.31901887932383,1.0997173983164126,36.6947395893402,89.72384969863134,True,,
prospective_evaluation_v2,ROUND_005,5,formal_frozen,True,screening_only,cand_000566,v2_711df1b41503,screening_candidate,6,intact_patch_formation_pass,gate_secondary,binary,0.2725372031490597,,0.0,binary,1,4,True,,True,,0.2725372031490597,0.2725372031490597,0.07427652710031185,,,,,0.07427652710031185,True
prospective_evaluation_v2,ROUND_005,5,formal_frozen,True,screening_only,cand_000566,v2_711df1b41503,screening_candidate,6,critical_axial_load_N_per_needle,mechanical_secondary,continuous,0.0,0.0,,,0,4,False,not_measured,False,not_measured,,,,,,,,,
prospective_evaluation_v2,ROUND_005,5,formal_frozen,True,screening_only,cand_000268,v2_40e9f706b46d,screening_candidate,7,viability_percent,primary,continuous,55.97962349248062,23.796093807439593,19.355,percent,4,4,True,,True,,36.62462349248062,36.62462349248062,1341.3630459659635,1.5391023328807993,9.339279629899018,102.61996735506222,True,,
prospective_evaluation_v2,ROUND_005,5,formal_frozen,True,screening_only,cand_000268,v2_40e9f706b46d,screening_candidate,7,intact_patch_formation_pass,gate_secondary,binary,0.999992787977276,,1.0,binary,1,4,True,,True,,-7.212022724023548e-06,7.212022724023548e-06,5.2013271771832036e-11,,,,,5.2013271771832036e-11,True
prospective_evaluation_v2,ROUND_005,5,formal_frozen,True,screening_only,cand_000268,v2_40e9f706b46d,screening_candidate,7,critical_axial_load_N_per_needle,mechanical_secondary,continuous,0.0,0.0,,,0,4,False,not_measured,False,not_measured,,,,,,,,,
prospective_evaluation_v2,ROUND_005,5,formal_frozen,True,screening_only,cand_000806,v2_011eef292ff1,screening_candidate,8,viability_percent,primary,continuous,57.30696101641415,24.28745112122454,31.85,percent,4,4,True,,True,,25.456961016414148,25.456961016414148,648.0568641912297,1.0481528460665677,9.703556818814057,104.91036521401423,True,,
prospective_evaluation_v2,ROUND_005,5,formal_frozen,True,screening_only,cand_000806,v2_011eef292ff1,screening_candidate,8,intact_patch_formation_pass,gate_secondary,binary,0.7480994020566852,,1.0,binary,1,4,True,,True,,-0.25190059794331476,0.25190059794331476,0.06345391124419951,,,,,0.06345391124419951,True
prospective_evaluation_v2,ROUND_005,5,formal_frozen,True,screening_only,cand_000806,v2_011eef292ff1,screening_candidate,8,critical_axial_load_N_per_needle,mechanical_secondary,continuous,0.0,0.0,,,0,4,False,not_measured,False,not_measured,,,,,,,,,
prospective_evaluation_v2,ROUND_005,5,formal_frozen,True,screening_only,cand_000807,v2_5526047f869b,screening_candidate,9,viability_percent,primary,continuous,57.30696101641415,24.28745112122454,25.5225,percent,4,4,True,,True,,31.78446101641415,31.78446101641415,1010.2519621039507,1.3086783317759538,9.703556818814057,104.91036521401423,True,,
prospective_evaluation_v2,ROUND_005,5,formal_frozen,True,screening_only,cand_000807,v2_5526047f869b,screening_candidate,9,intact_patch_formation_pass,gate_secondary,binary,0.1793735864056067,,1.0,binary,1,4,True,,True,,-0.8206264135943933,0.8206264135943933,0.6734277106887961,,,,,0.6734277106887961,False
prospective_evaluation_v2,ROUND_005,5,formal_frozen,True,screening_only,cand_000807,v2_5526047f869b,screening_candidate,9,critical_axial_load_N_per_needle,mechanical_secondary,continuous,0.0,0.0,,,0,4,False,not_measured,False,not_measured,,,,,,,,,
prospective_evaluation_v2,ROUND_005,5,formal_frozen,True,screening_only,cand_000810,v2_c52464fe22c3,screening_candidate,10,viability_percent,primary,continuous,57.30696101641415,24.28745112122454,6.93,percent,4,4,True,,True,,50.37696101641415,50.37696101641415,2537.838201249311,2.07419711376754,9.703556818814057,104.91036521401423,False,,
prospective_evaluation_v2,ROUND_005,5,formal_frozen,True,screening_only,cand_000810,v2_c52464fe22c3,screening_candidate,10,intact_patch_formation_pass,gate_secondary,binary,0.9084921250003248,,1.0,binary,1,4,True,,True,,-0.09150787499967517,0.09150787499967517,0.008373691186956175,,,,,0.008373691186956175,True
prospective_evaluation_v2,ROUND_005,5,formal_frozen,True,screening_only,cand_000810,v2_c52464fe22c3,screening_candidate,10,critical_axial_load_N_per_needle,mechanical_secondary,continuous,0.0,0.0,,,0,4,False,not_measured,False,not_measured,,,,,,,,,
prospective_evaluation_v2,ROUND_005,5,formal_frozen,True,screening_only,cand_001520,v2_79ec2bf8acae,screening_candidate,11,viability_percent,primary,continuous,57.30696101641415,24.28745112122454,31.494999999999997,percent,4,4,True,,True,,25.811961016414152,25.811961016414152,666.2573315128839,1.0627694477934475,9.703556818814057,104.91036521401423,True,,
prospective_evaluation_v2,ROUND_005,5,formal_frozen,True,screening_only,cand_001520,v2_79ec2bf8acae,screening_candidate,11,intact_patch_formation_pass,gate_secondary,binary,0.7553618106279731,,1.0,binary,1,4,True,,True,,-0.24463818937202686,0.24463818937202686,0.05984784369922368,,,,,0.05984784369922368,True
prospective_evaluation_v2,ROUND_005,5,formal_frozen,True,screening_only,cand_001520,v2_79ec2bf8acae,screening_candidate,11,critical_axial_load_N_per_needle,mechanical_secondary,continuous,0.0,0.0,,,0,4,False,not_measured,False,not_measured,,,,,,,,,
prospective_evaluation_v2,ROUND_005,5,formal_frozen,True,screening_only,cand_001526,v2_117f554a123f,screening_candidate,12,viability_percent,primary,continuous,57.30696101641415,24.28745112122454,11.912499999999998,percent,4,4,True,,True,,45.394461016414155,45.394461016414155,2060.6570909707443,1.8690500205163327,9.703556818814057,104.91036521401423,True,,
prospective_evaluation_v2,ROUND_005,5,formal_frozen,True,screening_only,cand_001526,v2_117f554a123f,screening_candidate,12,intact_patch_formation_pass,gate_secondary,binary,0.9613214834629756,,1.0,binary,1,4,True,,True,,-0.038678516537024366,0.038678516537024366,0.0014960276415048673,,,,,0.0014960276415048673,True
prospective_evaluation_v2,ROUND_005,5,formal_frozen,True,screening_only,cand_001526,v2_117f554a123f,screening_candidate,12,critical_axial_load_N_per_needle,mechanical_secondary,continuous,0.0,0.0,,,0,4,False,not_measured,False,not_measured,,,,,,,,,
