endpoint,formulation_id,batch_id,actual,predicted,predicted_std,absolute_error,squared_error
viability_percent,legacy_lit_18,legacy_literature,94.18,38.22280000249087,12.457803056983012,55.957199997509136,3131.2082315612365
viability_percent,legacy_lit_30,legacy_literature,10.0,34.640431459574344,6.8100238254742385,24.640431459574344,607.150862513981
viability_percent,legacy_lit_44,legacy_literature,22.0,56.64412699014911,19.379913718317287,34.64412699014911,1200.215534909578
viability_percent,legacy_lit_49,legacy_literature,88.5,61.50001778142171,22.383269358740407,26.99998221857829,728.9990398035438
viability_percent,legacy_lit_53,legacy_literature,56.0,34.56559024234331,6.805906196418191,21.434409757656688,459.43392165912826
viability_percent,legacy_lit_58,legacy_literature,50.0,56.65863975313969,24.70433093444594,6.658639753139688,44.33748336209217
viability_percent,legacy_lit_67,legacy_literature,56.0,43.409178292434596,16.97194880460987,12.590821707565404,158.5287912717002
viability_percent,legacy_lit_71,legacy_literature,76.0,48.152571302881924,16.633407880105608,27.847428697118076,775.4792850410754
viability_percent,legacy_lit_78,legacy_literature,36.0,35.94340185418771,18.891119560232298,0.056598145812287726,0.0032033501093889825
viability_percent,legacy_lit_86,legacy_literature,5.7,18.47788655664423,7.5703885317522115,12.77788655664423,163.27438485446933
viability_percent,legacy_lit_90,legacy_literature,4.6,56.58525297683098,24.7060960564079,51.98525297683098,2702.466527065114
viability_percent,legacy_lit_95,legacy_literature,69.2,58.18652325173948,21.45500107534046,11.013476748260523,121.29667008447518
viability_percent,legacy_lit_101,legacy_literature,77.0,34.6415422046174,6.804512839413695,42.3584577953826,1794.2389468032088
viability_percent,legacy_lit_112,legacy_literature,31.883333333333336,34.640431459574344,6.8100238254742385,2.757098126241008,7.601590077721677
viability_percent,legacy_lit_119,legacy_literature,40.0,51.848870192418055,24.037214669466596,11.848870192418055,140.39572483677307
viability_percent,legacy_lit_127,legacy_literature,70.0,52.4340014959702,4.200975616452705,17.5659985040298,308.56430344357716
viability_percent,legacy_lit_131,legacy_literature,32.0,41.32837413229714,6.414257887967423,9.328374132297142,87.01856395211047
viability_percent,legacy_lit_136,legacy_literature,40.0,55.745014912777606,24.691673480700643,15.745014912777606,247.9054946035892
viability_percent,legacy_lit_197,legacy_literature,83.0,34.640431459574344,6.8100238254742385,48.359568540425656,2338.647869416127
viability_percent,legacy_lit_200,legacy_literature,80.0,34.640431459574344,6.8100238254742385,45.359568540425656,2057.4904581735727
viability_percent,legacy_lit_206,legacy_literature,70.0,42.9767268767768,18.21356507633846,27.0232731232232,730.2572902923173
viability_percent,legacy_lit_212,legacy_literature,69.66666666666667,55.889559012085606,24.567338876374933,13.777107654581066,189.8086953259162
viability_percent,legacy_lit_224,legacy_literature,91.0,68.20582253601889,20.14732773740983,22.794177463981114,519.5745262594645
viability_percent,legacy_lit_251,legacy_literature,5.0,29.124954484416925,10.77989706392972,24.124954484416925,582.0134288751883
