dmso_M,ectoin_M,ethylene_glycol_M,glycerol_M,propylene_glycol_M,trehalose_M,sucrose_M,raffinose_M,taurine_M,myo_inositol_M,methoxyphenyl_beta_d_glucopyranoside_M,betaine_M,proline_M,glucose_M,creatine_M,acetamide_M,sericin_pct,methylcellulose_pct,dextran_pct,pvp_pct,hyaluronic_acid_pct,fbs_pct,hsa_pct,human_serum_pct,candidate_id,formulation_id,active_ingredient_count,candidate_origin,rescue_scale_factor,rescue_anchor_formulation_id,rescue_anchor_viability_percent,active_polymer_count,total_polymer_pct,total_serum_protein_pct,total_polymer_serum_pct,total_sugar_M,total_nonpermeating_solute_M,total_viscosity_active_macromolecule_pct,total_permeating_cpa_M,crystalline_solute_saturation_burden,feasibility_policy_version,estimated_small_solute_g_L,feasibility_pass,feasibility_reasons,nearest_support_distance,support_status,recommendation_type,selection_explanation,same_formulation_range,local_neighbor_residual,retest_priority_score,empirical_combination_pass_probability,empirical_combination_weighted_passes,empirical_combination_weighted_failures,nearest_matching_intact_pass_distance,nearest_matching_intact_failure_distance,intact_combination_screening_penalty,intact_combination_policy_version,cold_start_ingredients,cold_start_ingredient_count,cold_start_prior_evidence_counts,cold_start_ordinary_exempt,cold_start_graduation_eligible,cold_start_graduation_priority,cold_start_graduation_reason,mechanical_feasibility_weight,predicted_viability_percent,viability_std,viability_ucb,predicted_critical_axial_load_N_per_needle,critical_axial_load_std,critical_axial_load_ucb,predicted_initial_stiffness_N_per_mm_per_needle,initial_stiffness_std,intact_patch_pass_probability,preparation_feasibility_probability,active_ingredient_excess_above_8,single_molar_excess_features,single_molar_excess_total_M,intact_failure_probability,acquisition_penalty,screening_acquisition_penalty,screening_phase_score,mechanics_phase_score,selected_for_viability_screen,selected_for_mechanical_test,selection_rank,batch_id,active_phase,formulation_feasibility_policy_active,formulation_feasibility_policy_version,formulation_feasibility_policy_start_round,optimizer_mode,optimizer_fallback_status,mechanical_selection_rank,mechanical_selection_mode,mechanical_backup_status
0.0076425935278825125,0.29075375102323364,1.8189323882688648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.351573056940679,0.0,0.0,cand_000003,v2_4e28a1bf04d3,4,local_perturbation,,,,0,0.0,6.351573056940679,6.351573056940679,0.0,0.29075375102323364,6.351573056940679,1.8265749817967474,0.07268843775580841,round5_solubility_viscosity_v2,154.83180241764478,True,,0.0734159375184805,in_support,,,,,,0.6362674404556998,0.749272710842392,0.0,0.08775455120516282,,0.0,round6_empirical_combination_intact_v1,,0.0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.6362674404556998,71.2777049676215,1.4667518088923184,71.79106810073381,0.0,0.0,0.0,0.0,0.0,0.503206969769271,0.75,0.0,ethylene_glycol_M,1.3189323882688648,0.49679303023072896,0.6612209018383561,0.263786477653773,0.5886308153641173,,False,False,,ROUND_006,screening_only,True,round5_solubility_viscosity_v2,5,support_aware_finite_pool_screening,not_applicable,,,
0.0,0.2256067800912393,1.7642614273289166,0.18088478492117824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cand_000004,v2_bf9b0b609292,3,local_perturbation,,,,0,0.0,0.0,0.0,0.0,0.2256067800912393,0.0,1.9451462122500949,0.056401695022809825,round5_solubility_viscosity_v2,158.23764649546771,True,,0.08367318039025674,in_support,,,,,,0.6374786978769299,0.7584585902775896,0.0,0.08453949340284367,,0.0,round6_empirical_combination_intact_v1,,0.0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.6374786978769299,71.70941987480225,9.188466430596717,74.9253831255111,0.0,0.0,0.0,0.0,0.0,0.5912194257365702,0.75,0.0,ethylene_glycol_M,1.2642614273289166,0.40878057426342984,0.5798767448765272,0.2528522854657833,0.6372776574464176,,False,False,,ROUND_006,screening_only,True,round5_solubility_viscosity_v2,5,support_aware_finite_pool_screening,not_applicable,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.052360822702471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,cand_000005,v2_1571a844edc1,2,local_perturbation,,,,0,0.0,10.0,10.0,0.052360822702471,0.052360822702471,10.0,0.0,0.008527821287047394,round5_solubility_viscosity_v2,17.923109611055825,True,,0.10462341366652791,in_support,,,,,,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,,0.0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.5,34.72695035601794,12.8051213973036,39.2087428450742,0.0,0.0,0.0,0.0,0.0,0.34329766703238257,0.75,0.0,,0.0,0.6567023329676174,0.5253618663740939,0.0,0.46038081442666834,,False,False,,ROUND_006,screening_only,True,round5_solubility_viscosity_v2,5,support_aware_finite_pool_screening,not_applicable,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,cand_000006,v2_13831b9c3092,1,local_perturbation,,,,1,10.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,round5_solubility_viscosity_v2,0.0,True,,0.0,in_support,,,,,,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,,0.0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.5,47.04323883456638,12.979032523317978,51.58590021772767,0.0,0.0,0.0,0.0,0.0,0.23099519000766783,0.75,0.0,,0.0,0.7690048099923321,0.6152038479938657,0.0,0.6093050288058,,False,False,,ROUND_006,screening_only,True,round5_solubility_viscosity_v2,5,support_aware_finite_pool_screening,not_applicable,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13582021629383878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,cand_000007,v2_66710739aaa4,2,local_perturbation,,,,0,0.0,10.0,10.0,0.0,0.13582021629383878,10.0,0.0,0.026041648220465688,round5_solubility_viscosity_v2,15.911338338823214,True,,0.2716411320408244,in_support,,,,,,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,,0.0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.5,45.742279893606536,22.653313427906216,53.67093959337371,0.0,0.0,0.0,0.0,0.0,0.35733239483354123,0.75,0.0,,0.0,0.6426676051664588,0.5141340841331671,0.0,0.6343926027631046,,False,False,,ROUND_006,screening_only,True,round5_solubility_viscosity_v2,5,support_aware_finite_pool_screening,not_applicable,,,
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cand_000008,v2_6f5273bc5d7b,1,local_perturbation,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,round5_solubility_viscosity_v2,7.813,True,,0.20722717252433284,in_support,,,,,,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,,0.0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.5,40.03121528035878,6.049988410490305,42.148711224030386,0.0,0.0,0.0,0.0,0.0,0.9733588071332923,0.75,0.0,,0.0,0.02664119286670774,0.021312954293366194,0.0,0.49575505004097037,,False,False,,ROUND_006,screening_only,True,round5_solubility_viscosity_v2,5,support_aware_finite_pool_screening,not_applicable,,,
0.0,0.1716537660802126,1.2206119610828614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.553451743622499,0.0,cand_000009,v2_1415aace7d48,3,local_perturbation,,,,0,0.0,4.553451743622499,4.553451743622499,0.0,0.1716537660802126,4.553451743622499,1.2206119610828614,0.04291344152005315,round5_solubility_viscosity_v2,100.16568381037622,True,,0.10692035086741822,in_support,,,,,,0.6814206285330344,1.138935190295876,0.0,0.06173049335515313,0.35639745770161413,0.0,round6_empirical_combination_intact_v1,,0.0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.6814206285330344,69.5276729052033,6.0790478840068305,71.65533966460569,0.0,0.0,0.0,0.0,0.0,0.7016808298560923,0.75,0.0,ethylene_glycol_M,0.7206119610828614,0.29831917014390774,0.3827777283316985,0.14412239221657228,0.7066617915088766,,False,False,,ROUND_006,screening_only,True,round5_solubility_viscosity_v2,5,support_aware_finite_pool_screening,not_applicable,,,
0.0,0.0,0.0,0.0,0.0,0.08453273794185623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cand_000010,v2_d97422c5c733,1,local_perturbation,,,,0,0.0,0.0,0.0,0.08453273794185623,0.08453273794185623,0.0,0.0,0.06215642495724722,round5_solubility_viscosity_v2,28.935556197497387,True,,0.006219361977812338,in_support,,,,,,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,,0.0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.5,42.2911170374388,16.316993769717598,48.002064856839965,0.0,0.0,0.0,0.0,0.0,0.882327869868162,0.75,0.0,,0.0,0.11767213013183797,0.09413770410547039,0.0,0.5661836682611265,,False,False,,ROUND_006,screening_only,True,round5_solubility_viscosity_v2,5,support_aware_finite_pool_screening,not_applicable,,,
0.0,0.0801184164356061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10077892753304846,0.0,0.0,0.0,0.0,0.11147507682141639,0.0,0.0,0.0,0.0,0.0,0.0,cand_000011,v2_7706e18e528b,3,local_perturbation,,,,1,0.11147507682141639,0.0,0.11147507682141639,0.0,0.18089734396865456,0.11147507682141639,0.0,0.027192285525607172,round5_solubility_viscosity_v2,22.992312007365634,True,,0.034500211360815915,in_support,,,,,,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,methylcellulose_pct,1.0,methylcellulose_pct=2,False,True,2,eligible:methylcellulose_pct;prior_distinct_formulations=2;graduation_threshold=3,0.5,44.051934907286835,20.736555008357403,51.30972916021192,0.0,0.0,0.0,0.0,0.0,0.9322033735139215,0.75,0.0,,0.0,0.06779662648607854,0.05423730118886283,0.0,0.6059820882842827,,False,False,,ROUND_006,screening_only,True,round5_solubility_viscosity_v2,5,support_aware_finite_pool_screening,not_applicable,,,
0.0,0.0,0.0,0.0,0.001313063775704806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cand_000012,v2_eceaedae704f,1,local_perturbation,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.001313063775704806,0.0,round5_solubility_viscosity_v2,0.0999110226933787,True,,7.477448971807761e-05,in_support,,,,,,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,propylene_glycol_M,1.0,propylene_glycol_M=2,False,True,1,eligible:propylene_glycol_M;prior_distinct_formulations=2;graduation_threshold=3,0.5,37.66644712503331,6.161101414860317,39.82283262023442,0.0,0.0,0.0,0.0,0.0,0.9224636745648492,0.75,0.0,,0.0,0.07753632543515077,0.06202906034812061,0.0,0.46776965457554237,,False,False,,ROUND_006,screening_only,True,round5_solubility_viscosity_v2,5,support_aware_finite_pool_screening,not_applicable,,,
