endpoint,formulation_id,batch_id,actual,predicted,predicted_std,absolute_error,squared_error
viability_percent,legacy_lit_3,legacy_literature,77.74,70.54819593167092,5.030490845046102,7.191804068329077,51.72204575723466
viability_percent,legacy_lit_9,legacy_literature,65.48,31.762810341170624,6.519664256713354,33.71718965882938,1136.8488784894712
viability_percent,legacy_lit_16,legacy_literature,95.7,41.366093521946674,15.76524616499278,54.33390647805333,2952.1733931658455
viability_percent,legacy_lit_20,legacy_literature,89.43,52.003757364904935,25.95653194666556,37.42624263509507,1400.7236377810082
viability_percent,legacy_lit_21,legacy_literature,68.0,58.84820099669761,7.529912996646231,9.151799003302393,83.75542499684668
viability_percent,legacy_lit_31,legacy_literature,17.0,40.35716844368538,6.501611610851686,23.35716844368538,545.5573177066922
viability_percent,legacy_lit_36,legacy_literature,70.0,75.16314932008572,6.111712773751509,5.163149320085722,26.658110901501654
viability_percent,legacy_lit_43,legacy_literature,85.07,55.338327621939555,17.414813093606934,29.731672378060438,883.972342396322
viability_percent,legacy_lit_48,legacy_literature,85.65,55.496972643022815,20.497753364466984,30.15302735697719,909.2050587906149
viability_percent,legacy_lit_52,legacy_literature,47.0,31.779090368461706,6.530432867857834,15.220909631538294,231.67609001145522
viability_percent,legacy_lit_57,legacy_literature,57.666666666666664,55.91844952618138,22.800807433517843,1.7482171404852878,3.0562631702865564
viability_percent,legacy_lit_65,legacy_literature,81.33333333333333,79.37031649695189,8.77900554775657,1.963016836381442,3.853435099917005
viability_percent,legacy_lit_70,legacy_literature,47.0,44.345718700435725,17.101623605314014,2.654281299564275,7.045209217216616
viability_percent,legacy_lit_77,legacy_literature,28.0,28.28349277418672,18.231122383835917,0.28349277418671903,0.08036815301608206
viability_percent,legacy_lit_85,legacy_literature,82.6,58.52222617170778,21.00337742445149,24.077773828292216,579.7391925263936
viability_percent,legacy_lit_94,legacy_literature,55.4,34.262355935412984,19.217902649267355,21.137644064587015,446.7999966011707
viability_percent,legacy_lit_99,legacy_literature,65.0,31.763315396561897,6.52811185720156,33.23668460343811,1104.6772034284197
viability_percent,legacy_lit_100,legacy_literature,75.0,31.76652644366723,6.524221485821543,43.23347355633277,1869.1332357461247
viability_percent,legacy_lit_109,legacy_literature,95.0,67.29021286622964,22.950700573451208,27.709787133770362,767.8323029988655
viability_percent,legacy_lit_118,legacy_literature,46.8,40.8321471524405,21.107552814437135,5.967852847559499,35.615267610124015
viability_percent,legacy_lit_126,legacy_literature,82.9,76.21935473931231,9.666167568571613,6.680645260687697,44.631021099148995
viability_percent,legacy_lit_130,legacy_literature,65.0,53.57578591990707,19.73371782739088,11.42421408009293,130.51266734779355
viability_percent,legacy_lit_135,legacy_literature,60.0,45.71781481573498,25.43998520401007,14.282185184265018,203.9808136376392
viability_percent,legacy_lit_196,legacy_literature,80.0,31.76011625568424,6.532033730341661,48.23988374431576,2327.0863836651
viability_percent,legacy_lit_205,legacy_literature,75.0,62.48768682420987,16.84995590180582,12.512313175790133,156.55798100905136
viability_percent,legacy_lit_221,legacy_literature,70.66666666666667,51.73583523640101,26.267397374588786,18.930831430265663,358.3763786411343
viability_percent,legacy_lit_237,legacy_literature,93.4,31.737339818197768,6.477596283659037,61.66266018180224,3802.2836606964192
viability_percent,legacy_lit_255,legacy_literature,9.833333333333334,36.5140056167241,15.446825005137025,26.680672283390763,711.8582734936961
viability_percent,legacy_lit_260,legacy_literature,19.0,36.71574030614879,22.686759584383793,17.71574030614879,313.8474545949048
viability_percent,legacy_lit_275,legacy_literature,30.0,44.22235578465231,25.573054140510017,14.222355784652308,202.27540406523298
viability_percent,legacy_lit_287,legacy_literature,60.0,31.76011625568424,6.532033730341661,28.23988374431576,797.4910338924697
viability_percent,legacy_lit_316,legacy_literature,73.0,25.646298348694646,20.895087198723807,47.35370165130536,2242.37306008084
viability_percent,legacy_lit_322,legacy_literature,63.02,80.0931143090699,12.276446812606798,17.0731143090699,291.4912322105674
viability_percent,legacy_lit_332,legacy_literature,72.0,29.806610046504744,15.787104440292444,42.193389953495256,1780.2821557677144
viability_percent,legacy_lit_343,legacy_literature,60.6,54.80836117487222,18.202534821104265,5.791638825127784,33.54308028072754
viability_percent,legacy_lit_350,legacy_literature,71.0,60.53693237510653,17.876714584524787,10.463067624893469,109.47578412309386
viability_percent,legacy_lit_355,legacy_literature,68.2,54.81771675631868,19.609576352755106,13.382283243681321,179.08550481411388
viability_percent,legacy_lit_368,legacy_literature,88.0,80.86857993050474,13.61941399548046,7.131420069495263,50.857152207599825
viability_percent,legacy_lit_373,legacy_literature,72.5,40.33243360878201,6.4983554145798665,32.16756639121799,1034.752327533417
viability_percent,legacy_lit_383,legacy_literature,5.0,32.39920925179055,7.483619656193111,27.399209251790552,750.716667623405
viability_percent,legacy_wetlab_EXP105,legacy_wetlab,18.31,34.923925994541435,14.798100775246489,16.613925994541436,276.02253695209964
viability_percent,legacy_wetlab_EXP203,legacy_wetlab,52.32,53.976944571116704,23.668136908734873,1.6569445711167035,2.7454653117531165
