evaluation_policy_version,round_id,round_number,provenance_class,formal_cohort,active_phase,candidate_id,formulation_id,recommendation_type,selection_rank,endpoint,endpoint_role,metric_type,prediction_mean,prediction_std,observed_mean,observed_unit,replicate_count,completed_row_count,evaluation_eligible,exclusion_reason,formal_metric_eligible,formal_exclusion_reason,signed_error,absolute_error,squared_error,standardized_residual,interval_95_lower,interval_95_upper,interval_95_covered,brier_score,classification_correct
prospective_evaluation_v2,ROUND_007,7,formal_frozen,True,screening_only,cand_000497,v2_6f20e63adb1d,screening_candidate,5,intact_patch_formation_pass,gate_secondary,binary,0.7509659483015739,,1.0,binary,4,4,True,,True,,-0.24903405169842607,0.24903405169842607,0.06201795890533435,,,,,0.06201795890533435,True
prospective_evaluation_v2,ROUND_007,7,formal_frozen,True,screening_only,cand_000497,v2_6f20e63adb1d,screening_candidate,5,critical_axial_load_N_per_needle,mechanical_secondary,continuous,0.0,0.0,,,0,4,False,not_measured,False,not_measured,,,,,,,,,
prospective_evaluation_v2,ROUND_007,7,formal_frozen,True,screening_only,cand_000249,v2_7371aa062562,screening_candidate,6,viability_percent,primary,continuous,53.46533855803599,25.010699673369164,50.095,percent,4,4,True,,True,,3.3703385580359893,3.3703385580359893,11.35918199578411,0.13475586857030836,4.4443671982324275,102.48630991783955,True,,
prospective_evaluation_v2,ROUND_007,7,formal_frozen,True,screening_only,cand_000249,v2_7371aa062562,screening_candidate,6,intact_patch_formation_pass,gate_secondary,binary,0.3254862379675461,,1.0,binary,4,4,True,,True,,-0.674513762032454,0.674513762032454,0.45496881517117393,,,,,0.45496881517117393,False
prospective_evaluation_v2,ROUND_007,7,formal_frozen,True,screening_only,cand_000249,v2_7371aa062562,screening_candidate,6,critical_axial_load_N_per_needle,mechanical_secondary,continuous,0.0,0.0,,,0,4,False,not_measured,False,not_measured,,,,,,,,,
prospective_evaluation_v2,ROUND_007,7,formal_frozen,True,screening_only,cand_000331,v2_655dce03a47b,screening_candidate,7,viability_percent,primary,continuous,63.3870256023835,11.763423399579231,57.5075,percent,4,4,True,,True,,5.879525602383502,5.879525602383502,34.568821309083084,0.49981416146202884,40.33071573920821,86.44333546555879,True,,
prospective_evaluation_v2,ROUND_007,7,formal_frozen,True,screening_only,cand_000331,v2_655dce03a47b,screening_candidate,7,intact_patch_formation_pass,gate_secondary,binary,0.9500046496612016,,1.0,binary,4,4,True,,True,,-0.04999535033879843,0.04999535033879843,0.0024995350554991923,,,,,0.0024995350554991923,True
prospective_evaluation_v2,ROUND_007,7,formal_frozen,True,screening_only,cand_000331,v2_655dce03a47b,screening_candidate,7,critical_axial_load_N_per_needle,mechanical_secondary,continuous,0.0,0.0,,,0,4,False,not_measured,False,not_measured,,,,,,,,,
prospective_evaluation_v2,ROUND_007,7,formal_frozen,True,screening_only,cand_001166,v2_724742f4ebc1,screening_candidate,8,viability_percent,primary,continuous,55.29184909143825,25.11907820259103,12.6675,percent,4,4,True,,True,,42.62434909143825,42.62434909143825,1816.8351354687925,1.696891452292288,6.0584558143598315,104.52524236851667,True,,
prospective_evaluation_v2,ROUND_007,7,formal_frozen,True,screening_only,cand_001166,v2_724742f4ebc1,screening_candidate,8,intact_patch_formation_pass,gate_secondary,binary,0.9649598202213122,,1.0,binary,4,4,True,,True,,-0.035040179778687786,0.035040179778687786,0.0012278141989227605,,,,,0.0012278141989227605,True
prospective_evaluation_v2,ROUND_007,7,formal_frozen,True,screening_only,cand_001166,v2_724742f4ebc1,screening_candidate,8,critical_axial_load_N_per_needle,mechanical_secondary,continuous,0.0,0.0,,,0,4,False,not_measured,False,not_measured,,,,,,,,,
prospective_evaluation_v2,ROUND_007,7,formal_frozen,True,screening_only,cand_000813,v2_adfd2284b7fb,cold_start_graduation,9,viability_percent,primary,continuous,55.2919621749409,25.11907820264258,8.127500000000001,percent,4,4,True,,True,,47.164462174940894,47.164462174940894,2224.4864922514303,1.8776350706205092,6.05856889776144,104.52535545212035,True,,
prospective_evaluation_v2,ROUND_007,7,formal_frozen,True,screening_only,cand_000813,v2_adfd2284b7fb,cold_start_graduation,9,intact_patch_formation_pass,gate_secondary,binary,0.9999972835517202,,1.0,binary,4,4,True,,True,,-2.716448279760364e-06,2.716448279760364e-06,7.379091256613041e-12,,,,,7.379091256613041e-12,True
prospective_evaluation_v2,ROUND_007,7,formal_frozen,True,screening_only,cand_000813,v2_adfd2284b7fb,cold_start_graduation,9,critical_axial_load_N_per_needle,mechanical_secondary,continuous,0.0,0.0,,,0,4,False,not_measured,False,not_measured,,,,,,,,,
prospective_evaluation_v2,ROUND_007,7,formal_frozen,True,screening_only,cand_001453,v2_a1a1ae0b19bb,cold_start_graduation,10,viability_percent,primary,continuous,55.291873173485136,25.119078202614,13.497499999999999,percent,4,4,True,,True,,41.79437317348514,41.79437317348514,1746.7696289645344,1.6638497972085553,6.058479896361703,104.52526645060857,True,,
prospective_evaluation_v2,ROUND_007,7,formal_frozen,True,screening_only,cand_001453,v2_a1a1ae0b19bb,cold_start_graduation,10,intact_patch_formation_pass,gate_secondary,binary,0.614276116447616,,1.0,binary,4,4,True,,True,,-0.38572388355238396,0.38572388355238396,0.14878291434273305,,,,,0.14878291434273305,True
prospective_evaluation_v2,ROUND_007,7,formal_frozen,True,screening_only,cand_001453,v2_a1a1ae0b19bb,cold_start_graduation,10,critical_axial_load_N_per_needle,mechanical_secondary,continuous,0.0,0.0,,,0,4,False,not_measured,False,not_measured,,,,,,,,,
prospective_evaluation_v2,ROUND_007,7,formal_frozen,True,screening_only,cand_001508,v2_acaa3c7de271,screening_candidate,11,viability_percent,primary,continuous,55.27171453577056,25.119074167629854,21.485,percent,4,4,True,,True,,33.786714535770564,33.786714535770564,1141.54207912165,1.3450620954537575,6.038329167216048,104.50509990432508,True,,
prospective_evaluation_v2,ROUND_007,7,formal_frozen,True,screening_only,cand_001508,v2_acaa3c7de271,screening_candidate,11,intact_patch_formation_pass,gate_secondary,binary,0.9822714060297344,,1.0,binary,4,4,True,,True,,-0.017728593970265605,0.017728593970265605,0.000314303044162538,,,,,0.000314303044162538,True
prospective_evaluation_v2,ROUND_007,7,formal_frozen,True,screening_only,cand_001508,v2_acaa3c7de271,screening_candidate,11,critical_axial_load_N_per_needle,mechanical_secondary,continuous,0.0,0.0,,,0,4,False,not_measured,False,not_measured,,,,,,,,,
prospective_evaluation_v2,ROUND_007,7,formal_frozen,True,screening_only,cand_001571,v2_2df18f043f0c,screening_candidate,12,viability_percent,primary,continuous,55.2919621749409,25.11907820264258,5.9925,percent,4,4,True,,True,,49.2994621749409,49.2994621749409,2430.4369707384285,1.9626302277985062,6.05856889776144,104.52535545212035,False,,
prospective_evaluation_v2,ROUND_007,7,formal_frozen,True,screening_only,cand_001571,v2_2df18f043f0c,screening_candidate,12,intact_patch_formation_pass,gate_secondary,binary,0.9999949879202248,,1.0,binary,4,4,True,,True,,-5.0120797752128965e-06,5.0120797752128965e-06,2.512094367309816e-11,,,,,2.512094367309816e-11,True
prospective_evaluation_v2,ROUND_007,7,formal_frozen,True,screening_only,cand_001571,v2_2df18f043f0c,screening_candidate,12,critical_axial_load_N_per_needle,mechanical_secondary,continuous,0.0,0.0,,,0,4,False,not_measured,False,not_measured,,,,,,,,,
