endpoint,formulation_id,batch_id,actual,predicted,predicted_std,absolute_error,squared_error
viability_percent,legacy_lit_3,legacy_literature,77.74,69.0676519498633,4.843008726089064,8.67234805013669,75.20962070270966
viability_percent,legacy_lit_9,legacy_literature,65.48,34.51575483916637,6.912918247731665,30.964245160833634,958.7844783802092
viability_percent,legacy_lit_16,legacy_literature,95.7,40.475171901741845,13.798732987924323,55.22482809825816,3049.7816384821635
viability_percent,legacy_lit_20,legacy_literature,89.43,54.101470957718,24.32317983118111,35.32852904228201,1248.104964291363
viability_percent,legacy_lit_21,legacy_literature,68.0,56.43917137692992,6.624111627912361,11.56082862307008,133.65275845199645
viability_percent,legacy_lit_31,legacy_literature,17.0,40.43419767498682,6.509264310298954,23.43419767498682,549.1616206703577
viability_percent,legacy_lit_36,legacy_literature,70.0,74.35180613786719,5.667538608129318,4.351806137867186,18.93821666157851
viability_percent,legacy_lit_43,legacy_literature,85.07,56.23815618745966,15.480699504276648,28.831843812540335,831.2752176307204
viability_percent,legacy_lit_48,legacy_literature,85.65,58.29628384297706,19.115807960886347,27.353716157022944,748.2257875989781
viability_percent,legacy_lit_52,legacy_literature,47.0,34.50248643608767,6.914535809696957,12.497513563912328,156.1878452801726
viability_percent,legacy_lit_57,legacy_literature,57.666666666666664,58.695434486140485,21.365381044201225,1.0287678194738206,1.0583632263849194
viability_percent,legacy_lit_65,legacy_literature,81.33333333333333,79.34100987276376,7.977628027826878,1.9923234605695654,3.9693527715358887
viability_percent,legacy_lit_70,legacy_literature,47.0,45.99570905545181,15.562558789405644,1.0042909445481882,1.0086003013014921
viability_percent,legacy_lit_77,legacy_literature,28.0,32.3624735287083,16.925501676108,4.3624735287083,19.031175288680647
viability_percent,legacy_lit_85,legacy_literature,82.6,59.94500067012113,19.258600290388138,22.654999329878862,513.2489946368117
viability_percent,legacy_lit_94,legacy_literature,55.4,44.97161424087153,18.510954521953614,10.428385759128467,108.75122954119341
viability_percent,legacy_lit_99,legacy_literature,65.0,34.50385928864296,6.915693108849244,30.496140711357043,930.0145982868885
viability_percent,legacy_lit_100,legacy_literature,75.0,34.5136347074014,6.914718539905194,40.4863652925986,1639.1457746057324
viability_percent,legacy_lit_109,legacy_literature,95.0,69.41979734425857,21.500912676907113,25.58020265574143,654.346767908801
viability_percent,legacy_lit_118,legacy_literature,46.8,55.32688016383625,22.244556182633698,8.526880163836253,72.70768532842416
viability_percent,legacy_lit_126,legacy_literature,82.9,75.98265482400004,8.707341441967344,6.917345175999969,47.849664283930046
viability_percent,legacy_lit_130,legacy_literature,65.0,55.82303521887627,18.665761153056017,9.17696478112373,84.2166825939853
viability_percent,legacy_lit_135,legacy_literature,60.0,55.20430887219322,24.41320308983862,4.7956911278067835,22.998653393324698
viability_percent,legacy_lit_196,legacy_literature,80.0,34.49409467481776,6.916696670030604,45.50590532518224,2070.7874194644496
viability_percent,legacy_lit_205,legacy_literature,75.0,59.863032631066325,16.973474339547707,15.136967368933675,229.12778112816287
viability_percent,legacy_lit_221,legacy_literature,70.66666666666667,58.439868770100134,24.56088157378733,12.226797896566538,149.4945868034839
viability_percent,legacy_lit_237,legacy_literature,93.4,34.54956405807248,6.8980436782327486,58.85043594192753,3463.3738105549155
viability_percent,legacy_lit_255,legacy_literature,9.833333333333334,40.05818554742444,15.058620797791864,30.224852214091108,913.5416913636482
viability_percent,legacy_lit_260,legacy_literature,19.0,57.11604754266842,24.43264049504779,38.11604754266842,1452.8330802749592
