evaluation_policy_version,round_id,round_number,provenance_class,formal_cohort,active_phase,candidate_id,formulation_id,recommendation_type,selection_rank,endpoint,endpoint_role,metric_type,prediction_mean,prediction_std,observed_mean,observed_unit,replicate_count,completed_row_count,evaluation_eligible,exclusion_reason,formal_metric_eligible,formal_exclusion_reason,signed_error,absolute_error,squared_error,standardized_residual,interval_95_lower,interval_95_upper,interval_95_covered,brier_score,classification_correct
prospective_evaluation_v2,ROUND_004,4,formal_frozen,True,screening_only,rescue_000013,v2_ced63818bdd1,rescue_candidate,1,viability_percent,primary,continuous,46.80008917114565,23.095514996704072,32.885,percent,4,4,True,,True,,13.915089171145652,13.915089171145652,193.629706640935,0.6025017919336917,1.5328797776056717,92.06729856468563,True,,
prospective_evaluation_v2,ROUND_004,4,formal_frozen,True,screening_only,rescue_000013,v2_ced63818bdd1,rescue_candidate,1,intact_patch_formation_pass,gate_secondary,binary,0.7432204380322273,,1.0,binary,1,4,True,,True,,-0.25677956196777274,0.25677956196777274,0.06593574344436125,,,,,0.06593574344436125,True
prospective_evaluation_v2,ROUND_004,4,formal_frozen,True,screening_only,rescue_000013,v2_ced63818bdd1,rescue_candidate,1,critical_axial_load_N_per_needle,mechanical_secondary,continuous,0.0,0.0,,,0,4,False,not_measured,False,not_measured,,,,,,,,,
prospective_evaluation_v2,ROUND_004,4,formal_frozen,True,screening_only,rescue_000016,v2_6fb2fa9dc5d5,rescue_candidate,2,viability_percent,primary,continuous,44.952131527292465,5.0664427436755295,58.35000000000001,percent,4,4,True,,True,,-13.397868472707543,13.397868472707543,179.50287961197077,-2.6444330175115827,35.02190374968843,54.882359304896504,False,,
prospective_evaluation_v2,ROUND_004,4,formal_frozen,True,screening_only,rescue_000016,v2_6fb2fa9dc5d5,rescue_candidate,2,intact_patch_formation_pass,gate_secondary,binary,0.8013926985456182,,1.0,binary,1,4,True,,True,,-0.19860730145438177,0.19860730145438177,0.03944486019099167,,,,,0.03944486019099167,True
prospective_evaluation_v2,ROUND_004,4,formal_frozen,True,screening_only,rescue_000016,v2_6fb2fa9dc5d5,rescue_candidate,2,critical_axial_load_N_per_needle,mechanical_secondary,continuous,0.0,0.0,,,0,4,False,not_measured,False,not_measured,,,,,,,,,
prospective_evaluation_v2,ROUND_004,4,formal_frozen,True,screening_only,cand_000637,v2_0e9e2b605ce7,screening_candidate,3,viability_percent,primary,continuous,76.54205208741212,9.885163840791698,50.515,percent,4,4,True,,True,,26.027052087412116,26.027052087412116,677.4074403608633,2.6329408906719367,57.167130959460394,95.91697321536384,False,,
prospective_evaluation_v2,ROUND_004,4,formal_frozen,True,screening_only,cand_000637,v2_0e9e2b605ce7,screening_candidate,3,intact_patch_formation_pass,gate_secondary,binary,0.5604900552194448,,0.0,binary,1,4,True,,True,,0.5604900552194448,0.5604900552194448,0.3141491019998963,,,,,0.3141491019998963,False
prospective_evaluation_v2,ROUND_004,4,formal_frozen,True,screening_only,cand_000637,v2_0e9e2b605ce7,screening_candidate,3,critical_axial_load_N_per_needle,mechanical_secondary,continuous,0.0,0.0,,,0,4,False,not_measured,False,not_measured,,,,,,,,,
prospective_evaluation_v2,ROUND_004,4,formal_frozen,True,screening_only,cand_000374,v2_8d9d8b0a7098,screening_candidate,4,viability_percent,primary,continuous,72.54485407581217,15.37535482335997,50.6025,percent,4,4,True,,True,,21.94235407581217,21.94235407581217,481.4669023883109,1.4271120457314503,42.409158622026624,102.68054952959771,True,,
