endpoint,formulation_id,batch_id,actual,predicted,predicted_std,absolute_error,squared_error
viability_percent,legacy_lit_2,legacy_literature,12.5,39.90621767963076,6.953353273198051,27.406217679630757,751.1007675033055
viability_percent,legacy_lit_7,legacy_literature,82.14,65.19540138216956,19.40960593349215,16.944598617830437,287.11942231938116
viability_percent,legacy_lit_10,legacy_literature,63.17777777777778,75.8226132526141,14.071403714000063,12.644835474836327,159.89186418567925
viability_percent,legacy_lit_13,legacy_literature,86.8,46.22390251022793,11.176615914240346,40.57609748977207,1646.419687499487
viability_percent,legacy_lit_15,legacy_literature,89.8,35.83167679329953,16.900303845890576,53.96832320670047,2912.5799097428844
viability_percent,legacy_lit_22,legacy_literature,82.25,58.008186633708014,3.5434759029518137,24.241813366291986,587.6655152861327
viability_percent,legacy_lit_32,legacy_literature,20.0,46.22390251022793,11.176615914240346,26.22390251022793,687.6930628659387
viability_percent,legacy_lit_33,legacy_literature,22.0,50.34315218044778,10.805014636499031,28.34315218044778,803.3342755240218
viability_percent,legacy_lit_35,legacy_literature,80.0,58.008186633708014,3.5434759029518137,21.991813366291986,483.6398551378188
viability_percent,legacy_lit_38,legacy_literature,100.0,73.20307471410788,13.312469151234707,26.796925285892115,718.0752047776842
viability_percent,legacy_lit_41,legacy_literature,51.5,44.1987298395924,20.317435302832834,7.301270160407597,53.30854595525838
viability_percent,legacy_lit_47,legacy_literature,68.0,59.60031343891039,20.57411340139743,8.39968656108961,70.55473432454939
viability_percent,legacy_lit_51,legacy_literature,64.1,57.969749480893555,24.14860048220365,6.13025051910644,37.57997142700477
viability_percent,legacy_lit_56,legacy_literature,63.333333333333336,50.613269568882345,15.604838490121942,12.720063764450991,161.8000221716991
viability_percent,legacy_lit_63,legacy_literature,80.0,71.4316012900086,12.741398883147216,8.5683987099914,73.41745645338227
viability_percent,legacy_lit_76,legacy_literature,21.0,45.14658553977073,16.216669698142816,24.146585539770733,583.057593229465
viability_percent,legacy_lit_84,legacy_literature,82.5,58.4567739299533,24.20647537824627,24.0432260700467,578.0767198553733
viability_percent,legacy_lit_89,legacy_literature,55.5,57.187030446377065,22.419037759142007,1.6870304463770651,2.8460717270031997
viability_percent,legacy_lit_93,legacy_literature,61.8,57.13956424543159,24.205900027836602,4.660435754568404,21.719661422459566
viability_percent,legacy_lit_98,legacy_literature,72.5,54.49348633107137,23.847306981056086,18.006513668928633,324.23453450931373
viability_percent,legacy_lit_104,legacy_literature,67.0,39.9153299371623,6.957922185000446,27.084670062837702,733.5793524127769
viability_percent,legacy_lit_116,legacy_literature,85.6,73.20307471410788,13.312469151234707,12.39692528589211,153.68375654399117
viability_percent,legacy_lit_121,legacy_literature,79.8,57.193527602343636,24.282522262886687,22.60647239765636,511.05259426599895
viability_percent,legacy_lit_134,legacy_literature,73.0,36.40553512700677,11.177317654904929,36.59446487299323,1339.1548593407354
viability_percent,legacy_lit_195,legacy_literature,58.0,39.91823472560135,6.95712912320949,18.08176527439865,326.95023543844883
viability_percent,legacy_lit_204,legacy_literature,67.0,51.496886279261545,10.802026236787883,15.503113720738455,240.34653503814894
viability_percent,legacy_lit_209,legacy_literature,70.0,37.701513489194184,21.438080838783517,32.298486510805816,1043.1922308887054
viability_percent,legacy_lit_236,legacy_literature,83.4,57.782929013657075,24.279576044737183,25.61707098634293,656.2343259193328
viability_percent,legacy_lit_254,legacy_literature,80.0,48.44034824901462,14.592095218097391,31.55965175098538,996.0116186434747
viability_percent,legacy_lit_259,legacy_literature,7.0,40.233317339385835,19.140375280104138,33.233317339385835,1104.4533813803232
viability_percent,legacy_lit_274,legacy_literature,18.0,50.13706365937234,23.8440044161493,32.13706365937234,1032.79086064655
viability_percent,legacy_lit_281,legacy_literature,74.0,27.969286393233023,13.908990152645641,46.03071360676698,2118.8265951482026
viability_percent,legacy_lit_299,legacy_literature,62.666666666666664,39.91823472560135,6.95712912320949,22.748431941065313,517.4911557772806
viability_percent,legacy_lit_309,legacy_literature,99.0,74.67752819440756,13.469442257353847,24.322471805592443,591.5826347338393
viability_percent,legacy_lit_315,legacy_literature,10.0,58.32117840587299,23.3898315082575,48.32117840587299,2334.9362825322064
viability_percent,legacy_lit_341,legacy_literature,81.0,57.313549822064054,24.284420329188066,23.686450177935946,561.0479220318418
viability_percent,legacy_lit_354,legacy_literature,73.8,58.964492436214066,19.289978353465912,14.835507563785931,220.09228467514959
viability_percent,legacy_lit_359,legacy_literature,47.6,53.70991257034039,19.772442384910494,6.109912570340391,37.33103161720353
viability_percent,legacy_lit_363,legacy_literature,69.0,55.48345585864461,20.93590853693539,13.51654414135539,182.6969655252087
viability_percent,legacy_lit_372,legacy_literature,22.5,39.890538195332795,6.954722016228158,17.390538195332795,302.4308187233288
viability_percent,legacy_wetlab_EXP104,legacy_wetlab,29.7,26.169215102350865,9.59938165869254,3.5307848976491343,12.466441993467207
viability_percent,legacy_wetlab_EXP202,legacy_wetlab,32.42,40.92431708866124,18.87367280094108,8.504317088661239,72.32340914449557
