formulation_id,batch_id,actual,predicted,predicted_std,cv_fold,panel,endpoint,paired_rows_cumulative,pareto_points_cumulative,normalized_hypervolume,igd,viability_r2,load_r2
legacy_lit_32,legacy_literature,20.0,34.795636673020994,11.676538946290073,2.0,all_cv,viability_percent,,,,,,
legacy_lit_33,legacy_literature,22.0,43.35168474164091,11.549936672066453,2.0,all_cv,viability_percent,,,,,,
legacy_lit_35,legacy_literature,80.0,57.90698106859978,3.6217405254380557,2.0,all_cv,viability_percent,,,,,,
legacy_lit_38,legacy_literature,100.0,74.60455473509853,14.184162665796865,2.0,all_cv,viability_percent,,,,,,
legacy_lit_41,legacy_literature,51.5,44.61917216089089,21.752586342103303,2.0,all_cv,viability_percent,,,,,,
legacy_lit_47,legacy_literature,68.0,57.17630657596376,21.607476562671653,2.0,all_cv,viability_percent,,,,,,
legacy_lit_51,legacy_literature,64.1,53.208559907418234,25.417761612731052,2.0,all_cv,viability_percent,,,,,,
legacy_lit_56,legacy_literature,63.333333333333336,50.754172364622086,17.354104952988482,2.0,all_cv,viability_percent,,,,,,
legacy_lit_63,legacy_literature,80.0,72.8665161392357,13.675295562370346,2.0,all_cv,viability_percent,,,,,,
legacy_lit_76,legacy_literature,21.0,39.09598307428162,16.516646001199575,2.0,all_cv,viability_percent,,,,,,
legacy_lit_84,legacy_literature,82.5,53.516845844104964,25.475035447202256,2.0,all_cv,viability_percent,,,,,,
legacy_lit_89,legacy_literature,55.5,53.97110021011848,23.535300833538578,2.0,all_cv,viability_percent,,,,,,
legacy_lit_93,legacy_literature,61.8,52.64025889107903,25.47787659882165,2.0,all_cv,viability_percent,,,,,,
legacy_lit_98,legacy_literature,72.5,50.96745693530369,25.231137250417653,2.0,all_cv,viability_percent,,,,,,
legacy_lit_104,legacy_literature,67.0,34.814965695458746,6.58757365090512,2.0,all_cv,viability_percent,,,,,,
legacy_lit_116,legacy_literature,85.6,74.60455473509853,14.184162665796865,2.0,all_cv,viability_percent,,,,,,
legacy_lit_121,legacy_literature,79.8,51.972626163105,25.52425880175895,2.0,all_cv,viability_percent,,,,,,
legacy_lit_134,legacy_literature,73.0,36.54641526633813,12.329718289914315,2.0,all_cv,viability_percent,,,,,,
legacy_lit_195,legacy_literature,58.0,34.816203890563706,6.586424604358994,2.0,all_cv,viability_percent,,,,,,
legacy_lit_204,legacy_literature,67.0,44.58512730927016,11.591613003403841,2.0,all_cv,viability_percent,,,,,,
legacy_lit_209,legacy_literature,70.0,30.84761315309373,21.176799475723147,2.0,all_cv,viability_percent,,,,,,
legacy_lit_236,legacy_literature,83.4,52.82662967019693,25.52573497973274,2.0,all_cv,viability_percent,,,,,,
legacy_lit_254,legacy_literature,80.0,47.68902767942362,15.846485303650825,2.0,all_cv,viability_percent,,,,,,
legacy_lit_259,legacy_literature,7.0,34.15120834440479,20.529894376349,2.0,all_cv,viability_percent,,,,,,
legacy_lit_274,legacy_literature,18.0,47.40077378734265,25.289833386044734,2.0,all_cv,viability_percent,,,,,,
legacy_lit_281,legacy_literature,74.0,27.9480395520487,15.580845973152304,2.0,all_cv,viability_percent,,,,,,
legacy_lit_299,legacy_literature,62.666666666666664,34.816203890563706,6.586424604358994,2.0,all_cv,viability_percent,,,,,,
legacy_lit_309,legacy_literature,99.0,75.27742396448468,13.651641068473838,2.0,all_cv,viability_percent,,,,,,
legacy_lit_315,legacy_literature,10.0,53.311273241905134,24.53564347129023,2.0,all_cv,viability_percent,,,,,,
legacy_lit_341,legacy_literature,81.0,52.414363905325445,25.52820276874749,2.0,all_cv,viability_percent,,,,,,
legacy_lit_354,legacy_literature,73.8,58.29202131485461,20.28266454555302,2.0,all_cv,viability_percent,,,,,,
legacy_lit_359,legacy_literature,47.6,51.45377865068898,20.74325511907697,2.0,all_cv,viability_percent,,,,,,
legacy_lit_363,legacy_literature,69.0,52.43972507845203,21.902207396601145,2.0,all_cv,viability_percent,,,,,,
legacy_lit_372,legacy_literature,22.5,34.795118182529265,6.584416750608481,2.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP104,legacy_wetlab,29.7,26.13480789366385,10.91934315686965,2.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP202,legacy_wetlab,32.42,41.211364082622794,20.700821236711988,2.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP305,legacy_wetlab,72.93,51.12913784486273,4.578588254858687,2.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP1103,legacy_wetlab,26.68,52.41398341716054,25.52820275640734,2.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP1202,legacy_wetlab,28.41,51.83568065448697,25.52073428136676,2.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP2101,legacy_wetlab,28.99,49.773086905523854,25.26037874965535,2.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP2106,legacy_wetlab,34.8,46.011328466641515,23.838223050503576,2.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP3104,legacy_wetlab,49.99,56.79376821478377,24.675774789440037,2.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP4101,legacy_wetlab,62.32,65.23920749284319,2.3050975585674145,2.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP4106,legacy_wetlab,71.59,45.05174747661633,5.635947835542181,2.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP5105,legacy_wetlab,91.2,75.60691030533667,1.9157255040492045,2.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP5110,legacy_wetlab,95.15,68.36498722437592,1.402239791803705,2.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP5203,legacy_wetlab,59.95,51.755912925777054,24.31242841101372,2.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP5208,legacy_wetlab,12.02,51.393121779143634,25.524827053302655,2.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP6102,legacy_wetlab,73.88,69.44763978037301,3.010935480550197,2.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP7101,legacy_wetlab,72.98,75.6982428980734,2.3099255153139033,2.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP7106,legacy_wetlab,74.55,78.3089295040642,2.371887011907644,2.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP7111,legacy_wetlab,35.29,64.94141819194104,19.568774894661182,2.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP8104,legacy_wetlab,58.76,51.48080536914487,9.9543620612652,2.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP9101,legacy_wetlab,75.43,66.93903467519345,2.540420430514419,2.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP9106,legacy_wetlab,67.06,67.21073939151744,4.272998329651129,2.0,all_cv,viability_percent,,,,,,
v2_da5df4899b60,ROUND_001,43.34,52.414363299136916,25.52820276874748,2.0,all_cv,viability_percent,,,,,,
v2_75d69addc009,ROUND_002,29.2025,49.36279224599238,25.452779537091796,2.0,all_cv,viability_percent,,,,,,
v2_75d69addc009,ROUND_003,34.5,49.36279224599238,25.452779537091796,2.0,all_cv,viability_percent,,,,,,
v2_655729013931,ROUND_002,64.9,58.8383677373858,4.488337966680386,2.0,all_cv,viability_percent,,,,,,
v2_3e8ef993abba,ROUND_002,65.5625,62.677885309538645,7.374550055505825,2.0,all_cv,viability_percent,,,,,,
v2_3e8ef993abba,ROUND_010,15.96,62.677885309538645,7.374550055505825,2.0,all_cv,viability_percent,,,,,,
v2_384020959c42,ROUND_002,21.375,46.97983485919979,23.895502384715584,2.0,all_cv,viability_percent,,,,,,
v2_b2c883db5caf,ROUND_002,43.185,51.30112972343439,24.913507155806656,2.0,all_cv,viability_percent,,,,,,
v2_27a2b16cc327,ROUND_003,53.0,82.90125873006147,11.849254710767363,2.0,all_cv,viability_percent,,,,,,
v2_8d9d8b0a7098,ROUND_004,50.6025,34.689252357969295,9.833261862750835,2.0,all_cv,viability_percent,,,,,,
v2_1d06992cb257,ROUND_004,35.825,18.35971416828574,2.674900484431069,2.0,all_cv,viability_percent,,,,,,
v2_4da335e6bc9d,ROUND_004,10.1075,52.41422880057493,25.52820276868403,2.0,all_cv,viability_percent,,,,,,
v2_c52464fe22c3,ROUND_005,6.93,38.14748788295177,22.453690191971344,2.0,all_cv,viability_percent,,,,,,
v2_117f554a123f,ROUND_005,11.9125,52.32471590010134,25.528146936884305,2.0,all_cv,viability_percent,,,,,,
v2_ea8a9ce5fcb2,ROUND_006,48.9925,53.249636969258376,11.35725168768459,2.0,all_cv,viability_percent,,,,,,
v2_4673547a29eb,ROUND_006,6.8175,42.468824683373654,24.310089492914365,2.0,all_cv,viability_percent,,,,,,
v2_9d3ceb7016d5,ROUND_006,10.6,39.25673225378139,24.600601386543154,2.0,all_cv,viability_percent,,,,,,
v2_e579d58c9088,ROUND_006,8.125,52.413655684543365,25.528202764663952,2.0,all_cv,viability_percent,,,,,,
v2_e579d58c9088,ROUND_007,13.4225,52.413655684543365,25.528202764663952,2.0,all_cv,viability_percent,,,,,,
v2_724742f4ebc1,ROUND_007,12.6675,52.39804543753317,25.528202038004718,2.0,all_cv,viability_percent,,,,,,
v2_acaa3c7de271,ROUND_007,21.485,52.33253328053252,25.528115074492618,2.0,all_cv,viability_percent,,,,,,
v2_d2de523913b8,ROUND_008,16.355,52.20655488243876,25.528025859854587,2.0,all_cv,viability_percent,,,,,,
v2_058f0d84ea0e,ROUND_009,37.480000000000004,42.43297737251459,23.246026978150404,2.0,all_cv,viability_percent,,,,,,
v2_a409fb1db800,ROUND_010,5.5225,56.68285660980284,22.2260471434825,2.0,all_cv,viability_percent,,,,,,
legacy_lit_1,legacy_literature,96.0,75.15205176825367,19.70563263507922,3.0,all_cv,viability_percent,,,,,,
legacy_lit_4,legacy_literature,81.43333333333332,74.3294274188066,13.28762412116662,3.0,all_cv,viability_percent,,,,,,
legacy_lit_6,legacy_literature,83.0,69.90797731393684,17.53187188858909,3.0,all_cv,viability_percent,,,,,,
legacy_lit_8,legacy_literature,69.625,64.35047153139386,9.782225720400685,3.0,all_cv,viability_percent,,,,,,
legacy_lit_27,legacy_literature,70.0,43.51026848780355,11.654827766971948,3.0,all_cv,viability_percent,,,,,,
legacy_lit_29,legacy_literature,58.0,74.34572909622901,13.287557385562618,3.0,all_cv,viability_percent,,,,,,
legacy_lit_34,legacy_literature,50.0,56.320235271868725,4.653310630642356,3.0,all_cv,viability_percent,,,,,,
legacy_lit_46,legacy_literature,65.0,50.52183518021023,19.113411042376047,3.0,all_cv,viability_percent,,,,,,
legacy_lit_50,legacy_literature,70.6,57.94318034429382,24.344614747640616,3.0,all_cv,viability_percent,,,,,,
legacy_lit_55,legacy_literature,58.0,42.187870926748865,7.088622106644687,3.0,all_cv,viability_percent,,,,,,
legacy_lit_69,legacy_literature,92.0,63.98560768620786,20.51446849895165,3.0,all_cv,viability_percent,,,,,,
legacy_lit_75,legacy_literature,83.0,49.493768389843595,21.67931548573549,3.0,all_cv,viability_percent,,,,,,
legacy_lit_88,legacy_literature,69.7,37.654495316605875,13.088524529580974,3.0,all_cv,viability_percent,,,,,,
legacy_lit_92,legacy_literature,72.1,50.07936647572677,25.738746033968315,3.0,all_cv,viability_percent,,,,,,
legacy_lit_97,legacy_literature,70.5,33.82899681548545,23.090913859267406,3.0,all_cv,viability_percent,,,,,,
legacy_lit_103,legacy_literature,68.0,42.2106906075454,7.100032215200319,3.0,all_cv,viability_percent,,,,,,
legacy_lit_115,legacy_literature,86.0,62.74283722116311,5.039788033215797,3.0,all_cv,viability_percent,,,,,,
legacy_lit_120,legacy_literature,40.0,40.56166558254602,21.64702011655623,3.0,all_cv,viability_percent,,,,,,
legacy_lit_129,legacy_literature,56.0,53.71891548632632,19.517661685813085,3.0,all_cv,viability_percent,,,,,,
legacy_lit_133,legacy_literature,68.0,49.640962735365584,21.836778038650323,3.0,all_cv,viability_percent,,,,,,
legacy_lit_138,legacy_literature,0.0,49.57371746943443,25.948765107404952,3.0,all_cv,viability_percent,,,,,,
legacy_lit_194,legacy_literature,55.0,42.21147249460154,7.099509236240908,3.0,all_cv,viability_percent,,,,,,
legacy_lit_199,legacy_literature,80.0,42.21147249460154,7.099509236240908,3.0,all_cv,viability_percent,,,,,,
legacy_lit_203,legacy_literature,63.0,60.69271996872875,3.409383170740839,3.0,all_cv,viability_percent,,,,,,
legacy_lit_208,legacy_literature,78.0,35.73043018117987,14.856745274909061,3.0,all_cv,viability_percent,,,,,,
legacy_lit_218,legacy_literature,65.0,51.453006211667564,26.167875803267624,3.0,all_cv,viability_percent,,,,,,
legacy_lit_235,legacy_literature,80.0,40.573787192891636,25.607252505484876,3.0,all_cv,viability_percent,,,,,,
legacy_lit_253,legacy_literature,60.0,44.759938612972185,18.7284575234164,3.0,all_cv,viability_percent,,,,,,
legacy_lit_258,legacy_literature,78.0,33.325425629934934,24.822995981533797,3.0,all_cv,viability_percent,,,,,,
legacy_lit_278,legacy_literature,40.0,52.02005910491193,26.149303069044553,3.0,all_cv,viability_percent,,,,,,
legacy_lit_308,legacy_literature,83.0,51.27418761725539,25.278910389772246,3.0,all_cv,viability_percent,,,,,,
legacy_lit_314,legacy_literature,10.0,51.89378247573606,15.814019329074142,3.0,all_cv,viability_percent,,,,,,
legacy_lit_319,legacy_literature,80.0,74.70412628911879,14.115988574152393,3.0,all_cv,viability_percent,,,,,,
legacy_lit_329,legacy_literature,61.666666666666664,62.51600897379454,18.680355002060015,3.0,all_cv,viability_percent,,,,,,
legacy_lit_349,legacy_literature,70.0,56.26242546203138,18.264322511316724,3.0,all_cv,viability_percent,,,,,,
legacy_lit_353,legacy_literature,72.0,57.65162046154176,18.297113345212267,3.0,all_cv,viability_percent,,,,,,
legacy_lit_358,legacy_literature,42.4,49.241965882790076,21.749027005979816,3.0,all_cv,viability_percent,,,,,,
legacy_lit_362,legacy_literature,55.3,51.68532352167611,20.843343647473656,3.0,all_cv,viability_percent,,,,,,
legacy_lit_370,legacy_literature,90.0,52.11592369074621,26.13985266246152,3.0,all_cv,viability_percent,,,,,,
legacy_lit_376,legacy_literature,86.05,74.3412659836025,13.286631160545964,3.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP103,legacy_wetlab,7.44,26.941882086112987,11.45702677669782,3.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP201,legacy_wetlab,9.78,22.123654908415894,5.15998504560153,3.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP206,legacy_wetlab,58.73,48.404249603738116,23.644920262750126,3.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP304,legacy_wetlab,53.19,40.522999002794435,19.375142393526488,3.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP1102,legacy_wetlab,6.9,29.198667858921347,19.654860593060143,3.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP1201,legacy_wetlab,31.9,52.38429951627186,26.014252482916973,3.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP2105,legacy_wetlab,8.66,48.17343060953479,25.948874573316743,3.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP3103,legacy_wetlab,32.75,46.60164770398573,18.116121470828034,3.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP3108,legacy_wetlab,35.08,53.5837883197299,7.662387685174096,3.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP4105,legacy_wetlab,78.31,86.518159322842,3.0904418396406643,3.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP5104,legacy_wetlab,92.63,79.75818162632476,2.059398569971695,3.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP5109,legacy_wetlab,94.32,84.75122178953578,2.171870059456072,3.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP5202,legacy_wetlab,29.46,33.95275979871478,14.670779393612243,3.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP5207,legacy_wetlab,48.34,51.35863407967022,26.166361987413204,3.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP6101,legacy_wetlab,74.16,75.99305386329226,3.3271695086101776,3.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP6106,legacy_wetlab,71.41,43.75261317149009,5.553253829903943,3.0,all_cv,viability_percent,,,,,,
legacy_wetlab_EXP7105,legacy_wetlab,73.57,83.84826046214326,2.2661859761262164,3.0,all_cv,viability_percent,,,,,,
