sample_index,time_s,displacement_mm,force_N,analysis_window,formulation_number,replicate_id,source_file_hash
17,0.425,0.0001,-0.0002,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
18,0.45,0.0006,-0.0006,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
19,0.475,0.0012,-0.0008,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
20,0.5,0.0019,0.0,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
21,0.525,0.0026,0.0016,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
22,0.55,0.0035,0.0023,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
23,0.575,0.0043,0.0043,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
24,0.6,0.005,0.0036,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
25,0.625,0.0057,0.0031,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
26,0.65,0.0063,0.0029,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
27,0.675,0.0068,0.0027,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
28,0.7,0.0072,0.0025,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
29,0.725,0.0076,0.0039,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
30,0.75,0.008,0.0042,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
31,0.775,0.0083,0.0025,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
32,0.8,0.0087,0.0029,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
33,0.825,0.009,0.003,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
34,0.85,0.0093,0.0036,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
35,0.875,0.0096,0.0027,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
36,0.9,0.0099,0.0022,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
37,0.925,0.0102,0.0027,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
38,0.95,0.0105,0.0034,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
39,0.975,0.0108,0.0029,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
40,1.0,0.0111,0.0041,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
41,1.025,0.0114,0.0045,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
42,1.05,0.0118,0.0032,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
43,1.075,0.0121,0.0031,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
44,1.1,0.0124,0.0032,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
45,1.125,0.0127,0.005,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
46,1.15,0.013,0.0064,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
47,1.175,0.0133,0.0054,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
48,1.2,0.0136,0.0061,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
49,1.225,0.0139,0.0052,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
50,1.25,0.0142,0.0059,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
51,1.275,0.0145,0.005,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
52,1.3,0.0149,0.005,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
53,1.325,0.0152,0.0055,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
54,1.35,0.0155,0.0082,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
55,1.375,0.0158,0.0069,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
56,1.4,0.0161,0.0077,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
57,1.425,0.0165,0.0087,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
58,1.45,0.0168,0.0101,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
59,1.475,0.0171,0.0112,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
60,1.5,0.0174,0.0114,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
61,1.525,0.0177,0.0123,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
62,1.55,0.018,0.0121,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
63,1.575,0.0183,0.0139,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
64,1.6,0.0186,0.0138,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
65,1.625,0.0189,0.0124,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
66,1.65,0.0193,0.0153,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
67,1.675,0.0196,0.0162,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
68,1.7,0.0199,0.0168,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
69,1.725,0.0202,0.0187,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
70,1.75,0.0205,0.0185,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
71,1.775,0.0208,0.0194,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
72,1.8,0.0211,0.0203,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
73,1.825,0.0214,0.0211,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
74,1.85,0.0217,0.0216,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
75,1.875,0.0221,0.0217,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
76,1.9,0.0224,0.0216,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
77,1.925,0.0227,0.024,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
78,1.95,0.023,0.024,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
79,1.975,0.0233,0.0244,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
80,2.0,0.0236,0.0246,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
81,2.025,0.0239,0.0259,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
82,2.05,0.0243,0.0257,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
83,2.075,0.0246,0.027,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
84,2.1,0.0249,0.0274,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
85,2.125,0.0252,0.0268,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
86,2.15,0.0255,0.0275,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
87,2.175,0.0258,0.0285,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
88,2.2,0.0261,0.0283,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
89,2.225,0.0264,0.0287,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
90,2.25,0.0267,0.0307,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
91,2.275,0.027,0.031,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
92,2.3,0.0274,0.0321,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
93,2.325,0.0277,0.0324,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
94,2.35,0.028,0.0321,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
95,2.375,0.0283,0.0321,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
96,2.4,0.0286,0.0321,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
97,2.425,0.0289,0.0331,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
98,2.45,0.0293,0.0345,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
99,2.475,0.0296,0.0354,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
100,2.5,0.0299,0.0358,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
101,2.525,0.0302,0.0356,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
102,2.55,0.0305,0.0356,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
103,2.575,0.0308,0.0356,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
104,2.6,0.0312,0.0366,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
105,2.625,0.0315,0.0366,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
106,2.65,0.0318,0.0365,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
107,2.675,0.0321,0.0364,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
108,2.7,0.0324,0.0369,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
109,2.725,0.0327,0.0366,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
110,2.75,0.033,0.0373,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
111,2.775,0.0334,0.0376,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
112,2.8,0.0337,0.0382,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
113,2.825,0.034,0.0391,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
114,2.85,0.0343,0.0388,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
115,2.875,0.0346,0.0388,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
116,2.9,0.0349,0.0401,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
117,2.925,0.0352,0.0405,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
118,2.95,0.0356,0.0426,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
119,2.975,0.0359,0.0447,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
120,3.0,0.0362,0.0459,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
121,3.025,0.0366,0.0464,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
122,3.05,0.037,0.0479,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
123,3.075,0.0374,0.049,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
124,3.1,0.0378,0.0494,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
125,3.125,0.0381,0.0503,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
126,3.15,0.0384,0.0501,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
127,3.175,0.0387,0.0492,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
128,3.2,0.039,0.0499,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
129,3.225,0.0392,0.0506,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
130,3.25,0.0395,0.0502,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
131,3.275,0.0398,0.0506,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
132,3.3,0.0401,0.0514,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
133,3.325,0.0404,0.0509,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
134,3.35,0.0407,0.0522,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
135,3.375,0.041,0.0531,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
136,3.4,0.0414,0.0545,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
137,3.425,0.0417,0.0566,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
138,3.45,0.042,0.0569,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
139,3.475,0.0424,0.0568,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
140,3.5,0.0427,0.0577,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
141,3.525,0.043,0.0584,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
142,3.55,0.0434,0.0582,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
143,3.575,0.0437,0.059,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
144,3.6,0.044,0.061,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
145,3.625,0.0444,0.0621,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
146,3.65,0.0447,0.059,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
147,3.675,0.0449,0.0506,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
148,3.7,0.0452,0.0431,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
149,3.725,0.0455,0.043,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
150,3.75,0.0458,0.0485,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
151,3.775,0.0461,0.0565,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
152,3.8,0.0464,0.0651,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
153,3.825,0.0467,0.071,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
154,3.85,0.047,0.0732,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
155,3.875,0.0473,0.0735,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
156,3.9,0.0476,0.0693,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
157,3.925,0.048,0.0637,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
158,3.95,0.0483,0.0611,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
159,3.975,0.0486,0.0589,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
160,4.0,0.0489,0.0587,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
161,4.025,0.0492,0.0619,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
162,4.05,0.0495,0.0645,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
163,4.075,0.0498,0.0656,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
164,4.1,0.0501,0.0662,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
165,4.125,0.0505,0.0668,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
166,4.15,0.0508,0.0667,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
167,4.175,0.0511,0.0668,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
168,4.2,0.0514,0.0663,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
169,4.225,0.0518,0.0656,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
170,4.25,0.0521,0.0661,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
171,4.275,0.0524,0.0661,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
172,4.3,0.0527,0.0658,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
173,4.325,0.0529,0.0677,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
174,4.35,0.0532,0.0683,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
175,4.375,0.0535,0.07,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
176,4.4,0.0538,0.0703,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
177,4.425,0.0542,0.0707,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
178,4.45,0.0545,0.0716,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
179,4.475,0.0548,0.0713,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
180,4.5,0.0551,0.0706,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
181,4.525,0.0555,0.0709,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
182,4.55,0.0558,0.0716,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
183,4.575,0.0561,0.072,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
184,4.6,0.0564,0.0715,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
185,4.625,0.0567,0.0717,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
186,4.65,0.057,0.071,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
187,4.675,0.0573,0.0715,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
188,4.7,0.0576,0.072,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
189,4.725,0.0579,0.0705,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
190,4.75,0.0582,0.07,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
191,4.775,0.0585,0.0724,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
192,4.8,0.0588,0.0741,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
193,4.825,0.0592,0.0735,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
194,4.85,0.0595,0.0757,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
195,4.875,0.0598,0.076,False,7,mechanical_001,694e94943eba5ec86f88e0f45b9a3be0ea739723f70d5cd41dfd57894d84bdea
