sample_index,time_s,displacement_mm,force_N,analysis_window,formulation_number,replicate_id,source_file_hash
31,0.775,0.0079,0.0064,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
32,0.8,0.0082,0.0073,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
33,0.825,0.0085,0.0073,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
34,0.85,0.0088,0.0054,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
35,0.875,0.0091,0.0074,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
36,0.9,0.0095,0.008,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
37,0.925,0.0098,0.0064,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
38,0.95,0.0101,0.0067,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
39,0.975,0.0104,0.0066,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
40,1.0,0.0108,0.009,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
41,1.025,0.0111,0.0092,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
42,1.05,0.0114,0.0077,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
43,1.075,0.0118,0.0083,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
44,1.1,0.0121,0.0085,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
45,1.125,0.0125,0.0082,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
46,1.15,0.0128,0.0065,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
47,1.175,0.0131,0.0072,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
48,1.2,0.0134,0.0075,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
49,1.225,0.0137,0.0076,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
50,1.25,0.0141,0.0078,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
51,1.275,0.0144,0.0072,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
52,1.3,0.0147,0.0065,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
53,1.325,0.015,0.0064,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
54,1.35,0.0153,0.0076,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
55,1.375,0.0157,0.007,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
56,1.4,0.016,0.0062,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
57,1.425,0.0163,0.0061,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
58,1.45,0.0166,0.0084,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
59,1.475,0.017,0.0093,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
60,1.5,0.0173,0.0089,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
61,1.525,0.0176,0.0087,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
62,1.55,0.0179,0.0072,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
63,1.575,0.0182,0.0069,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
64,1.6,0.0185,0.0081,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
65,1.625,0.0188,0.008,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
66,1.65,0.0192,0.007,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
67,1.675,0.0195,0.0083,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
68,1.7,0.0198,0.009,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
69,1.725,0.0201,0.0098,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
70,1.75,0.0204,0.0087,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
71,1.775,0.0207,0.009,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
72,1.8,0.021,0.0086,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
73,1.825,0.0213,0.0089,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
74,1.85,0.0216,0.0101,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
75,1.875,0.0219,0.0065,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
76,1.9,0.0222,0.0073,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
77,1.925,0.0225,0.0064,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
78,1.95,0.0228,0.0085,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
79,1.975,0.0231,0.0103,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
80,2.0,0.0234,0.0084,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
81,2.025,0.0237,0.0069,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
82,2.05,0.024,0.0074,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
83,2.075,0.0243,0.0061,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
84,2.1,0.0246,0.0071,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
85,2.125,0.0249,0.0086,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
86,2.15,0.0252,0.0106,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
87,2.175,0.0255,0.012,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
88,2.2,0.0259,0.0116,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
89,2.225,0.0262,0.0119,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
90,2.25,0.0265,0.0099,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
91,2.275,0.0268,0.0101,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
92,2.3,0.0271,0.0104,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
93,2.325,0.0274,0.0075,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
94,2.35,0.0277,0.0076,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
95,2.375,0.0281,0.0076,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
96,2.4,0.0284,0.0071,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
97,2.425,0.0287,0.0069,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
98,2.45,0.029,0.0083,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
99,2.475,0.0293,0.0086,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
100,2.5,0.0296,0.0099,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
101,2.525,0.0299,0.01,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
102,2.55,0.0302,0.0102,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
103,2.575,0.0306,0.0117,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
104,2.6,0.0309,0.0126,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
105,2.625,0.0312,0.0136,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
106,2.65,0.0315,0.0113,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
107,2.675,0.0318,0.0104,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
108,2.7,0.0321,0.0104,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
109,2.725,0.0324,0.011,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
110,2.75,0.0327,0.0097,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
111,2.775,0.033,0.0096,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
112,2.8,0.0334,0.0114,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
113,2.825,0.0337,0.01,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
114,2.85,0.034,0.0101,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
115,2.875,0.0343,0.0083,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
116,2.9,0.0346,0.0084,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
117,2.925,0.0349,0.0088,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
118,2.95,0.0352,0.01,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
119,2.975,0.0355,0.0123,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
120,3.0,0.0359,0.013,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
121,3.025,0.0362,0.0111,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
122,3.05,0.0365,0.0096,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
123,3.075,0.0368,0.0116,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
124,3.1,0.0371,0.0112,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
125,3.125,0.0374,0.0128,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
126,3.15,0.0377,0.0118,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
127,3.175,0.038,0.01,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
128,3.2,0.0383,0.0107,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
129,3.225,0.0386,0.0136,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
130,3.25,0.0389,0.0144,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
131,3.275,0.0392,0.0142,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
132,3.3,0.0395,0.0168,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
133,3.325,0.0398,0.0181,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
134,3.35,0.0401,0.018,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
135,3.375,0.0404,0.0177,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
136,3.4,0.0408,0.0182,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
137,3.425,0.0411,0.0191,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
138,3.45,0.0414,0.0211,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
139,3.475,0.0417,0.0256,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
140,3.5,0.042,0.03,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
141,3.525,0.0423,0.0349,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
142,3.55,0.0426,0.0398,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
143,3.575,0.043,0.0434,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
144,3.6,0.0433,0.0481,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
145,3.625,0.0436,0.0513,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
146,3.65,0.0439,0.0565,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
147,3.675,0.0442,0.0593,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
148,3.7,0.0446,0.0616,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
149,3.725,0.0449,0.0635,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
150,3.75,0.0452,0.0652,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
151,3.775,0.0455,0.0676,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
152,3.8,0.0458,0.0704,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
153,3.825,0.0461,0.0735,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
154,3.85,0.0465,0.0771,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
155,3.875,0.0468,0.0787,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
156,3.9,0.0471,0.0805,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
157,3.925,0.0474,0.0795,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
158,3.95,0.0477,0.0811,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
159,3.975,0.048,0.0831,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
160,4.0,0.0484,0.083,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
161,4.025,0.0487,0.0846,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
162,4.05,0.049,0.088,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
163,4.075,0.0493,0.0903,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
164,4.1,0.0496,0.093,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
165,4.125,0.0499,0.0936,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
166,4.15,0.0502,0.0953,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
167,4.175,0.0505,0.0964,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
168,4.2,0.0509,0.0977,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
169,4.225,0.0512,0.1,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
170,4.25,0.0515,0.1011,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
171,4.275,0.0518,0.1042,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
172,4.3,0.0521,0.1052,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
173,4.325,0.0524,0.1036,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
174,4.35,0.0527,0.1038,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
175,4.375,0.0531,0.1047,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
176,4.4,0.0534,0.105,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
177,4.425,0.0537,0.1056,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
178,4.45,0.054,0.1069,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
179,4.475,0.0543,0.1084,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
180,4.5,0.0546,0.1097,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
181,4.525,0.0549,0.1099,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
182,4.55,0.0553,0.1121,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
183,4.575,0.0556,0.1137,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
184,4.6,0.0559,0.1155,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
185,4.625,0.0562,0.1183,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
186,4.65,0.0565,0.1192,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
187,4.675,0.0569,0.119,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
188,4.7,0.0572,0.115,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
189,4.725,0.0575,0.1119,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
190,4.75,0.0578,0.1124,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
191,4.775,0.0581,0.115,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
192,4.8,0.0584,0.1176,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
193,4.825,0.0588,0.1172,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
194,4.85,0.0591,0.1183,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
195,4.875,0.0594,0.1205,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
196,4.9,0.0597,0.1237,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
197,4.925,0.06,0.1261,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
198,4.95,0.0603,0.1309,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
199,4.975,0.0607,0.1382,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
200,5.0,0.061,0.1431,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
201,5.025,0.0613,0.1454,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
202,5.05,0.0616,0.1477,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
203,5.075,0.0619,0.146,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
204,5.1,0.0622,0.1421,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
205,5.125,0.0625,0.1425,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
206,5.15,0.0628,0.1415,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
207,5.175,0.0631,0.1433,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
208,5.2,0.0634,0.1459,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
209,5.225,0.0637,0.1455,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
210,5.25,0.064,0.1456,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
211,5.275,0.0643,0.1481,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
212,5.3,0.0646,0.1499,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
213,5.325,0.0649,0.1518,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
214,5.35,0.0652,0.1544,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
215,5.375,0.0656,0.1538,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
216,5.4,0.0659,0.1558,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
217,5.425,0.0662,0.1549,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
218,5.45,0.0665,0.1541,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
219,5.475,0.0668,0.1541,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
220,5.5,0.0671,0.1546,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
221,5.525,0.0674,0.1584,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
222,5.55,0.0678,0.1595,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
223,5.575,0.0681,0.1623,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
224,5.6,0.0684,0.1639,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
225,5.625,0.0687,0.1665,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
226,5.65,0.069,0.1693,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
227,5.675,0.0693,0.1696,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
228,5.7,0.0696,0.173,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
229,5.725,0.07,0.1757,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
230,5.75,0.0703,0.1766,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
231,5.775,0.0706,0.1766,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
232,5.8,0.0709,0.1749,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
233,5.825,0.0712,0.1746,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
234,5.85,0.0716,0.1752,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
235,5.875,0.0719,0.1756,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
236,5.9,0.0722,0.1738,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
237,5.925,0.0725,0.1757,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
238,5.95,0.0728,0.1768,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
239,5.975,0.0732,0.1782,False,2,mechanical_002,8703516edff364de7eff194680423f3411938d78165d9731209dc23172196649
