Time,Displacement,Force,Compressive strain (Displacement)
"46.2500","0.5768","2.1010","0.5768"
"46.2750","0.5772","2.1181","0.5772"
"46.3000","0.5775","2.1353","0.5775"
"46.3250","0.5778","2.1516","0.5778"
"46.3500","0.5781","2.1664","0.5781"
"46.3750","0.5785","2.1824","0.5785"
"46.4000","0.5788","2.1946","0.5788"
"46.4250","0.5791","2.2060","0.5791"
"46.4500","0.5794","2.2181","0.5794"
"46.4750","0.5797","2.2277","0.5797"
"46.5000","0.5800","2.2403","0.5800"
"46.5250","0.5803","2.2467","0.5803"
"46.5500","0.5806","2.2565","0.5806"
"46.5750","0.5810","2.2691","0.5810"
"46.6000","0.5813","2.2788","0.5813"
"46.6250","0.5816","2.2893","0.5816"
"46.6500","0.5819","2.3017","0.5819"
"46.6750","0.5822","2.3122","0.5822"
"46.7000","0.5825","2.3236","0.5825"
"46.7250","0.5828","2.3365","0.5828"
"46.7500","0.5831","2.3454","0.5831"
"46.7750","0.5835","2.3571","0.5835"
"46.8000","0.5838","2.3661","0.5838"
"46.8250","0.5841","2.3713","0.5841"
"46.8500","0.5844","2.3777","0.5844"
"46.8750","0.5847","2.3873","0.5847"
"46.9000","0.5850","2.3957","0.5850"
"46.9250","0.5853","2.4038","0.5853"
"46.9500","0.5856","2.4124","0.5856"
"46.9750","0.5860","2.4205","0.5860"
"47.0000","0.5863","2.4244","0.5863"
"47.0250","0.5866","2.4301","0.5866"
"47.0500","0.5869","2.4373","0.5869"
"47.0750","0.5872","2.4471","0.5872"
"47.1000","0.5875","2.4521","0.5875"
"47.1250","0.5878","2.4568","0.5878"
"47.1500","0.5881","2.4622","0.5881"
"47.1750","0.5884","2.4691","0.5884"
"47.2000","0.5887","2.4776","0.5887"
"47.2250","0.5891","2.4852","0.5891"
"47.2500","0.5894","2.4916","0.5894"
"47.2750","0.5897","2.4977","0.5897"
"47.3000","0.5900","2.5057","0.5900"
"47.3250","0.5903","2.5175","0.5903"
"47.3500","0.5907","2.5267","0.5907"
"47.3750","0.5910","2.5358","0.5910"
"47.4000","0.5913","2.5415","0.5913"
"47.4250","0.5916","2.5449","0.5916"
"47.4500","0.5919","2.5433","0.5919"
"47.4750","0.5922","2.5437","0.5922"
"47.5000","0.5925","2.5478","0.5925"
"47.5250","0.5928","2.5556","0.5928"
"47.5500","0.5931","2.5662","0.5931"
"47.5750","0.5935","2.5791","0.5935"
"47.6000","0.5938","2.5919","0.5938"
"47.6250","0.5941","2.6041","0.5941"
"47.6500","0.5944","2.6129","0.5944"
"47.6750","0.5947","2.6204","0.5947"
"47.7000","0.5951","2.6298","0.5951"
"47.7250","0.5954","2.6371","0.5954"
"47.7500","0.5957","2.6444","0.5957"
"47.7750","0.5960","2.6521","0.5960"
"47.8000","0.5963","2.6589","0.5963"
"47.8250","0.5966","2.6655","0.5966"
"47.8500","0.5969","2.6723","0.5969"
"47.8750","0.5973","2.6824","0.5973"
"47.9000","0.5976","2.6934","0.5976"
"47.9250","0.5979","2.7043","0.5979"
"47.9500","0.5982","2.7130","0.5982"
"47.9750","0.5985","2.7182","0.5985"
"48.0000","0.5988","2.7114","0.5988"
"48.0250","0.5992","2.7095","0.5992"
"48.0500","0.5995","2.7188","0.5995"
"48.0750","0.5998","2.7303","0.5998"
"48.1000","0.6001","2.7393","0.6001"
"48.1250","0.6005","2.7482","0.6005"
"48.1500","0.6008","2.7567","0.6008"
"48.1750","0.6011","2.7636","0.6011"
"48.2000","0.6014","2.7701","0.6014"
"48.2250","0.6017","2.7756","0.6017"
"48.2500","0.6020","2.7784","0.6020"
"48.2750","0.6023","2.7792","0.6023"
"48.3000","0.6026","2.7814","0.6026"
"48.3250","0.6030","2.7852","0.6030"
"48.3500","0.6033","2.7895","0.6033"
"48.3750","0.6036","2.7938","0.6036"
"48.4000","0.6039","2.7981","0.6039"
"48.4250","0.6042","2.8033","0.6042"
"48.4500","0.6045","2.8066","0.6045"
"48.4750","0.6048","2.8121","0.6048"
"48.5000","0.6051","2.8187","0.6051"
"48.5250","0.6055","2.8256","0.6055"
"48.5500","0.6058","2.8368","0.6058"
"48.5750","0.6061","2.8483","0.6061"
"48.6000","0.6064","2.8628","0.6064"
"48.6250","0.6068","2.8765","0.6068"
"48.6500","0.6071","2.8890","0.6071"
"48.6750","0.6075","2.9003","0.6075"
"48.7000","0.6078","2.9064","0.6078"
"48.7250","0.6081","2.9088","0.6081"
"48.7500","0.6084","2.9080","0.6084"
"48.7750","0.6087","2.9088","0.6087"
"48.8000","0.6090","2.9102","0.6090"
"48.8250","0.6093","2.9143","0.6093"
"48.8500","0.6096","2.9187","0.6096"
"48.8750","0.6100","2.9242","0.6100"
"48.9000","0.6103","2.9275","0.6103"
"48.9250","0.6106","2.9333","0.6106"
"48.9500","0.6109","2.9400","0.6109"
"48.9750","0.6112","2.9447","0.6112"
"49.0000","0.6115","2.9510","0.6115"
"49.0250","0.6118","2.9580","0.6118"
"49.0500","0.6121","2.9646","0.6121"
"49.0750","0.6124","2.9701","0.6124"
"49.1000","0.6127","2.9760","0.6127"
"49.1250","0.6131","2.9866","0.6131"
"49.1500","0.6134","2.9945","0.6134"
"49.1750","0.6137","3.0008","0.6137"
"49.2000","0.6140","3.0053","0.6140"
"49.2250","0.6143","3.0093","0.6143"
"49.2500","0.6146","3.0134","0.6146"
"49.2750","0.6149","3.0170","0.6149"
"49.3000","0.6152","3.0233","0.6152"
"49.3250","0.6155","3.0321","0.6155"
"49.3500","0.6158","3.0406","0.6158"
"49.3750","0.6162","3.0481","0.6162"
"49.4000","0.6165","3.0559","0.6165"
"49.4250","0.6168","3.0662","0.6168"
"49.4500","0.6171","3.0741","0.6171"
"49.4750","0.6174","3.0814","0.6174"
"49.5000","0.6177","3.0902","0.6177"
"49.5250","0.6180","3.0997","0.6180"
"49.5500","0.6183","3.1092","0.6183"
"49.5750","0.6187","3.1164","0.6187"
"49.6000","0.6190","3.1268","0.6190"
"49.6250","0.6193","3.1387","0.6193"
"49.6500","0.6196","3.1471","0.6196"
"49.6750","0.6199","3.1512","0.6199"
"49.7000","0.6202","3.1551","0.6202"
"49.7250","0.6205","3.1622","0.6205"
"49.7500","0.6208","3.1713","0.6208"
"49.7750","0.6211","3.1780","0.6211"
"49.8000","0.6215","3.1734","0.6215"
"49.8250","0.6218","3.1590","0.6218"
"49.8500","0.6221","3.1555","0.6221"
"49.8750","0.6224","3.1570","0.6224"
"49.9000","0.6227","3.1600","0.6227"
"49.9250","0.6230","3.1658","0.6230"
"49.9500","0.6233","3.1713","0.6233"
"49.9750","0.6236","3.1765","0.6236"
"50.0000","0.6239","3.1793","0.6239"
"50.0250","0.6242","3.1828","0.6242"
"50.0500","0.6245","3.1870","0.6245"
"50.0750","0.6248","3.1891","0.6248"
"50.1000","0.6251","3.1923","0.6251"
"50.1250","0.6254","3.1942","0.6254"
"50.1500","0.6257","3.1964","0.6257"
"50.1750","0.6260","3.1995","0.6260"
"50.2000","0.6263","3.2046","0.6263"
"50.2250","0.6266","3.2142","0.6266"
"50.2500","0.6269","3.2236","0.6269"
"50.2750","0.6272","3.2351","0.6272"
"50.3000","0.6275","3.2391","0.6275"
"50.3250","0.6278","3.2400","0.6278"
"50.3500","0.6282","3.2461","0.6282"
"50.3750","0.6285","3.2554","0.6285"
"50.4000","0.6288","3.2637","0.6288"
"50.4250","0.6291","3.2671","0.6291"
"50.4500","0.6294","3.2721","0.6294"
"50.4750","0.6297","3.2755","0.6297"
"50.5000","0.6300","3.2807","0.6300"
"50.5250","0.6303","3.2873","0.6303"
"50.5500","0.6307","3.2943","0.6307"
"50.5750","0.6310","3.3014","0.6310"
"50.6000","0.6313","3.3049","0.6313"
"50.6250","0.6316","3.2965","0.6316"
"50.6500","0.6319","3.2836","0.6319"
"50.6750","0.6322","3.2811","0.6322"
"50.7000","0.6325","3.2827","0.6325"
"50.7250","0.6328","3.2857","0.6328"
"50.7500","0.6332","3.2904","0.6332"
"50.7750","0.6335","3.2939","0.6335"
"50.8000","0.6338","3.2973","0.6338"
"50.8250","0.6341","3.3033","0.6341"
"50.8500","0.6344","3.3093","0.6344"
"50.8750","0.6347","3.3100","0.6347"
"50.9000","0.6350","3.3117","0.6350"
"50.9250","0.6353","3.3183","0.6353"
"50.9500","0.6357","3.3275","0.6357"
"50.9750","0.6360","3.3357","0.6360"
"51.0000","0.6363","3.3412","0.6363"
"51.0250","0.6366","3.3456","0.6366"
"51.0500","0.6369","3.3513","0.6369"
"51.0750","0.6372","3.3563","0.6372"
"51.1000","0.6375","3.3659","0.6375"
"51.1250","0.6378","3.3745","0.6378"
"51.1500","0.6382","3.3824","0.6382"
"51.1750","0.6385","3.3902","0.6385"
"51.2000","0.6388","3.3986","0.6388"
"51.2250","0.6391","3.4087","0.6391"
"51.2500","0.6394","3.4209","0.6394"
"51.2750","0.6397","3.4333","0.6397"
"51.3000","0.6401","3.4418","0.6401"
"51.3250","0.6404","3.4457","0.6404"
"51.3500","0.6407","3.4507","0.6407"
"51.3750","0.6410","3.4583","0.6410"
"51.4000","0.6413","3.4673","0.6413"
"51.4250","0.6416","3.4758","0.6416"
"51.4500","0.6420","3.4859","0.6420"
"51.4750","0.6423","3.4954","0.6423"
"51.5000","0.6426","3.5077","0.6426"
"51.5250","0.6429","3.5227","0.6429"
"51.5500","0.6433","3.5406","0.6433"
"51.5750","0.6436","3.5606","0.6436"
"51.6000","0.6440","3.5823","0.6440"
"51.6250","0.6443","3.6015","0.6443"
"51.6500","0.6446","3.6179","0.6446"
"51.6750","0.6450","3.6318","0.6450"
"51.7000","0.6453","3.6416","0.6453"
"51.7250","0.6456","3.6494","0.6456"
"51.7500","0.6459","3.6511","0.6459"
"51.7750","0.6462","3.6516","0.6462"
"51.8000","0.6465","3.6520","0.6465"
"51.8250","0.6468","3.6506","0.6468"
"51.8500","0.6471","3.6532","0.6471"
"51.8750","0.6474","3.6556","0.6474"
"51.9000","0.6477","3.6623","0.6477"
"51.9250","0.6481","3.6731","0.6481"
"51.9500","0.6484","3.6867","0.6484"
"51.9750","0.6487","3.7021","0.6487"
"52.0000","0.6490","3.7145","0.6490"
"52.0250","0.6494","3.7245","0.6494"
"52.0500","0.6497","3.7315","0.6497"
"52.0750","0.6500","3.7381","0.6500"
"52.1000","0.6503","3.7463","0.6503"
"52.1250","0.6506","3.7548","0.6506"
"52.1500","0.6509","3.7595","0.6509"
"52.1750","0.6513","3.7634","0.6513"
"52.2000","0.6516","3.7667","0.6516"
"52.2250","0.6519","3.7724","0.6519"
"52.2500","0.6522","3.7804","0.6522"
"52.2750","0.6525","3.7900","0.6525"
"52.3000","0.6528","3.8015","0.6528"
"52.3250","0.6532","3.8136","0.6532"
"52.3500","0.6535","3.8229","0.6535"
"52.3750","0.6538","3.8319","0.6538"
"52.4000","0.6541","3.8442","0.6541"
"52.4250","0.6545","3.8531","0.6545"
"52.4500","0.6548","3.8566","0.6548"
"52.4750","0.6551","3.8583","0.6551"
"52.5000","0.6554","3.8564","0.6554"
"52.5250","0.6556","3.8552","0.6556"
"52.5500","0.6559","3.8571","0.6559"
"52.5750","0.6562","3.8618","0.6562"
"52.6000","0.6565","3.8694","0.6565"
"52.6250","0.6568","3.8823","0.6568"
"52.6500","0.6572","3.8962","0.6572"
"52.6750","0.6575","3.9102","0.6575"
"52.7000","0.6578","3.9236","0.6578"
"52.7250","0.6581","3.9366","0.6581"
"52.7500","0.6584","3.9425","0.6584"
"52.7750","0.6587","3.9516","0.6587"
"52.8000","0.6590","3.9570","0.6590"
"52.8250","0.6593","3.9625","0.6593"
"52.8500","0.6596","3.9652","0.6596"
"52.8750","0.6599","3.9685","0.6599"
"52.9000","0.6602","3.9721","0.6602"
"52.9250","0.6605","3.9804","0.6605"
"52.9500","0.6608","3.9899","0.6608"
"52.9750","0.6612","3.9980","0.6612"
"53.0000","0.6615","4.0087","0.6615"
"53.0250","0.6618","4.0193","0.6618"
"53.0500","0.6621","4.0298","0.6621"
"53.0750","0.6624","4.0394","0.6624"
"53.1000","0.6627","4.0518","0.6627"
"53.1250","0.6630","4.0575","0.6630"
"53.1500","0.6633","4.0594","0.6633"
"53.1750","0.6636","4.0644","0.6636"
"53.2000","0.6640","4.0742","0.6640"
"53.2250","0.6643","4.0832","0.6643"
"53.2500","0.6646","4.0890","0.6646"
"53.2750","0.6649","4.0955","0.6649"
"53.3000","0.6652","4.0989","0.6652"
"53.3250","0.6655","4.1035","0.6655"
"53.3500","0.6658","4.1066","0.6658"
"53.3750","0.6660","4.1094","0.6660"
"53.4000","0.6663","4.1113","0.6663"
"53.4250","0.6666","4.1167","0.6666"
"53.4500","0.6669","4.1209","0.6669"
"53.4750","0.6672","4.1267","0.6672"
"53.5000","0.6675","4.1362","0.6675"
"53.5250","0.6678","4.1519","0.6678"
"53.5500","0.6682","4.1679","0.6682"
"53.5750","0.6685","4.1849","0.6685"
"53.6000","0.6688","4.1899","0.6688"
"53.6250","0.6691","4.1931","0.6691"
"53.6500","0.6694","4.1941","0.6694"
"53.6750","0.6697","4.1926","0.6697"
"53.7000","0.6700","4.1928","0.6700"
"53.7250","0.6703","4.1928","0.6703"
"53.7500","0.6706","4.1951","0.6706"
"53.7750","0.6709","4.1978","0.6709"
"53.8000","0.6712","4.2056","0.6712"
"53.8250","0.6716","4.2131","0.6716"
"53.8500","0.6719","4.2209","0.6719"
"53.8750","0.6722","4.2262","0.6722"
"53.9000","0.6725","4.2312","0.6725"
"53.9250","0.6728","4.2356","0.6728"
"53.9500","0.6731","4.2400","0.6731"
"53.9750","0.6734","4.2434","0.6734"
"54.0000","0.6737","4.2446","0.6737"
"54.0250","0.6741","4.2416","0.6741"
"54.0500","0.6744","4.2378","0.6744"
"54.0750","0.6746","4.2350","0.6746"
"54.1000","0.6749","4.2312","0.6749"
"54.1250","0.6752","4.2309","0.6752"
"54.1500","0.6756","4.2315","0.6756"
"54.1750","0.6759","4.2332","0.6759"
"54.2000","0.6762","4.2318","0.6762"
"54.2250","0.6765","4.2331","0.6765"
"54.2500","0.6768","4.2331","0.6768"
"54.2750","0.6771","4.2312","0.6771"
"54.3000","0.6774","4.2289","0.6774"
"54.3250","0.6777","4.2328","0.6777"
"54.3500","0.6780","4.2371","0.6780"
"54.3750","0.6783","4.2414","0.6783"
"54.4000","0.6786","4.2511","0.6786"
"54.4250","0.6790","4.2626","0.6790"
"54.4500","0.6793","4.2753","0.6793"
"54.4750","0.6797","4.2888","0.6797"
"54.5000","0.6800","4.3048","0.6800"
"54.5250","0.6804","4.3176","0.6804"
"54.5500","0.6807","4.3246","0.6807"
"54.5750","0.6810","4.3265","0.6810"
"54.6000","0.6814","4.3242","0.6814"
"54.6250","0.6817","4.3212","0.6817"
"54.6500","0.6820","4.3199","0.6820"
"54.6750","0.6823","4.3184","0.6823"
"54.7000","0.6826","4.3160","0.6826"
"54.7250","0.6829","4.3148","0.6829"
"54.7500","0.6833","4.3151","0.6833"
"54.7750","0.6836","4.3168","0.6836"
"54.8000","0.6839","4.3220","0.6839"
"54.8250","0.6842","4.3252","0.6842"
"54.8500","0.6846","4.3274","0.6846"
"54.8750","0.6849","4.3281","0.6849"
"54.9000","0.6852","4.3272","0.6852"
"54.9250","0.6855","4.3239","0.6855"
"54.9500","0.6858","4.3183","0.6858"
"54.9750","0.6861","4.3140","0.6861"
"55.0000","0.6864","4.3059","0.6864"
"55.0250","0.6867","4.2999","0.6867"
"55.0500","0.6870","4.2916","0.6870"
"55.0750","0.6873","4.2820","0.6873"
"55.1000","0.6876","4.2731","0.6876"
"55.1250","0.6879","4.2642","0.6879"
"55.1500","0.6882","4.2557","0.6882"
"55.1750","0.6884","4.2532","0.6884"
"55.2000","0.6887","4.2562","0.6887"
"55.2250","0.6891","4.2627","0.6891"
"55.2500","0.6894","4.2751","0.6894"
"55.2750","0.6897","4.2865","0.6897"
"55.3000","0.6900","4.2951","0.6900"
"55.3250","0.6904","4.3018","0.6904"
"55.3500","0.6907","4.3013","0.6907"
"55.3750","0.6910","4.2985","0.6910"
"55.4000","0.6913","4.2961","0.6913"
"55.4250","0.6916","4.2970","0.6916"
"55.4500","0.6919","4.3007","0.6919"
"55.4750","0.6922","4.3068","0.6922"
"55.5000","0.6925","4.3144","0.6925"
"55.5250","0.6929","4.3205","0.6929"
"55.5500","0.6932","4.3308","0.6932"
"55.5750","0.6935","4.3375","0.6935"
"55.6000","0.6938","4.3447","0.6938"
"55.6250","0.6942","4.3505","0.6942"
"55.6500","0.6945","4.3573","0.6945"
"55.6750","0.6948","4.3631","0.6948"
"55.7000","0.6951","4.3674","0.6951"
"55.7250","0.6954","4.3704","0.6954"
"55.7500","0.6958","4.3751","0.6958"
"55.7750","0.6961","4.3826","0.6961"
"55.8000","0.6964","4.3873","0.6964"
"55.8250","0.6967","4.3904","0.6967"
"55.8500","0.6970","4.3941","0.6970"
"55.8750","0.6973","4.3966","0.6973"
"55.9000","0.6977","4.4002","0.6977"
"55.9250","0.6980","4.4039","0.6980"
"55.9500","0.6983","4.4055","0.6983"
"55.9750","0.6986","4.4071","0.6986"
"56.0000","0.6989","4.4073","0.6989"
"56.0250","0.6992","4.4119","0.6992"
"56.0500","0.6995","4.4164","0.6995"
"56.0750","0.6998","4.4181","0.6998"
"56.1000","0.7001","4.4225","0.7001"
"56.1250","0.7004","4.4238","0.7004"
"56.1500","0.7007","4.4263","0.7007"
"56.1750","0.7010","4.4293","0.7010"
"56.2000","0.7013","4.4319","0.7013"
"56.2250","0.7016","4.4346","0.7016"
"56.2500","0.7019","4.4371","0.7019"
"56.2750","0.7022","4.4454","0.7022"
"56.3000","0.7026","4.4465","0.7026"
"56.3250","0.7029","4.4446","0.7029"
"56.3500","0.7032","4.4500","0.7032"
"56.3750","0.7035","4.4601","0.7035"
"56.4000","0.7038","4.4663","0.7038"
"56.4250","0.7041","4.4720","0.7041"
"56.4500","0.7045","4.4787","0.7045"
"56.4750","0.7048","4.4856","0.7048"
"56.5000","0.7051","4.4909","0.7051"
"56.5250","0.7054","4.4957","0.7054"
"56.5500","0.7057","4.4990","0.7057"
"56.5750","0.7060","4.5044","0.7060"
"56.6000","0.7063","4.5140","0.7063"
"56.6250","0.7066","4.5214","0.7066"
"56.6500","0.7069","4.5274","0.7069"
"56.6750","0.7072","4.5352","0.7072"
"56.7000","0.7076","4.5413","0.7076"
"56.7250","0.7079","4.5469","0.7079"
"56.7500","0.7082","4.5520","0.7082"
"56.7750","0.7085","4.5579","0.7085"
"56.8000","0.7088","4.5664","0.7088"
"56.8250","0.7091","4.5732","0.7091"
"56.8500","0.7094","4.5798","0.7094"
"56.8750","0.7097","4.5891","0.7097"
"56.9000","0.7101","4.5989","0.7101"
"56.9250","0.7104","4.6096","0.7104"
"56.9500","0.7107","4.6218","0.7107"
"56.9750","0.7110","4.6335","0.7110"
"57.0000","0.7114","4.6408","0.7114"
"57.0250","0.7117","4.6472","0.7117"
"57.0500","0.7120","4.6558","0.7120"
"57.0750","0.7123","4.6640","0.7123"
"57.1000","0.7126","4.6676","0.7126"
"57.1250","0.7130","4.6674","0.7130"
"57.1500","0.7133","4.6681","0.7133"
"57.1750","0.7136","4.6719","0.7136"
"57.2000","0.7139","4.6757","0.7139"
"57.2250","0.7142","4.6809","0.7142"
"57.2500","0.7145","4.6850","0.7145"
"57.2750","0.7148","4.6881","0.7148"
"57.3000","0.7151","4.6913","0.7151"
"57.3250","0.7154","4.6949","0.7154"
"57.3500","0.7157","4.6968","0.7157"
"57.3750","0.7160","4.6998","0.7160"
"57.4000","0.7163","4.7046","0.7163"
"57.4250","0.7166","4.7104","0.7166"
"57.4500","0.7170","4.7191","0.7170"
"57.4750","0.7173","4.7296","0.7173"
"57.5000","0.7176","4.7395","0.7176"
"57.5250","0.7179","4.7533","0.7179"
"57.5500","0.7182","4.7619","0.7182"
"57.5750","0.7186","4.7741","0.7186"
"57.6000","0.7189","4.7883","0.7189"
"57.6250","0.7192","4.8029","0.7192"
"57.6500","0.7196","4.8159","0.7196"
"57.6750","0.7199","4.8278","0.7199"
"57.7000","0.7202","4.8338","0.7202"
"57.7250","0.7205","4.8399","0.7205"
"57.7500","0.7209","4.8513","0.7209"
"57.7750","0.7212","4.8599","0.7212"
"57.8000","0.7215","4.8664","0.7215"
"57.8250","0.7218","4.8666","0.7218"
"57.8500","0.7221","4.8662","0.7221"
"57.8750","0.7224","4.8726","0.7224"
"57.9000","0.7227","4.8810","0.7227"
"57.9250","0.7230","4.8880","0.7230"
"57.9500","0.7233","4.8935","0.7233"
"57.9750","0.7236","4.8996","0.7236"
"58.0000","0.7239","4.9085","0.7239"
"58.0250","0.7242","4.9149","0.7242"
"58.0500","0.7245","4.9221","0.7245"
"58.0750","0.7248","4.9295","0.7248"
"58.1000","0.7251","4.9350","0.7251"
"58.1250","0.7254","4.9410","0.7254"
"58.1500","0.7257","4.9471","0.7257"
"58.1750","0.7260","4.9569","0.7260"
"58.2000","0.7263","4.9665","0.7263"
"58.2250","0.7266","4.9764","0.7266"
"58.2500","0.7269","4.9893","0.7269"
"58.2750","0.7272","5.0031","0.7272"
"58.3000","0.7275","5.0143","0.7275"
"58.3250","0.7279","5.0264","0.7279"
"58.3500","0.7282","5.0391","0.7282"
"58.3750","0.7285","5.0501","0.7285"
"58.4000","0.7288","5.0554","0.7288"
"58.4250","0.7291","5.0628","0.7291"
"58.4500","0.7294","5.0735","0.7294"
"58.4750","0.7297","5.0839","0.7297"
"58.5000","0.7300","5.0912","0.7300"
"58.5250","0.7303","5.1015","0.7303"
"58.5500","0.7307","5.1162","0.7307"
"58.5750","0.7310","5.1290","0.7310"
"58.6000","0.7313","5.1376","0.7313"
"58.6250","0.7316","5.1470","0.7316"
"58.6500","0.7319","5.1578","0.7319"
"58.6750","0.7322","5.1655","0.7322"
"58.7000","0.7326","5.1701","0.7326"
"58.7250","0.7329","5.1811","0.7329"
"58.7500","0.7332","5.1934","0.7332"
"58.7750","0.7335","5.2088","0.7335"
"58.8000","0.7338","5.2185","0.7338"
"58.8250","0.7341","5.2275","0.7341"
"58.8500","0.7344","5.2403","0.7344"
"58.8750","0.7348","5.2536","0.7348"
"58.9000","0.7351","5.2700","0.7351"
"58.9250","0.7354","5.2839","0.7354"
"58.9500","0.7357","5.2943","0.7357"
"58.9750","0.7360","5.3054","0.7360"
"59.0000","0.7363","5.3139","0.7363"
"59.0250","0.7366","5.3256","0.7366"
"59.0500","0.7369","5.3368","0.7369"
"59.0750","0.7372","5.3441","0.7372"
"59.1000","0.7376","5.3549","0.7376"
"59.1250","0.7379","5.3689","0.7379"
"59.1500","0.7382","5.3827","0.7382"
"59.1750","0.7385","5.3971","0.7385"
"59.2000","0.7388","5.4113","0.7388"
"59.2250","0.7391","5.4234","0.7391"
"59.2500","0.7394","5.4354","0.7394"
"59.2750","0.7398","5.4478","0.7398"
"59.3000","0.7401","5.4495","0.7401"
"59.3250","0.7404","5.4502","0.7404"
"59.3500","0.7407","5.4590","0.7407"
"59.3750","0.7411","5.4706","0.7411"
"59.4000","0.7414","5.4836","0.7414"
"59.4250","0.7417","5.4923","0.7417"
"59.4500","0.7420","5.5035","0.7420"
"59.4750","0.7424","5.5131","0.7424"
"59.5000","0.7427","5.5244","0.7427"
"59.5250","0.7430","5.5437","0.7430"
"59.5500","0.7434","5.5601","0.7434"
"59.5750","0.7437","5.5728","0.7437"
"59.6000","0.7440","5.5807","0.7440"
"59.6250","0.7443","5.5864","0.7443"
"59.6500","0.7447","5.5969","0.7447"
"59.6750","0.7450","5.6035","0.7450"
"59.7000","0.7453","5.6125","0.7453"
"59.7250","0.7456","5.6201","0.7456"
"59.7500","0.7459","5.6281","0.7459"
"59.7750","0.7462","5.6358","0.7462"
"59.8000","0.7465","5.6457","0.7465"
"59.8250","0.7468","5.6559","0.7468"
"59.8500","0.7471","5.6722","0.7471"
"59.8750","0.7475","5.6927","0.7475"
"59.9000","0.7478","5.7129","0.7478"
"59.9250","0.7481","5.7251","0.7481"
"59.9500","0.7484","5.7363","0.7484"
"59.9750","0.7487","5.7437","0.7487"
"60.0000","0.7490","5.7506","0.7490"
"60.0250","0.7493","5.7613","0.7493"
"60.0500","0.7496","5.7726","0.7496"
"60.0750","0.7499","5.7811","0.7499"
"60.1000","0.7502","5.7875","0.7502"
"60.1250","0.7505","5.8012","0.7505"
"60.1500","0.7508","5.8164","0.7508"
"60.1750","0.7512","5.8305","0.7512"
"60.2000","0.7515","5.8469","0.7515"
"60.2250","0.7518","5.8636","0.7518"
"60.2500","0.7521","5.8792","0.7521"
"60.2750","0.7524","5.8921","0.7524"
"60.3000","0.7527","5.9053","0.7527"
"60.3250","0.7530","5.9225","0.7530"
"60.3500","0.7534","5.9368","0.7534"
"60.3750","0.7537","5.9533","0.7537"
"60.4000","0.7540","5.9673","0.7540"
"60.4250","0.7543","5.9779","0.7543"
"60.4500","0.7546","5.9906","0.7546"
"60.4750","0.7549","6.0057","0.7549"
"60.5000","0.7552","6.0177","0.7552"
"60.5250","0.7555","6.0288","0.7555"
"60.5500","0.7558","6.0411","0.7558"
"60.5750","0.7562","6.0523","0.7562"
"60.6000","0.7565","6.0620","0.7565"
"60.6250","0.7568","6.0735","0.7568"
"60.6500","0.7571","6.0853","0.7571"
"60.6750","0.7574","6.0930","0.7574"
"60.7000","0.7577","6.1010","0.7577"
"60.7250","0.7580","6.1097","0.7580"
"60.7500","0.7583","6.1143","0.7583"
"60.7750","0.7586","6.1206","0.7586"
"60.8000","0.7589","6.1243","0.7589"
"60.8250","0.7592","6.1275","0.7592"
"60.8500","0.7594","6.1277","0.7594"
"60.8750","0.7597","6.1281","0.7597"
"60.9000","0.7600","6.1332","0.7600"
"60.9250","0.7603","6.1437","0.7603"
"60.9500","0.7606","6.1569","0.7606"
"60.9750","0.7609","6.1767","0.7609"
"61.0000","0.7612","6.1928","0.7612"
"61.0250","0.7616","6.2105","0.7616"
"61.0500","0.7619","6.2282","0.7619"
"61.0750","0.7622","6.2437","0.7622"
"61.1000","0.7625","6.2545","0.7625"
"61.1250","0.7628","6.2676","0.7628"
"61.1500","0.7631","6.2837","0.7631"
"61.1750","0.7634","6.2924","0.7634"
"61.2000","0.7637","6.3020","0.7637"
"61.2250","0.7640","6.3179","0.7640"
"61.2500","0.7644","6.3324","0.7644"
"61.2750","0.7647","6.3493","0.7647"
"61.3000","0.7650","6.3617","0.7650"
"61.3250","0.7653","6.3729","0.7653"
"61.3500","0.7656","6.3808","0.7656"
"61.3750","0.7659","6.3904","0.7659"
"61.4000","0.7662","6.3976","0.7662"
"61.4250","0.7665","6.4073","0.7665"
"61.4500","0.7668","6.4166","0.7668"
"61.4750","0.7672","6.4285","0.7672"
"61.5000","0.7675","6.4375","0.7675"
"61.5250","0.7678","6.4430","0.7678"
"61.5500","0.7681","6.4505","0.7681"
"61.5750","0.7684","6.4609","0.7684"
"61.6000","0.7687","6.4758","0.7687"
"61.6250","0.7690","6.4950","0.7690"
"61.6500","0.7693","6.5145","0.7693"
"61.6750","0.7697","6.5342","0.7697"
"61.7000","0.7700","6.5549","0.7700"
"61.7250","0.7703","6.5751","0.7703"
"61.7500","0.7706","6.5921","0.7706"
"61.7750","0.7710","6.6101","0.7710"
"61.8000","0.7713","6.6287","0.7713"
"61.8250","0.7716","6.6446","0.7716"
"61.8500","0.7719","6.6561","0.7719"
"61.8750","0.7722","6.6673","0.7722"
"61.9000","0.7725","6.6758","0.7725"
"61.9250","0.7728","6.6816","0.7728"
"61.9500","0.7731","6.6869","0.7731"
"61.9750","0.7735","6.7020","0.7735"
"62.0000","0.7738","6.7194","0.7738"
"62.0250","0.7741","6.7365","0.7741"
"62.0500","0.7744","6.7515","0.7744"
"62.0750","0.7748","6.7690","0.7748"
"62.1000","0.7751","6.7893","0.7751"
