Time,Displacement,Force,Compressive strain (Displacement)
"2.3000","0.0272","-0.0008","0.0272"
"2.3250","0.0275","0.0005","0.0275"
"2.3500","0.0279","0.0002","0.0279"
"2.3750","0.0282","-0.0004","0.0282"
"2.4000","0.0285","-0.0010","0.0285"
"2.4250","0.0288","-0.0004","0.0288"
"2.4500","0.0291","-0.0002","0.0291"
"2.4750","0.0295","-0.0012","0.0295"
"2.5000","0.0298","0.0007","0.0298"
"2.5250","0.0301","0.0014","0.0301"
"2.5500","0.0304","0.0009","0.0304"
"2.5750","0.0308","0.0014","0.0308"
"2.6000","0.0311","0.0005","0.0311"
"2.6250","0.0314","-0.0006","0.0314"
"2.6500","0.0317","-0.0013","0.0317"
"2.6750","0.0320","0.0001","0.0320"
"2.7000","0.0323","0.0011","0.0323"
"2.7250","0.0326","0.0001","0.0326"
"2.7500","0.0329","0.0006","0.0329"
"2.7750","0.0333","0.0000","0.0333"
"2.8000","0.0336","-0.0007","0.0336"
"2.8250","0.0339","0.0001","0.0339"
"2.8500","0.0342","0.0007","0.0342"
"2.8750","0.0345","0.0006","0.0345"
"2.9000","0.0348","0.0002","0.0348"
"2.9250","0.0351","0.0007","0.0351"
"2.9500","0.0355","0.0004","0.0355"
"2.9750","0.0358","0.0003","0.0358"
"3.0000","0.0361","-0.0005","0.0361"
"3.0250","0.0364","-0.0008","0.0364"
"3.0500","0.0367","-0.0004","0.0367"
"3.0750","0.0370","0.0002","0.0370"
"3.1000","0.0374","-0.0011","0.0374"
"3.1250","0.0377","-0.0006","0.0377"
"3.1500","0.0380","0.0005","0.0380"
"3.1750","0.0384","0.0009","0.0384"
"3.2000","0.0387","0.0004","0.0387"
"3.2250","0.0390","-0.0004","0.0390"
"3.2500","0.0393","0.0003","0.0393"
"3.2750","0.0397","-0.0001","0.0397"
"3.3000","0.0400","0.0007","0.0400"
"3.3250","0.0403","0.0001","0.0403"
"3.3500","0.0406","-0.0011","0.0406"
"3.3750","0.0410","-0.0003","0.0410"
"3.4000","0.0413","-0.0008","0.0413"
"3.4250","0.0416","-0.0006","0.0416"
"3.4500","0.0419","0.0005","0.0419"
"3.4750","0.0422","0.0003","0.0422"
"3.5000","0.0425","0.0002","0.0425"
"3.5250","0.0428","0.0010","0.0428"
"3.5500","0.0431","0.0002","0.0431"
"3.5750","0.0434","-0.0007","0.0434"
"3.6000","0.0437","-0.0005","0.0437"
"3.6250","0.0441","-0.0003","0.0441"
"3.6500","0.0444","-0.0013","0.0444"
"3.6750","0.0447","-0.0005","0.0447"
"3.7000","0.0450","0.0010","0.0450"
"3.7250","0.0453","0.0021","0.0453"
"3.7500","0.0457","0.0005","0.0457"
"3.7750","0.0460","0.0000","0.0460"
"3.8000","0.0463","0.0011","0.0463"
"3.8250","0.0466","0.0015","0.0466"
"3.8500","0.0469","0.0013","0.0469"
"3.8750","0.0472","0.0000","0.0472"
"3.9000","0.0475","-0.0006","0.0475"
"3.9250","0.0478","-0.0013","0.0478"
"3.9500","0.0481","-0.0015","0.0481"
"3.9750","0.0484","-0.0008","0.0484"
"4.0000","0.0487","-0.0005","0.0487"
"4.0250","0.0490","-0.0011","0.0490"
"4.0500","0.0493","-0.0008","0.0493"
"4.0750","0.0496","0.0010","0.0496"
"4.1000","0.0499","0.0005","0.0499"
"4.1250","0.0502","-0.0004","0.0502"
"4.1500","0.0505","0.0012","0.0505"
"4.1750","0.0507","0.0022","0.0507"
"4.2000","0.0510","0.0014","0.0510"
"4.2250","0.0513","0.0008","0.0513"
"4.2500","0.0517","-0.0002","0.0517"
"4.2750","0.0520","0.0011","0.0520"
"4.3000","0.0523","0.0002","0.0523"
"4.3250","0.0526","-0.0002","0.0526"
"4.3500","0.0530","0.0004","0.0530"
"4.3750","0.0533","0.0006","0.0533"
"4.4000","0.0536","-0.0001","0.0536"
"4.4250","0.0539","-0.0009","0.0539"
"4.4500","0.0542","0.0000","0.0542"
"4.4750","0.0545","0.0019","0.0545"
"4.5000","0.0548","-0.0010","0.0548"
"4.5250","0.0551","-0.0005","0.0551"
"4.5500","0.0554","-0.0009","0.0554"
"4.5750","0.0557","0.0006","0.0557"
"4.6000","0.0560","0.0010","0.0560"
"4.6250","0.0563","0.0013","0.0563"
"4.6500","0.0566","0.0001","0.0566"
"4.6750","0.0570","0.0001","0.0570"
"4.7000","0.0573","0.0004","0.0573"
"4.7250","0.0576","-0.0009","0.0576"
"4.7500","0.0579","0.0004","0.0579"
"4.7750","0.0582","-0.0011","0.0582"
"4.8000","0.0585","-0.0016","0.0585"
"4.8250","0.0588","0.0001","0.0588"
"4.8500","0.0591","-0.0003","0.0591"
"4.8750","0.0595","-0.0007","0.0595"
"4.9000","0.0598","-0.0018","0.0598"
"4.9250","0.0601","-0.0004","0.0601"
"4.9500","0.0604","-0.0002","0.0604"
"4.9750","0.0607","0.0001","0.0607"
"5.0000","0.0610","-0.0001","0.0610"
"5.0250","0.0613","-0.0009","0.0613"
"5.0500","0.0616","0.0000","0.0616"
"5.0750","0.0619","0.0002","0.0619"
"5.1000","0.0623","0.0009","0.0623"
"5.1250","0.0626","0.0012","0.0626"
"5.1500","0.0629","0.0012","0.0629"
"5.1750","0.0633","-0.0005","0.0633"
"5.2000","0.0636","-0.0001","0.0636"
"5.2250","0.0639","-0.0001","0.0639"
"5.2500","0.0642","-0.0001","0.0642"
"5.2750","0.0645","0.0002","0.0645"
"5.3000","0.0648","-0.0003","0.0648"
"5.3250","0.0651","-0.0003","0.0651"
"5.3500","0.0654","0.0007","0.0654"
"5.3750","0.0657","-0.0001","0.0657"
"5.4000","0.0660","-0.0011","0.0660"
"5.4250","0.0663","-0.0011","0.0663"
"5.4500","0.0667","-0.0003","0.0667"
"5.4750","0.0670","0.0013","0.0670"
"5.5000","0.0673","-0.0001","0.0673"
"5.5250","0.0676","-0.0003","0.0676"
"5.5500","0.0679","-0.0004","0.0679"
"5.5750","0.0683","0.0006","0.0683"
"5.6000","0.0686","0.0004","0.0686"
"5.6250","0.0689","-0.0004","0.0689"
"5.6500","0.0692","0.0009","0.0692"
"5.6750","0.0695","0.0006","0.0695"
"5.7000","0.0698","-0.0004","0.0698"
"5.7250","0.0701","0.0008","0.0701"
"5.7500","0.0704","-0.0002","0.0704"
"5.7750","0.0708","-0.0001","0.0708"
"5.8000","0.0711","0.0014","0.0711"
"5.8250","0.0714","0.0007","0.0714"
"5.8500","0.0717","0.0018","0.0717"
"5.8750","0.0720","0.0011","0.0720"
"5.9000","0.0723","-0.0010","0.0723"
"5.9250","0.0727","-0.0036","0.0727"
"5.9500","0.0730","-0.0007","0.0730"
"5.9750","0.0733","0.0010","0.0733"
"6.0000","0.0736","0.0010","0.0736"
"6.0250","0.0739","0.0002","0.0739"
"6.0500","0.0742","0.0004","0.0742"
"6.0750","0.0745","0.0013","0.0745"
"6.1000","0.0749","0.0005","0.0749"
"6.1250","0.0752","0.0005","0.0752"
"6.1500","0.0755","0.0009","0.0755"
"6.1750","0.0758","-0.0005","0.0758"
"6.2000","0.0761","-0.0004","0.0761"
"6.2250","0.0765","-0.0003","0.0765"
"6.2500","0.0768","-0.0006","0.0768"
"6.2750","0.0771","0.0013","0.0771"
"6.3000","0.0774","0.0012","0.0774"
"6.3250","0.0778","-0.0006","0.0778"
"6.3500","0.0781","-0.0005","0.0781"
"6.3750","0.0784","0.0001","0.0784"
"6.4000","0.0788","0.0001","0.0788"
"6.4250","0.0791","0.0016","0.0791"
"6.4500","0.0794","0.0009","0.0794"
"6.4750","0.0797","0.0001","0.0797"
"6.5000","0.0801","0.0002","0.0801"
"6.5250","0.0804","-0.0007","0.0804"
"6.5500","0.0807","-0.0006","0.0807"
"6.5750","0.0810","-0.0001","0.0810"
"6.6000","0.0813","-0.0003","0.0813"
"6.6250","0.0816","-0.0003","0.0816"
"6.6500","0.0819","-0.0015","0.0819"
"6.6750","0.0822","-0.0003","0.0822"
"6.7000","0.0826","-0.0003","0.0826"
"6.7250","0.0829","0.0000","0.0829"
"6.7500","0.0832","0.0020","0.0832"
"6.7750","0.0835","0.0006","0.0835"
"6.8000","0.0838","0.0010","0.0838"
"6.8250","0.0841","0.0009","0.0841"
"6.8500","0.0844","0.0024","0.0844"
"6.8750","0.0847","0.0000","0.0847"
"6.9000","0.0850","0.0001","0.0850"
"6.9250","0.0853","0.0014","0.0853"
"6.9500","0.0856","0.0021","0.0856"
"6.9750","0.0860","0.0012","0.0860"
"7.0000","0.0863","0.0000","0.0863"
"7.0250","0.0866","0.0001","0.0866"
"7.0500","0.0869","-0.0003","0.0869"
"7.0750","0.0872","0.0006","0.0872"
"7.1000","0.0875","0.0013","0.0875"
"7.1250","0.0879","0.0009","0.0879"
"7.1500","0.0882","0.0015","0.0882"
"7.1750","0.0885","0.0019","0.0885"
"7.2000","0.0888","0.0003","0.0888"
"7.2250","0.0891","0.0012","0.0891"
"7.2500","0.0894","0.0012","0.0894"
"7.2750","0.0897","0.0019","0.0897"
"7.3000","0.0900","0.0023","0.0900"
"7.3250","0.0903","0.0034","0.0903"
"7.3500","0.0907","0.0021","0.0907"
"7.3750","0.0910","0.0019","0.0910"
"7.4000","0.0913","0.0025","0.0913"
"7.4250","0.0916","0.0008","0.0916"
"7.4500","0.0919","0.0012","0.0919"
"7.4750","0.0922","0.0018","0.0922"
"7.5000","0.0926","0.0015","0.0926"
"7.5250","0.0929","0.0008","0.0929"
"7.5500","0.0932","0.0016","0.0932"
"7.5750","0.0936","0.0021","0.0936"
"7.6000","0.0939","0.0029","0.0939"
"7.6250","0.0942","0.0023","0.0942"
"7.6500","0.0945","0.0023","0.0945"
"7.6750","0.0948","0.0008","0.0948"
"7.7000","0.0951","0.0003","0.0951"
"7.7250","0.0955","0.0008","0.0955"
"7.7500","0.0958","0.0024","0.0958"
"7.7750","0.0961","0.0015","0.0961"
"7.8000","0.0964","0.0003","0.0964"
"7.8250","0.0967","-0.0008","0.0967"
"7.8500","0.0971","0.0015","0.0971"
"7.8750","0.0974","0.0013","0.0974"
"7.9000","0.0978","0.0010","0.0978"
"7.9250","0.0981","0.0012","0.0981"
"7.9500","0.0984","0.0030","0.0984"
"7.9750","0.0987","0.0007","0.0987"
"8.0000","0.0990","-0.0016","0.0990"
"8.0250","0.0993","-0.0004","0.0993"
"8.0500","0.0996","0.0022","0.0996"
"8.0750","0.0999","0.0023","0.0999"
"8.1000","0.1002","0.0012","0.1002"
"8.1250","0.1005","0.0030","0.1005"
"8.1500","0.1008","0.0032","0.1008"
"8.1750","0.1011","0.0005","0.1011"
"8.2000","0.1014","0.0000","0.1014"
"8.2250","0.1017","0.0027","0.1017"
"8.2500","0.1020","0.0033","0.1020"
"8.2750","0.1023","0.0022","0.1023"
"8.3000","0.1027","0.0015","0.1027"
"8.3250","0.1030","0.0015","0.1030"
"8.3500","0.1034","0.0010","0.1034"
"8.3750","0.1037","0.0013","0.1037"
"8.4000","0.1040","0.0020","0.1040"
"8.4250","0.1044","0.0036","0.1044"
"8.4500","0.1047","0.0043","0.1047"
"8.4750","0.1050","0.0047","0.1050"
"8.5000","0.1053","0.0046","0.1053"
"8.5250","0.1057","0.0037","0.1057"
"8.5500","0.1060","0.0031","0.1060"
"8.5750","0.1063","0.0043","0.1063"
"8.6000","0.1065","0.0035","0.1065"
"8.6250","0.1068","0.0043","0.1068"
"8.6500","0.1071","0.0033","0.1071"
"8.6750","0.1074","0.0047","0.1074"
"8.7000","0.1077","0.0054","0.1077"
"8.7250","0.1080","0.0033","0.1080"
"8.7500","0.1083","0.0043","0.1083"
"8.7750","0.1087","0.0031","0.1087"
"8.8000","0.1090","0.0036","0.1090"
"8.8250","0.1093","0.0053","0.1093"
"8.8500","0.1096","0.0043","0.1096"
"8.8750","0.1099","0.0034","0.1099"
"8.9000","0.1102","0.0030","0.1102"
"8.9250","0.1106","0.0041","0.1106"
"8.9500","0.1109","0.0044","0.1109"
"8.9750","0.1112","0.0046","0.1112"
"9.0000","0.1115","0.0056","0.1115"
"9.0250","0.1118","0.0041","0.1118"
"9.0500","0.1121","0.0034","0.1121"
"9.0750","0.1124","0.0040","0.1124"
"9.1000","0.1127","0.0045","0.1127"
"9.1250","0.1130","0.0040","0.1130"
"9.1500","0.1133","0.0043","0.1133"
"9.1750","0.1136","0.0061","0.1136"
"9.2000","0.1139","0.0063","0.1139"
"9.2250","0.1143","0.0042","0.1143"
"9.2500","0.1146","0.0036","0.1146"
"9.2750","0.1149","0.0051","0.1149"
"9.3000","0.1152","0.0040","0.1152"
"9.3250","0.1155","0.0041","0.1155"
"9.3500","0.1158","0.0042","0.1158"
"9.3750","0.1161","0.0043","0.1161"
"9.4000","0.1164","0.0035","0.1164"
"9.4250","0.1167","0.0039","0.1167"
"9.4500","0.1170","0.0039","0.1170"
"9.4750","0.1173","0.0039","0.1173"
"9.5000","0.1176","0.0058","0.1176"
"9.5250","0.1180","0.0044","0.1180"
"9.5500","0.1183","0.0063","0.1183"
"9.5750","0.1186","0.0069","0.1186"
"9.6000","0.1189","0.0065","0.1189"
"9.6250","0.1192","0.0056","0.1192"
"9.6500","0.1195","0.0064","0.1195"
"9.6750","0.1198","0.0070","0.1198"
"9.7000","0.1201","0.0071","0.1201"
"9.7250","0.1204","0.0070","0.1204"
"9.7500","0.1207","0.0067","0.1207"
"9.7750","0.1210","0.0080","0.1210"
"9.8000","0.1214","0.0078","0.1214"
"9.8250","0.1217","0.0080","0.1217"
"9.8500","0.1220","0.0081","0.1220"
"9.8750","0.1223","0.0074","0.1223"
"9.9000","0.1226","0.0071","0.1226"
"9.9250","0.1230","0.0080","0.1230"
"9.9500","0.1233","0.0084","0.1233"
"9.9750","0.1236","0.0066","0.1236"
"10.0000","0.1239","0.0078","0.1239"
"10.0250","0.1241","0.0107","0.1241"
"10.0500","0.1244","0.0098","0.1244"
"10.0750","0.1247","0.0106","0.1247"
"10.1000","0.1250","0.0108","0.1250"
"10.1250","0.1253","0.0118","0.1253"
"10.1500","0.1256","0.0109","0.1256"
"10.1750","0.1259","0.0110","0.1259"
"10.2000","0.1263","0.0113","0.1263"
"10.2250","0.1266","0.0103","0.1266"
"10.2500","0.1269","0.0100","0.1269"
"10.2750","0.1273","0.0109","0.1273"
"10.3000","0.1276","0.0098","0.1276"
"10.3250","0.1279","0.0105","0.1279"
"10.3500","0.1282","0.0098","0.1282"
"10.3750","0.1285","0.0120","0.1285"
"10.4000","0.1288","0.0101","0.1288"
"10.4250","0.1291","0.0079","0.1291"
"10.4500","0.1294","0.0071","0.1294"
"10.4750","0.1297","0.0085","0.1297"
"10.5000","0.1300","0.0091","0.1300"
"10.5250","0.1303","0.0093","0.1303"
"10.5500","0.1306","0.0099","0.1306"
"10.5750","0.1310","0.0098","0.1310"
"10.6000","0.1313","0.0091","0.1313"
"10.6250","0.1316","0.0060","0.1316"
"10.6500","0.1319","0.0062","0.1319"
"10.6750","0.1322","0.0059","0.1322"
"10.7000","0.1325","0.0070","0.1325"
"10.7250","0.1328","0.0075","0.1328"
"10.7500","0.1331","0.0066","0.1331"
"10.7750","0.1334","0.0066","0.1334"
"10.8000","0.1337","0.0070","0.1337"
"10.8250","0.1341","0.0059","0.1341"
"10.8500","0.1344","0.0052","0.1344"
"10.8750","0.1347","0.0060","0.1347"
"10.9000","0.1350","0.0069","0.1350"
"10.9250","0.1353","0.0068","0.1353"
"10.9500","0.1357","0.0062","0.1357"
"10.9750","0.1360","0.0075","0.1360"
"11.0000","0.1363","0.0071","0.1363"
"11.0250","0.1366","0.0059","0.1366"
"11.0500","0.1369","0.0060","0.1369"
"11.0750","0.1372","0.0061","0.1372"
"11.1000","0.1375","0.0057","0.1375"
"11.1250","0.1378","0.0045","0.1378"
"11.1500","0.1381","0.0067","0.1381"
"11.1750","0.1384","0.0065","0.1384"
"11.2000","0.1387","0.0057","0.1387"
"11.2250","0.1391","0.0054","0.1391"
"11.2500","0.1394","0.0054","0.1394"
"11.2750","0.1397","0.0064","0.1397"
"11.3000","0.1400","0.0065","0.1400"
"11.3250","0.1403","0.0070","0.1403"
"11.3500","0.1406","0.0075","0.1406"
"11.3750","0.1409","0.0074","0.1409"
"11.4000","0.1412","0.0056","0.1412"
"11.4250","0.1415","0.0047","0.1415"
"11.4500","0.1419","0.0061","0.1419"
"11.4750","0.1422","0.0059","0.1422"
"11.5000","0.1425","0.0061","0.1425"
"11.5250","0.1428","0.0053","0.1428"
"11.5500","0.1431","0.0056","0.1431"
"11.5750","0.1434","0.0050","0.1434"
"11.6000","0.1438","0.0041","0.1438"
"11.6250","0.1441","0.0049","0.1441"
"11.6500","0.1444","0.0082","0.1444"
"11.6750","0.1447","0.0064","0.1447"
"11.7000","0.1450","0.0059","0.1450"
"11.7250","0.1453","0.0056","0.1453"
"11.7500","0.1456","0.0047","0.1456"
"11.7750","0.1459","0.0061","0.1459"
"11.8000","0.1463","0.0056","0.1463"
"11.8250","0.1466","0.0056","0.1466"
"11.8500","0.1469","0.0066","0.1469"
"11.8750","0.1472","0.0054","0.1472"
"11.9000","0.1475","0.0057","0.1475"
"11.9250","0.1478","0.0060","0.1478"
"11.9500","0.1482","0.0067","0.1482"
"11.9750","0.1485","0.0072","0.1485"
"12.0000","0.1488","0.0074","0.1488"
"12.0250","0.1491","0.0079","0.1491"
"12.0500","0.1494","0.0089","0.1494"
"12.0750","0.1497","0.0067","0.1497"
"12.1000","0.1500","0.0071","0.1500"
"12.1250","0.1503","0.0062","0.1503"
"12.1500","0.1506","0.0063","0.1506"
"12.1750","0.1509","0.0069","0.1509"
"12.2000","0.1512","0.0062","0.1512"
"12.2250","0.1516","0.0080","0.1516"
"12.2500","0.1519","0.0093","0.1519"
"12.2750","0.1522","0.0098","0.1522"
"12.3000","0.1525","0.0091","0.1525"
"12.3250","0.1528","0.0085","0.1528"
"12.3500","0.1532","0.0086","0.1532"
"12.3750","0.1535","0.0088","0.1535"
"12.4000","0.1538","0.0087","0.1538"
"12.4250","0.1541","0.0095","0.1541"
"12.4500","0.1544","0.0091","0.1544"
"12.4750","0.1547","0.0098","0.1547"
"12.5000","0.1550","0.0105","0.1550"
"12.5250","0.1553","0.0130","0.1553"
"12.5500","0.1556","0.0116","0.1556"
"12.5750","0.1559","0.0119","0.1559"
"12.6000","0.1562","0.0124","0.1562"
"12.6250","0.1565","0.0123","0.1565"
"12.6500","0.1568","0.0121","0.1568"
"12.6750","0.1571","0.0127","0.1571"
"12.7000","0.1574","0.0105","0.1574"
"12.7250","0.1577","0.0113","0.1577"
"12.7500","0.1580","0.0120","0.1580"
"12.7750","0.1583","0.0120","0.1583"
"12.8000","0.1586","0.0119","0.1586"
"12.8250","0.1589","0.0132","0.1589"
"12.8500","0.1592","0.0138","0.1592"
"12.8750","0.1595","0.0156","0.1595"
"12.9000","0.1598","0.0151","0.1598"
"12.9250","0.1601","0.0137","0.1601"
"12.9500","0.1604","0.0157","0.1604"
"12.9750","0.1607","0.0161","0.1607"
"13.0000","0.1611","0.0156","0.1611"
"13.0250","0.1614","0.0147","0.1614"
"13.0500","0.1617","0.0153","0.1617"
"13.0750","0.1620","0.0148","0.1620"
"13.1000","0.1623","0.0153","0.1623"
"13.1250","0.1627","0.0146","0.1627"
"13.1500","0.1630","0.0133","0.1630"
"13.1750","0.1633","0.0134","0.1633"
"13.2000","0.1636","0.0157","0.1636"
"13.2250","0.1639","0.0145","0.1639"
"13.2500","0.1642","0.0161","0.1642"
"13.2750","0.1645","0.0158","0.1645"
"13.3000","0.1648","0.0147","0.1648"
"13.3250","0.1652","0.0141","0.1652"
"13.3500","0.1655","0.0147","0.1655"
"13.3750","0.1658","0.0155","0.1658"
"13.4000","0.1661","0.0154","0.1661"
"13.4250","0.1665","0.0148","0.1665"
"13.4500","0.1668","0.0152","0.1668"
"13.4750","0.1671","0.0171","0.1671"
"13.5000","0.1675","0.0167","0.1675"
"13.5250","0.1678","0.0159","0.1678"
"13.5500","0.1681","0.0168","0.1681"
"13.5750","0.1685","0.0156","0.1685"
"13.6000","0.1688","0.0176","0.1688"
"13.6250","0.1691","0.0172","0.1691"
"13.6500","0.1694","0.0168","0.1694"
"13.6750","0.1697","0.0175","0.1697"
"13.7000","0.1700","0.0173","0.1700"
"13.7250","0.1703","0.0174","0.1703"
"13.7500","0.1706","0.0192","0.1706"
"13.7750","0.1709","0.0185","0.1709"
"13.8000","0.1712","0.0181","0.1712"
"13.8250","0.1715","0.0171","0.1715"
"13.8500","0.1718","0.0180","0.1718"
"13.8750","0.1721","0.0205","0.1721"
"13.9000","0.1725","0.0196","0.1725"
"13.9250","0.1728","0.0197","0.1728"
"13.9500","0.1731","0.0199","0.1731"
"13.9750","0.1734","0.0217","0.1734"
"14.0000","0.1737","0.0209","0.1737"
"14.0250","0.1741","0.0204","0.1741"
"14.0500","0.1744","0.0205","0.1744"
"14.0750","0.1747","0.0201","0.1747"
"14.1000","0.1750","0.0224","0.1750"
"14.1250","0.1754","0.0239","0.1754"
"14.1500","0.1757","0.0231","0.1757"
"14.1750","0.1760","0.0237","0.1760"
"14.2000","0.1763","0.0228","0.1763"
"14.2250","0.1766","0.0229","0.1766"
"14.2500","0.1769","0.0225","0.1769"
"14.2750","0.1772","0.0226","0.1772"
"14.3000","0.1775","0.0249","0.1775"
"14.3250","0.1778","0.0233","0.1778"
"14.3500","0.1782","0.0220","0.1782"
"14.3750","0.1785","0.0209","0.1785"
"14.4000","0.1788","0.0222","0.1788"
"14.4250","0.1791","0.0216","0.1791"
"14.4500","0.1794","0.0219","0.1794"
"14.4750","0.1797","0.0231","0.1797"
"14.5000","0.1800","0.0217","0.1800"
"14.5250","0.1803","0.0213","0.1803"
"14.5500","0.1806","0.0213","0.1806"
"14.5750","0.1809","0.0282","0.1809"
"14.6000","0.1813","0.0255","0.1813"
"14.6250","0.1816","0.0139","0.1816"
"14.6500","0.1819","0.0138","0.1819"
"14.6750","0.1822","0.0086","0.1822"
"14.7000","0.1825","0.0185","0.1825"
"14.7250","0.1828","0.0415","0.1828"
"14.7500","0.1831","0.0229","0.1831"
"14.7750","0.1834","-0.0019","0.1834"
"14.8000","0.1838","-0.0072","0.1838"
"14.8250","0.1841","-0.0047","0.1841"
"14.8500","0.1844","0.0001","0.1844"
"14.8750","0.1847","0.0112","0.1847"
"14.9000","0.1850","0.0229","0.1850"
"14.9250","0.1853","0.0213","0.1853"
"14.9500","0.1856","0.0137","0.1856"
"14.9750","0.1859","0.0179","0.1859"
"15.0000","0.1862","0.0191","0.1862"
"15.0250","0.1866","0.0190","0.1866"
"15.0500","0.1869","0.0221","0.1869"
"15.0750","0.1872","0.0096","0.1872"
"15.1000","0.1875","0.0008","0.1875"
"15.1250","0.1878","-0.0003","0.1878"
"15.1500","0.1881","0.0026","0.1881"
"15.1750","0.1884","0.0099","0.1884"
"15.2000","0.1887","0.0181","0.1887"
"15.2250","0.1890","0.0228","0.1890"
"15.2500","0.1893","0.0253","0.1893"
"15.2750","0.1896","0.0219","0.1896"
"15.3000","0.1898","0.0130","0.1898"
"15.3250","0.1901","0.0097","0.1901"
"15.3500","0.1904","0.0086","0.1904"
"15.3750","0.1907","0.0083","0.1907"
"15.4000","0.1910","0.0124","0.1910"
"15.4250","0.1913","0.0174","0.1913"
"15.4500","0.1917","0.0178","0.1917"
"15.4750","0.1920","0.0208","0.1920"
"15.5000","0.1923","0.0181","0.1923"
"15.5250","0.1926","0.0151","0.1926"
"15.5500","0.1929","0.0172","0.1929"
"15.5750","0.1932","0.0177","0.1932"
"15.6000","0.1935","0.0213","0.1935"
"15.6250","0.1939","0.0238","0.1939"
