Time,Displacement,Force,Compressive strain (Displacement)
(s),(mm),(N),(%)
"0.0000","0.0000","0.0003","0.0000"
"0.0250","0.0000","0.0001","0.0000"
"0.0500","0.0000","0.0004","0.0000"
"0.0750","0.0000","0.0011","0.0000"
"0.1000","0.0000","0.0034","0.0000"
"0.1250","0.0001","0.0009","0.0001"
"0.1500","0.0003","-0.0010","0.0003"
"0.1750","0.0004","-0.0016","0.0004"
"0.2000","0.0004","-0.0017","0.0004"
"0.2250","0.0005","0.0011","0.0005"
"0.2500","0.0006","0.0019","0.0006"
"0.2750","0.0007","0.0001","0.0007"
"0.3000","0.0008","0.0005","0.0008"
"0.3250","0.0010","0.0017","0.0010"
"0.3500","0.0012","0.0019","0.0012"
"0.3750","0.0014","0.0003","0.0014"
"0.4000","0.0017","0.0012","0.0017"
"0.4250","0.0021","0.0006","0.0021"
"0.4500","0.0025","0.0017","0.0025"
"0.4750","0.0029","0.0007","0.0029"
"0.5000","0.0035","0.0009","0.0035"
"0.5250","0.0040","0.0014","0.0040"
"0.5500","0.0045","0.0017","0.0045"
"0.5750","0.0050","0.0040","0.0050"
"0.6000","0.0055","0.0042","0.0055"
"0.6250","0.0059","0.0041","0.0059"
"0.6500","0.0063","0.0042","0.0063"
"0.6750","0.0066","0.0042","0.0066"
"0.7000","0.0070","0.0055","0.0070"
"0.7250","0.0073","0.0040","0.0073"
"0.7500","0.0076","0.0050","0.0076"
"0.7750","0.0079","0.0064","0.0079"
"0.8000","0.0082","0.0073","0.0082"
"0.8250","0.0085","0.0073","0.0085"
"0.8500","0.0088","0.0054","0.0088"
"0.8750","0.0091","0.0074","0.0091"
"0.9000","0.0095","0.0080","0.0095"
"0.9250","0.0098","0.0064","0.0098"
"0.9500","0.0101","0.0067","0.0101"
"0.9750","0.0104","0.0066","0.0104"
"1.0000","0.0108","0.0090","0.0108"
"1.0250","0.0111","0.0092","0.0111"
"1.0500","0.0114","0.0077","0.0114"
"1.0750","0.0118","0.0083","0.0118"
"1.1000","0.0121","0.0085","0.0121"
"1.1250","0.0125","0.0082","0.0125"
"1.1500","0.0128","0.0065","0.0128"
"1.1750","0.0131","0.0072","0.0131"
"1.2000","0.0134","0.0075","0.0134"
"1.2250","0.0137","0.0076","0.0137"
"1.2500","0.0141","0.0078","0.0141"
"1.2750","0.0144","0.0072","0.0144"
"1.3000","0.0147","0.0065","0.0147"
"1.3250","0.0150","0.0064","0.0150"
"1.3500","0.0153","0.0076","0.0153"
"1.3750","0.0157","0.0070","0.0157"
"1.4000","0.0160","0.0062","0.0160"
"1.4250","0.0163","0.0061","0.0163"
"1.4500","0.0166","0.0084","0.0166"
"1.4750","0.0170","0.0093","0.0169"
"1.5000","0.0173","0.0089","0.0173"
"1.5250","0.0176","0.0087","0.0176"
"1.5500","0.0179","0.0072","0.0179"
"1.5750","0.0182","0.0069","0.0182"
"1.6000","0.0185","0.0081","0.0185"
"1.6250","0.0188","0.0080","0.0188"
"1.6500","0.0192","0.0070","0.0192"
"1.6750","0.0195","0.0083","0.0195"
"1.7000","0.0198","0.0090","0.0198"
"1.7250","0.0201","0.0098","0.0201"
"1.7500","0.0204","0.0087","0.0204"
"1.7750","0.0207","0.0090","0.0207"
"1.8000","0.0210","0.0086","0.0210"
"1.8250","0.0213","0.0089","0.0213"
"1.8500","0.0216","0.0101","0.0216"
"1.8750","0.0219","0.0065","0.0219"
"1.9000","0.0222","0.0073","0.0222"
"1.9250","0.0225","0.0064","0.0225"
"1.9500","0.0228","0.0085","0.0228"
"1.9750","0.0231","0.0103","0.0231"
"2.0000","0.0234","0.0084","0.0234"
"2.0250","0.0237","0.0069","0.0237"
"2.0500","0.0240","0.0074","0.0240"
"2.0750","0.0243","0.0061","0.0243"
"2.1000","0.0246","0.0071","0.0246"
"2.1250","0.0249","0.0086","0.0249"
"2.1500","0.0252","0.0106","0.0252"
"2.1750","0.0255","0.0120","0.0255"
"2.2000","0.0259","0.0116","0.0259"
"2.2250","0.0262","0.0119","0.0262"
"2.2500","0.0265","0.0099","0.0265"
"2.2750","0.0268","0.0101","0.0268"
"2.3000","0.0271","0.0104","0.0271"
"2.3250","0.0274","0.0075","0.0274"
"2.3500","0.0277","0.0076","0.0277"
"2.3750","0.0281","0.0076","0.0281"
"2.4000","0.0284","0.0071","0.0284"
"2.4250","0.0287","0.0069","0.0287"
"2.4500","0.0290","0.0083","0.0290"
"2.4750","0.0293","0.0086","0.0293"
"2.5000","0.0296","0.0099","0.0296"
"2.5250","0.0299","0.0100","0.0299"
"2.5500","0.0302","0.0102","0.0302"
"2.5750","0.0306","0.0117","0.0306"
"2.6000","0.0309","0.0126","0.0309"
"2.6250","0.0312","0.0136","0.0312"
"2.6500","0.0315","0.0113","0.0315"
"2.6750","0.0318","0.0104","0.0318"
"2.7000","0.0321","0.0104","0.0321"
"2.7250","0.0324","0.0110","0.0324"
"2.7500","0.0327","0.0097","0.0327"
"2.7750","0.0330","0.0096","0.0330"
"2.8000","0.0334","0.0114","0.0334"
"2.8250","0.0337","0.0100","0.0337"
"2.8500","0.0340","0.0101","0.0340"
"2.8750","0.0343","0.0083","0.0343"
"2.9000","0.0346","0.0084","0.0346"
"2.9250","0.0349","0.0088","0.0349"
"2.9500","0.0352","0.0100","0.0352"
"2.9750","0.0355","0.0123","0.0355"
"3.0000","0.0359","0.0130","0.0359"
"3.0250","0.0362","0.0111","0.0362"
"3.0500","0.0365","0.0096","0.0365"
"3.0750","0.0368","0.0116","0.0368"
"3.1000","0.0371","0.0112","0.0371"
"3.1250","0.0374","0.0128","0.0374"
"3.1500","0.0377","0.0118","0.0377"
"3.1750","0.0380","0.0100","0.0380"
"3.2000","0.0383","0.0107","0.0383"
"3.2250","0.0386","0.0136","0.0386"
"3.2500","0.0389","0.0144","0.0389"
"3.2750","0.0392","0.0142","0.0392"
"3.3000","0.0395","0.0168","0.0395"
"3.3250","0.0398","0.0181","0.0398"
"3.3500","0.0401","0.0180","0.0401"
"3.3750","0.0404","0.0177","0.0404"
"3.4000","0.0408","0.0182","0.0408"
"3.4250","0.0411","0.0191","0.0411"
"3.4500","0.0414","0.0211","0.0414"
"3.4750","0.0417","0.0256","0.0417"
"3.5000","0.0420","0.0300","0.0420"
"3.5250","0.0423","0.0349","0.0423"
"3.5500","0.0426","0.0398","0.0426"
"3.5750","0.0430","0.0434","0.0430"
"3.6000","0.0433","0.0481","0.0433"
"3.6250","0.0436","0.0513","0.0436"
"3.6500","0.0439","0.0565","0.0439"
"3.6750","0.0442","0.0593","0.0442"
"3.7000","0.0446","0.0616","0.0446"
"3.7250","0.0449","0.0635","0.0449"
"3.7500","0.0452","0.0652","0.0452"
"3.7750","0.0455","0.0676","0.0455"
"3.8000","0.0458","0.0704","0.0458"
"3.8250","0.0461","0.0735","0.0461"
"3.8500","0.0465","0.0771","0.0465"
"3.8750","0.0468","0.0787","0.0468"
"3.9000","0.0471","0.0805","0.0471"
"3.9250","0.0474","0.0795","0.0474"
"3.9500","0.0477","0.0811","0.0477"
"3.9750","0.0480","0.0831","0.0480"
"4.0000","0.0484","0.0830","0.0484"
"4.0250","0.0487","0.0846","0.0487"
"4.0500","0.0490","0.0880","0.0490"
"4.0750","0.0493","0.0903","0.0493"
"4.1000","0.0496","0.0930","0.0496"
"4.1250","0.0499","0.0936","0.0499"
"4.1500","0.0502","0.0953","0.0502"
"4.1750","0.0505","0.0964","0.0505"
"4.2000","0.0509","0.0977","0.0509"
"4.2250","0.0512","0.1000","0.0512"
"4.2500","0.0515","0.1011","0.0515"
"4.2750","0.0518","0.1042","0.0518"
"4.3000","0.0521","0.1052","0.0521"
"4.3250","0.0524","0.1036","0.0524"
"4.3500","0.0527","0.1038","0.0527"
"4.3750","0.0531","0.1047","0.0531"
"4.4000","0.0534","0.1050","0.0534"
"4.4250","0.0537","0.1056","0.0537"
"4.4500","0.0540","0.1069","0.0540"
"4.4750","0.0543","0.1084","0.0543"
"4.5000","0.0546","0.1097","0.0546"
"4.5250","0.0549","0.1099","0.0549"
"4.5500","0.0553","0.1121","0.0553"
"4.5750","0.0556","0.1137","0.0556"
"4.6000","0.0559","0.1155","0.0559"
"4.6250","0.0562","0.1183","0.0562"
"4.6500","0.0565","0.1192","0.0565"
"4.6750","0.0569","0.1190","0.0569"
"4.7000","0.0572","0.1150","0.0572"
"4.7250","0.0575","0.1119","0.0575"
"4.7500","0.0578","0.1124","0.0578"
"4.7750","0.0581","0.1150","0.0581"
"4.8000","0.0584","0.1176","0.0584"
"4.8250","0.0588","0.1172","0.0588"
"4.8500","0.0591","0.1183","0.0591"
"4.8750","0.0594","0.1205","0.0594"
"4.9000","0.0597","0.1237","0.0597"
"4.9250","0.0600","0.1261","0.0600"
"4.9500","0.0603","0.1309","0.0603"
"4.9750","0.0607","0.1382","0.0607"
"5.0000","0.0610","0.1431","0.0610"
"5.0250","0.0613","0.1454","0.0613"
"5.0500","0.0616","0.1477","0.0616"
"5.0750","0.0619","0.1460","0.0619"
"5.1000","0.0622","0.1421","0.0622"
"5.1250","0.0625","0.1425","0.0625"
"5.1500","0.0628","0.1415","0.0628"
"5.1750","0.0631","0.1433","0.0631"
"5.2000","0.0634","0.1459","0.0634"
"5.2250","0.0637","0.1455","0.0637"
"5.2500","0.0640","0.1456","0.0640"
"5.2750","0.0643","0.1481","0.0643"
"5.3000","0.0646","0.1499","0.0646"
"5.3250","0.0649","0.1518","0.0649"
"5.3500","0.0652","0.1544","0.0652"
"5.3750","0.0656","0.1538","0.0656"
"5.4000","0.0659","0.1558","0.0659"
"5.4250","0.0662","0.1549","0.0662"
"5.4500","0.0665","0.1541","0.0665"
"5.4750","0.0668","0.1541","0.0668"
"5.5000","0.0671","0.1546","0.0671"
"5.5250","0.0674","0.1584","0.0674"
"5.5500","0.0678","0.1595","0.0678"
"5.5750","0.0681","0.1623","0.0681"
"5.6000","0.0684","0.1639","0.0684"
"5.6250","0.0687","0.1665","0.0687"
"5.6500","0.0690","0.1693","0.0690"
"5.6750","0.0693","0.1696","0.0693"
"5.7000","0.0696","0.1730","0.0696"
"5.7250","0.0700","0.1757","0.0700"
"5.7500","0.0703","0.1766","0.0703"
"5.7750","0.0706","0.1766","0.0706"
"5.8000","0.0709","0.1749","0.0709"
"5.8250","0.0712","0.1746","0.0712"
"5.8500","0.0716","0.1752","0.0716"
"5.8750","0.0719","0.1756","0.0719"
"5.9000","0.0722","0.1738","0.0722"
"5.9250","0.0725","0.1757","0.0725"
"5.9500","0.0728","0.1768","0.0728"
"5.9750","0.0732","0.1782","0.0732"
"6.0000","0.0735","0.1788","0.0735"
"6.0250","0.0738","0.1806","0.0738"
"6.0500","0.0742","0.1825","0.0742"
"6.0750","0.0745","0.1831","0.0745"
"6.1000","0.0748","0.1823","0.0748"
"6.1250","0.0751","0.1842","0.0751"
"6.1500","0.0754","0.1848","0.0754"
"6.1750","0.0758","0.1859","0.0758"
"6.2000","0.0761","0.1882","0.0761"
"6.2250","0.0764","0.1869","0.0764"
"6.2500","0.0767","0.1888","0.0767"
"6.2750","0.0770","0.1912","0.0770"
"6.3000","0.0773","0.1927","0.0773"
"6.3250","0.0776","0.1926","0.0776"
"6.3500","0.0780","0.1945","0.0780"
"6.3750","0.0783","0.1899","0.0783"
"6.4000","0.0786","0.1855","0.0786"
"6.4250","0.0789","0.1835","0.0789"
"6.4500","0.0792","0.1818","0.0792"
"6.4750","0.0795","0.1824","0.0795"
"6.5000","0.0798","0.1843","0.0798"
"6.5250","0.0802","0.1859","0.0802"
"6.5500","0.0805","0.1837","0.0805"
"6.5750","0.0808","0.1814","0.0808"
"6.6000","0.0811","0.1804","0.0811"
"6.6250","0.0814","0.1818","0.0814"
"6.6500","0.0817","0.1833","0.0817"
"6.6750","0.0821","0.1836","0.0821"
"6.7000","0.0824","0.1827","0.0824"
"6.7250","0.0827","0.1823","0.0827"
"6.7500","0.0830","0.1847","0.0830"
"6.7750","0.0833","0.1864","0.0833"
"6.8000","0.0836","0.1868","0.0836"
"6.8250","0.0840","0.1884","0.0840"
"6.8500","0.0843","0.1886","0.0843"
"6.8750","0.0846","0.1918","0.0846"
"6.9000","0.0849","0.1929","0.0849"
"6.9250","0.0852","0.1936","0.0852"
"6.9500","0.0855","0.1936","0.0855"
"6.9750","0.0858","0.1953","0.0858"
"7.0000","0.0861","0.1981","0.0861"
"7.0250","0.0864","0.1957","0.0864"
"7.0500","0.0867","0.1975","0.0867"
"7.0750","0.0870","0.1969","0.0870"
"7.1000","0.0873","0.1956","0.0873"
"7.1250","0.0876","0.1939","0.0876"
"7.1500","0.0879","0.1926","0.0879"
"7.1750","0.0882","0.1905","0.0882"
"7.2000","0.0885","0.1900","0.0885"
"7.2250","0.0888","0.1881","0.0888"
"7.2500","0.0891","0.1891","0.0891"
"7.2750","0.0894","0.1888","0.0894"
"7.3000","0.0898","0.1895","0.0898"
"7.3250","0.0901","0.1890","0.0901"
"7.3500","0.0904","0.1888","0.0904"
"7.3750","0.0907","0.1898","0.0907"
"7.4000","0.0910","0.1894","0.0910"
"7.4250","0.0913","0.1855","0.0913"
"7.4500","0.0916","0.1844","0.0916"
"7.4750","0.0919","0.1852","0.0919"
"7.5000","0.0922","0.1841","0.0922"
"7.5250","0.0924","0.1825","0.0924"
"7.5500","0.0927","0.1784","0.0927"
"7.5750","0.0930","0.1764","0.0930"
"7.6000","0.0933","0.1763","0.0933"
"7.6250","0.0936","0.1761","0.0936"
"7.6500","0.0939","0.1748","0.0939"
"7.6750","0.0943","0.1729","0.0943"
"7.7000","0.0946","0.1726","0.0946"
"7.7250","0.0949","0.1742","0.0949"
"7.7500","0.0952","0.1749","0.0952"
"7.7750","0.0955","0.1761","0.0955"
"7.8000","0.0958","0.1786","0.0958"
"7.8250","0.0961","0.1778","0.0961"
"7.8500","0.0965","0.1820","0.0965"
"7.8750","0.0968","0.1819","0.0968"
"7.9000","0.0971","0.1810","0.0971"
"7.9250","0.0974","0.1805","0.0974"
"7.9500","0.0977","0.1811","0.0977"
"7.9750","0.0980","0.1825","0.0980"
"8.0000","0.0983","0.1821","0.0983"
"8.0250","0.0986","0.1817","0.0986"
"8.0500","0.0989","0.1832","0.0989"
"8.0750","0.0992","0.1831","0.0992"
"8.1000","0.0995","0.1833","0.0995"
"8.1250","0.0998","0.1851","0.0998"
"8.1500","0.1001","0.1831","0.1001"
"8.1750","0.1004","0.1828","0.1004"
"8.2000","0.1008","0.1855","0.1008"
"8.2250","0.1011","0.1854","0.1011"
"8.2500","0.1014","0.1841","0.1014"
"8.2750","0.1017","0.1817","0.1017"
"8.3000","0.1020","0.1783","0.1020"
"8.3250","0.1024","0.1760","0.1024"
"8.3500","0.1027","0.1749","0.1027"
"8.3750","0.1030","0.1730","0.1030"
"8.4000","0.1033","0.1716","0.1033"
"8.4250","0.1036","0.1644","0.1036"
"8.4500","0.1039","0.1576","0.1039"
"8.4750","0.1042","0.1547","0.1042"
"8.5000","0.1045","0.1529","0.1045"
"8.5250","0.1048","0.1534","0.1048"
"8.5500","0.1051","0.1529","0.1051"
"8.5750","0.1054","0.1523","0.1054"
"8.6000","0.1057","0.1528","0.1057"
"8.6250","0.1061","0.1538","0.1061"
"8.6500","0.1064","0.1566","0.1064"
"8.6750","0.1067","0.1596","0.1067"
"8.7000","0.1071","0.1599","0.1071"
"8.7250","0.1074","0.1592","0.1074"
"8.7500","0.1077","0.1623","0.1077"
"8.7750","0.1081","0.1617","0.1081"
"8.8000","0.1084","0.1609","0.1084"
"8.8250","0.1087","0.1603","0.1087"
"8.8500","0.1090","0.1606","0.1090"
"8.8750","0.1093","0.1630","0.1093"
"8.9000","0.1096","0.1635","0.1096"
"8.9250","0.1099","0.1658","0.1099"
"8.9500","0.1102","0.1689","0.1102"
"8.9750","0.1106","0.1695","0.1106"
"9.0000","0.1109","0.1718","0.1109"
"9.0250","0.1112","0.1690","0.1112"
"9.0500","0.1115","0.1702","0.1115"
"9.0750","0.1118","0.1702","0.1118"
"9.1000","0.1121","0.1729","0.1121"
"9.1250","0.1124","0.1719","0.1124"
"9.1500","0.1127","0.1711","0.1127"
"9.1750","0.1130","0.1739","0.1130"
"9.2000","0.1133","0.1764","0.1133"
"9.2250","0.1136","0.1777","0.1136"
"9.2500","0.1139","0.1802","0.1139"
"9.2750","0.1142","0.1807","0.1142"
"9.3000","0.1145","0.1775","0.1145"
"9.3250","0.1148","0.1782","0.1148"
"9.3500","0.1151","0.1814","0.1151"
"9.3750","0.1153","0.1829","0.1153"
"9.4000","0.1156","0.1868","0.1156"
"9.4250","0.1159","0.1887","0.1159"
"9.4500","0.1162","0.1870","0.1162"
"9.4750","0.1166","0.1892","0.1166"
"9.5000","0.1169","0.1926","0.1169"
"9.5250","0.1172","0.1920","0.1172"
"9.5500","0.1175","0.1940","0.1175"
"9.5750","0.1178","0.1939","0.1178"
"9.6000","0.1181","0.1948","0.1181"
"9.6250","0.1184","0.1965","0.1184"
"9.6500","0.1187","0.1972","0.1187"
"9.6750","0.1190","0.1980","0.1190"
"9.7000","0.1193","0.1984","0.1193"
"9.7250","0.1196","0.1996","0.1196"
"9.7500","0.1199","0.2023","0.1199"
"9.7750","0.1202","0.2016","0.1202"
"9.8000","0.1205","0.2012","0.1205"
"9.8250","0.1208","0.2018","0.1208"
"9.8500","0.1211","0.2017","0.1211"
"9.8750","0.1214","0.2033","0.1214"
"9.9000","0.1217","0.2057","0.1217"
"9.9250","0.1220","0.2078","0.1220"
"9.9500","0.1223","0.2089","0.1223"
"9.9750","0.1226","0.2094","0.1226"
"10.0000","0.1229","0.2102","0.1229"
"10.0250","0.1232","0.2112","0.1232"
"10.0500","0.1236","0.2130","0.1236"
"10.0750","0.1239","0.2149","0.1239"
"10.1000","0.1242","0.2170","0.1242"
"10.1250","0.1245","0.2198","0.1245"
"10.1500","0.1248","0.2206","0.1248"
"10.1750","0.1251","0.2200","0.1251"
"10.2000","0.1254","0.2216","0.1254"
"10.2250","0.1257","0.2242","0.1257"
"10.2500","0.1260","0.2265","0.1260"
"10.2750","0.1264","0.2286","0.1264"
"10.3000","0.1267","0.2321","0.1267"
"10.3250","0.1270","0.2342","0.1270"
"10.3500","0.1274","0.2340","0.1274"
"10.3750","0.1277","0.2345","0.1277"
"10.4000","0.1280","0.2323","0.1280"
"10.4250","0.1283","0.2342","0.1283"
"10.4500","0.1287","0.2373","0.1287"
"10.4750","0.1290","0.2389","0.1290"
"10.5000","0.1293","0.2354","0.1293"
"10.5250","0.1297","0.2320","0.1297"
"10.5500","0.1300","0.2279","0.1300"
"10.5750","0.1303","0.2250","0.1303"
"10.6000","0.1306","0.2200","0.1306"
"10.6250","0.1310","0.2178","0.1310"
"10.6500","0.1313","0.2160","0.1313"
"10.6750","0.1316","0.2142","0.1316"
"10.7000","0.1319","0.2114","0.1319"
"10.7250","0.1322","0.2073","0.1322"
"10.7500","0.1325","0.2068","0.1325"
"10.7750","0.1328","0.2067","0.1328"
"10.8000","0.1331","0.2095","0.1331"
"10.8250","0.1334","0.2122","0.1334"
"10.8500","0.1337","0.2145","0.1337"
"10.8750","0.1341","0.2139","0.1341"
"10.9000","0.1344","0.2146","0.1344"
"10.9250","0.1348","0.2180","0.1348"
"10.9500","0.1351","0.2216","0.1351"
"10.9750","0.1355","0.2234","0.1355"
"11.0000","0.1359","0.2257","0.1359"
"11.0250","0.1362","0.2286","0.1362"
"11.0500","0.1365","0.2266","0.1365"
"11.0750","0.1369","0.2237","0.1369"
"11.1000","0.1372","0.2225","0.1372"
"11.1250","0.1375","0.2239","0.1375"
"11.1500","0.1378","0.2252","0.1378"
"11.1750","0.1381","0.2271","0.1381"
"11.2000","0.1384","0.2304","0.1384"
"11.2250","0.1387","0.2333","0.1387"
"11.2500","0.1390","0.2371","0.1390"
"11.2750","0.1393","0.2402","0.1393"
"11.3000","0.1396","0.2438","0.1396"
"11.3250","0.1399","0.2480","0.1399"
"11.3500","0.1403","0.2517","0.1403"
"11.3750","0.1406","0.2542","0.1406"
"11.4000","0.1409","0.2567","0.1409"
"11.4250","0.1412","0.2584","0.1412"
"11.4500","0.1415","0.2613","0.1415"
"11.4750","0.1419","0.2631","0.1419"
"11.5000","0.1422","0.2654","0.1422"
"11.5250","0.1425","0.2689","0.1425"
"11.5500","0.1428","0.2702","0.1428"
"11.5750","0.1431","0.2728","0.1431"
"11.6000","0.1435","0.2761","0.1435"
"11.6250","0.1438","0.2780","0.1438"
"11.6500","0.1441","0.2801","0.1441"
"11.6750","0.1444","0.2820","0.1444"
"11.7000","0.1447","0.2834","0.1447"
"11.7250","0.1451","0.2869","0.1451"
"11.7500","0.1454","0.2894","0.1454"
"11.7750","0.1457","0.2902","0.1457"
"11.8000","0.1460","0.2906","0.1460"
"11.8250","0.1463","0.2919","0.1463"
"11.8500","0.1466","0.2920","0.1466"
"11.8750","0.1469","0.2912","0.1469"
"11.9000","0.1472","0.2918","0.1472"
"11.9250","0.1476","0.2964","0.1476"
"11.9500","0.1479","0.2983","0.1479"
"11.9750","0.1482","0.2978","0.1482"
"12.0000","0.1485","0.2976","0.1485"
"12.0250","0.1488","0.2971","0.1488"
"12.0500","0.1491","0.2956","0.1491"
"12.0750","0.1494","0.2975","0.1494"
"12.1000","0.1497","0.3000","0.1497"
"12.1250","0.1500","0.3019","0.1500"
"12.1500","0.1503","0.3042","0.1503"
"12.1750","0.1506","0.3058","0.1506"
"12.2000","0.1509","0.3057","0.1509"
"12.2250","0.1512","0.3057","0.1512"
"12.2500","0.1515","0.3072","0.1515"
"12.2750","0.1518","0.3067","0.1518"
"12.3000","0.1521","0.3073","0.1521"
"12.3250","0.1524","0.3075","0.1524"
"12.3500","0.1528","0.3089","0.1528"
"12.3750","0.1531","0.3105","0.1531"
"12.4000","0.1534","0.3108","0.1534"
"12.4250","0.1537","0.3103","0.1537"
"12.4500","0.1540","0.3114","0.1540"
"12.4750","0.1543","0.3112","0.1543"
"12.5000","0.1546","0.3123","0.1546"
"12.5250","0.1549","0.3139","0.1549"
"12.5500","0.1552","0.3167","0.1552"
"12.5750","0.1555","0.3187","0.1555"
"12.6000","0.1559","0.3221","0.1559"
"12.6250","0.1562","0.3263","0.1562"
"12.6500","0.1565","0.3285","0.1565"
"12.6750","0.1568","0.3295","0.1568"
"12.7000","0.1571","0.3325","0.1571"
"12.7250","0.1574","0.3370","0.1574"
"12.7500","0.1577","0.3384","0.1577"
"12.7750","0.1580","0.3423","0.1580"
"12.8000","0.1584","0.3503","0.1584"
"12.8250","0.1587","0.3538","0.1587"
"12.8500","0.1590","0.3557","0.1590"
"12.8750","0.1593","0.3576","0.1593"
"12.9000","0.1596","0.3590","0.1596"
"12.9250","0.1599","0.3610","0.1599"
"12.9500","0.1602","0.3645","0.1602"
"12.9750","0.1605","0.3684","0.1605"
"13.0000","0.1608","0.3707","0.1608"
"13.0250","0.1611","0.3719","0.1611"
"13.0500","0.1615","0.3721","0.1615"
"13.0750","0.1618","0.3735","0.1618"
"13.1000","0.1621","0.3767","0.1621"
"13.1250","0.1624","0.3799","0.1624"
"13.1500","0.1627","0.3819","0.1627"
"13.1750","0.1630","0.3845","0.1630"
"13.2000","0.1633","0.3874","0.1633"
"13.2250","0.1636","0.3884","0.1636"
"13.2500","0.1639","0.3886","0.1639"
"13.2750","0.1642","0.3902","0.1642"
"13.3000","0.1645","0.3913","0.1645"
"13.3250","0.1649","0.3928","0.1649"
"13.3500","0.1652","0.3945","0.1652"
"13.3750","0.1655","0.3940","0.1655"
"13.4000","0.1658","0.3937","0.1658"
"13.4250","0.1661","0.3962","0.1661"
"13.4500","0.1664","0.3965","0.1664"
"13.4750","0.1667","0.3941","0.1667"
"13.5000","0.1671","0.3868","0.1671"
"13.5250","0.1674","0.3884","0.1674"
"13.5500","0.1677","0.3948","0.1677"
"13.5750","0.1680","0.4022","0.1680"
"13.6000","0.1683","0.4074","0.1683"
"13.6250","0.1686","0.4134","0.1686"
"13.6500","0.1689","0.4206","0.1689"
"13.6750","0.1693","0.4284","0.1693"
"13.7000","0.1696","0.4341","0.1696"
"13.7250","0.1699","0.4410","0.1699"
"13.7500","0.1702","0.4506","0.1702"
"13.7750","0.1706","0.4585","0.1706"
"13.8000","0.1709","0.4685","0.1709"
"13.8250","0.1712","0.4755","0.1712"
"13.8500","0.1715","0.4804","0.1715"
"13.8750","0.1718","0.4857","0.1718"
"13.9000","0.1721","0.4943","0.1721"
"13.9250","0.1724","0.5036","0.1724"
"13.9500","0.1728","0.5127","0.1728"
"13.9750","0.1731","0.5243","0.1731"
"14.0000","0.1734","0.5344","0.1734"
"14.0250","0.1737","0.5442","0.1737"
"14.0500","0.1740","0.5548","0.1740"
"14.0750","0.1744","0.5630","0.1744"
"14.1000","0.1747","0.5717","0.1747"
"14.1250","0.1750","0.5796","0.1750"
"14.1500","0.1753","0.5872","0.1753"
"14.1750","0.1756","0.5964","0.1756"
"14.2000","0.1759","0.6041","0.1759"
"14.2250","0.1762","0.6133","0.1762"
"14.2500","0.1766","0.6241","0.1766"
"14.2750","0.1769","0.6321","0.1769"
"14.3000","0.1772","0.6404","0.1772"
"14.3250","0.1775","0.6498","0.1775"
"14.3500","0.1778","0.6582","0.1778"
"14.3750","0.1782","0.6666","0.1782"
"14.4000","0.1785","0.6751","0.1785"
"14.4250","0.1788","0.6814","0.1788"
"14.4500","0.1791","0.6882","0.1791"
"14.4750","0.1795","0.6955","0.1795"
"14.5000","0.1798","0.7050","0.1798"
"14.5250","0.1801","0.7146","0.1801"
"14.5500","0.1804","0.7211","0.1804"
"14.5750","0.1808","0.7263","0.1808"
"14.6000","0.1811","0.7306","0.1811"
"14.6250","0.1814","0.7360","0.1814"
"14.6500","0.1817","0.7389","0.1817"
"14.6750","0.1820","0.7433","0.1820"
"14.7000","0.1823","0.7471","0.1823"
"14.7250","0.1826","0.7546","0.1826"
"14.7500","0.1829","0.7623","0.1829"
"14.7750","0.1832","0.7693","0.1832"
"14.8000","0.1835","0.7747","0.1835"
"14.8250","0.1838","0.7821","0.1838"
"14.8500","0.1842","0.7868","0.1842"
"14.8750","0.1845","0.7914","0.1845"
"14.9000","0.1848","0.7963","0.1848"
"14.9250","0.1851","0.8041","0.1851"
"14.9500","0.1854","0.8106","0.1854"
"14.9750","0.1857","0.8151","0.1857"
"15.0000","0.1861","0.8202","0.1861"
"15.0250","0.1864","0.8224","0.1864"
"15.0500","0.1867","0.8263","0.1867"
"15.0750","0.1870","0.8318","0.1870"
"15.1000","0.1873","0.8358","0.1873"
"15.1250","0.1876","0.8376","0.1876"
"15.1500","0.1879","0.8412","0.1879"
"15.1750","0.1882","0.8430","0.1882"
"15.2000","0.1886","0.8459","0.1886"
"15.2250","0.1889","0.8491","0.1889"
"15.2500","0.1892","0.8523","0.1892"
"15.2750","0.1895","0.8571","0.1895"
"15.3000","0.1898","0.8632","0.1898"
"15.3250","0.1901","0.8671","0.1901"
"15.3500","0.1904","0.8692","0.1904"
"15.3750","0.1908","0.8698","0.1908"
"15.4000","0.1911","0.8686","0.1911"
"15.4250","0.1914","0.8686","0.1914"
"15.4500","0.1917","0.8667","0.1917"
"15.4750","0.1920","0.8658","0.1920"
"15.5000","0.1923","0.8617","0.1923"
"15.5250","0.1926","0.8583","0.1926"
"15.5500","0.1929","0.8554","0.1929"
"15.5750","0.1933","0.8535","0.1933"
"15.6000","0.1936","0.8514","0.1936"
"15.6250","0.1939","0.8507","0.1939"
"15.6500","0.1942","0.8487","0.1942"
"15.6750","0.1945","0.8455","0.1945"
"15.7000","0.1948","0.8428","0.1948"
"15.7250","0.1951","0.8443","0.1951"
"15.7500","0.1954","0.8451","0.1954"
"15.7750","0.1957","0.8480","0.1957"
"15.8000","0.1961","0.8509","0.1961"
"15.8250","0.1964","0.8529","0.1964"
