formulation_id,candidate_id,selection_rank,recommendation_type,selection_explanation,mechanical_test_recommended,mechanical_selection_rank,mechanical_selection_mode,mechanical_backup_status,mechanical_transition_role,batch_id,replicate_id,viability_percent,intact_patch_formation_pass,no_slurry,no_collapse,intact_tip_count,total_tip_count,instron_file,needles_compressed,critical_axial_load_N_per_needle,critical_axial_load_N_total,initial_stiffness_N_per_mm_per_needle,preparation_feasibility_pass,homogeneous_solution_pass,fillability_pass,preparation_failure_reason,notes,dmso_M,ectoin_M,ethylene_glycol_M,glycerol_M,propylene_glycol_M,trehalose_M,sucrose_M,raffinose_M,taurine_M,myo_inositol_M,methoxyphenyl_beta_d_glucopyranoside_M,betaine_M,proline_M,glucose_M,creatine_M,acetamide_M,sericin_pct,methylcellulose_pct,dextran_pct,pvp_pct,hyaluronic_acid_pct,fbs_pct,hsa_pct,human_serum_pct,active_ingredient_count,candidate_origin,rescue_scale_factor,rescue_anchor_formulation_id,rescue_anchor_viability_percent,active_polymer_count,total_polymer_pct,total_serum_protein_pct,total_polymer_serum_pct,total_sugar_M,total_nonpermeating_solute_M,total_viscosity_active_macromolecule_pct,total_permeating_cpa_M,crystalline_solute_saturation_burden,feasibility_policy_version,estimated_small_solute_g_L,feasibility_pass,feasibility_reasons,nearest_support_distance,support_status,source,source_row_id,formulation_label,source_type,predicted_viability_percent,viability_std,viability_prediction_status,viability_prediction_label,viability_prediction_reason,raw_surrogate_viability_mean,raw_surrogate_viability_std,viability_surrogate_prior_mean,viability_surrogate_prior_std,viability_prior_reversion,viability_exact_observation_count,viability_exact_batch_count,viability_exact_observed_mean,viability_exact_observed_sources,predicted_critical_axial_load_N_per_needle,critical_axial_load_std,intact_patch_pass_probability,empirical_combination_pass_probability,empirical_combination_weighted_passes,empirical_combination_weighted_failures,nearest_matching_intact_pass_distance,nearest_matching_intact_failure_distance,intact_combination_screening_penalty,intact_combination_policy_version,cold_start_ingredients,cold_start_ingredient_count,cold_start_prior_evidence_counts,cold_start_ordinary_exempt,cold_start_graduation_eligible,cold_start_graduation_priority,cold_start_graduation_reason,mechanical_feasibility_weight,same_formulation_range,local_neighbor_residual,retest_priority_score,viability_ucb,critical_axial_load_ucb,predicted_initial_stiffness_N_per_mm_per_needle,initial_stiffness_std,preparation_feasibility_probability,active_ingredient_excess_above_8,single_molar_excess_features,single_molar_excess_total_M,intact_failure_probability,acquisition_penalty,screening_acquisition_penalty,screening_phase_score,mechanics_phase_score,hybrid_phase_score,bootstrap_utility,prior_mechanical_observation_count,mechanical_repeat_status,mechanical_repeat_allowed,mechanics_anchor_source_batch,mechanics_anchor_selection_score,selection_role
v2_e520c20c7441,cand_001149,3,screening_candidate,,False,6.0,bootstrap_utility_diversity_with_actual_intact_backups,ordered_backup,bootstrap_coverage,ROUND_009,viability_001,18.79,,,,,,,,,,,,,,,source_image=3.1.tif; total_cells=862; alive_cells=162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47123920229939076,0.0,0.027053811071782397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,sparse_exploration,,,,0,0.0,0.0,0.0,0.0,0.49829301337117315,0.0,0.0,0.30021643873504794,round5_solubility_viscosity_v2,57.801335606571676,True,,0.9438765521608655,in_support,,,,,,,unknown_prior_reversion,Unknown — surrogate prior reversion,surrogate mean and uncertainty are indistinguishable from the training prior,53.379627807029664,25.7532990357919,53.404331944444436,25.753301807730892,True,0,0,,,0.0,0.0,0.9874145748906062,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,,0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.5,,,,62.39328246955683,0.0,0.0,0.0,0.75,0,,0.0,0.012585425109393755,0.010068340087515004,0.0,0.7494547581722508,,,,0,unmeasured,True,,,round_candidate
v2_e520c20c7441,cand_001149,3,screening_candidate,,False,6.0,bootstrap_utility_diversity_with_actual_intact_backups,ordered_backup,bootstrap_coverage,ROUND_009,viability_002,21.15,,,,,,,,,,,,,,,source_image=3.2.tif; total_cells=714; alive_cells=151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47123920229939076,0.0,0.027053811071782397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,sparse_exploration,,,,0,0.0,0.0,0.0,0.0,0.49829301337117315,0.0,0.0,0.30021643873504794,round5_solubility_viscosity_v2,57.801335606571676,True,,0.9438765521608655,in_support,,,,,,,unknown_prior_reversion,Unknown — surrogate prior reversion,surrogate mean and uncertainty are indistinguishable from the training prior,53.379627807029664,25.7532990357919,53.404331944444436,25.753301807730892,True,0,0,,,0.0,0.0,0.9874145748906062,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,,0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.5,,,,62.39328246955683,0.0,0.0,0.0,0.75,0,,0.0,0.012585425109393755,0.010068340087515004,0.0,0.7494547581722508,,,,0,unmeasured,True,,,round_candidate
v2_e520c20c7441,cand_001149,3,screening_candidate,,False,6.0,bootstrap_utility_diversity_with_actual_intact_backups,ordered_backup,bootstrap_coverage,ROUND_009,viability_003,34.15,,,,,,,,,,,,,,,source_image=3.3.tif; total_cells=896; alive_cells=306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47123920229939076,0.0,0.027053811071782397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,sparse_exploration,,,,0,0.0,0.0,0.0,0.0,0.49829301337117315,0.0,0.0,0.30021643873504794,round5_solubility_viscosity_v2,57.801335606571676,True,,0.9438765521608655,in_support,,,,,,,unknown_prior_reversion,Unknown — surrogate prior reversion,surrogate mean and uncertainty are indistinguishable from the training prior,53.379627807029664,25.7532990357919,53.404331944444436,25.753301807730892,True,0,0,,,0.0,0.0,0.9874145748906062,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,,0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.5,,,,62.39328246955683,0.0,0.0,0.0,0.75,0,,0.0,0.012585425109393755,0.010068340087515004,0.0,0.7494547581722508,,,,0,unmeasured,True,,,round_candidate
v2_e520c20c7441,cand_001149,3,screening_candidate,,False,6.0,bootstrap_utility_diversity_with_actual_intact_backups,ordered_backup,bootstrap_coverage,ROUND_009,viability_004,39.85,,,,,,,,,,,,,,,source_image=3.4.tif; total_cells=808; alive_cells=322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47123920229939076,0.0,0.027053811071782397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,sparse_exploration,,,,0,0.0,0.0,0.0,0.0,0.49829301337117315,0.0,0.0,0.30021643873504794,round5_solubility_viscosity_v2,57.801335606571676,True,,0.9438765521608655,in_support,,,,,,,unknown_prior_reversion,Unknown — surrogate prior reversion,surrogate mean and uncertainty are indistinguishable from the training prior,53.379627807029664,25.7532990357919,53.404331944444436,25.753301807730892,True,0,0,,,0.0,0.0,0.9874145748906062,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,,0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.5,,,,62.39328246955683,0.0,0.0,0.0,0.75,0,,0.0,0.012585425109393755,0.010068340087515004,0.0,0.7494547581722508,,,,0,unmeasured,True,,,round_candidate
v2_e520c20c7441,cand_001149,3,screening_candidate,,False,6.0,bootstrap_utility_diversity_with_actual_intact_backups,ordered_backup,bootstrap_coverage,ROUND_009,intact_final,,pass,,,,,,,,,,,,,,formulation-level final intact-patch gate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47123920229939076,0.0,0.027053811071782397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,sparse_exploration,,,,0,0.0,0.0,0.0,0.0,0.49829301337117315,0.0,0.0,0.30021643873504794,round5_solubility_viscosity_v2,57.801335606571676,True,,0.9438765521608655,in_support,,,,,,,unknown_prior_reversion,Unknown — surrogate prior reversion,surrogate mean and uncertainty are indistinguishable from the training prior,53.379627807029664,25.7532990357919,53.404331944444436,25.753301807730892,True,0,0,,,0.0,0.0,0.9874145748906062,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,,0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.5,,,,62.39328246955683,0.0,0.0,0.0,0.75,0,,0.0,0.012585425109393755,0.010068340087515004,0.0,0.7494547581722508,,,,0,unmeasured,True,,,round_candidate
v2_a5836ff741f8,rescue_000027,4,rescue_candidate,rescue_dilution: scaled down a high-viability failed-patch formulation,False,10.0,bootstrap_utility_diversity_with_actual_intact_backups,ordered_backup,bootstrap_coverage,ROUND_009,viability_001,41.20,,,,,,,,,,,,,,,source_image=4.1.tif; total_cells=818; alive_cells=337,0.0,0.2462737182483921,1.5404315745085806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.089603339018746,0.0,0.0,3,rescue_dilution,0.75,v2_fc5b4c04eee9,56.2875,0,0.0,6.089603339018746,6.089603339018746,0.0,0.2462737182483921,6.089603339018746,1.5404315745085806,0.06156842956209802,round5_solubility_viscosity_v2,130.62485961593902,True,,0.12390893653542631,in_support,,,,,63.11232909226954,2.9171553972520927,model_supported,Model estimate,candidate has a non-prior-reverted surrogate estimate,63.11232909226954,2.9171553972520927,53.404331944444436,25.753301807730892,False,0,0,,,0.0,0.0,0.6366264733256769,0.6276818242567705,1.82680009102577,0.6767556625169512,0.19162071371866957,0.1917854100950981,0.0,round6_empirical_combination_intact_v1,,0,,True,False,,ineligible:special_origin_exemption,0.6276818242567705,,,,64.13333348130777,0.0,0.0,0.0,0.75,0,ethylene_glycol_M,1.0404315745085806,0.3633735266743231,0.49878513624117465,0.20808631490171614,0.5621980544328977,,,,0,unmeasured,True,,,round_candidate
v2_a5836ff741f8,rescue_000027,4,rescue_candidate,rescue_dilution: scaled down a high-viability failed-patch formulation,False,10.0,bootstrap_utility_diversity_with_actual_intact_backups,ordered_backup,bootstrap_coverage,ROUND_009,viability_002,49.58,,,,,,,,,,,,,,,source_image=4.2.tif; total_cells=599; alive_cells=297,0.0,0.2462737182483921,1.5404315745085806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.089603339018746,0.0,0.0,3,rescue_dilution,0.75,v2_fc5b4c04eee9,56.2875,0,0.0,6.089603339018746,6.089603339018746,0.0,0.2462737182483921,6.089603339018746,1.5404315745085806,0.06156842956209802,round5_solubility_viscosity_v2,130.62485961593902,True,,0.12390893653542631,in_support,,,,,63.11232909226954,2.9171553972520927,model_supported,Model estimate,candidate has a non-prior-reverted surrogate estimate,63.11232909226954,2.9171553972520927,53.404331944444436,25.753301807730892,False,0,0,,,0.0,0.0,0.6366264733256769,0.6276818242567705,1.82680009102577,0.6767556625169512,0.19162071371866957,0.1917854100950981,0.0,round6_empirical_combination_intact_v1,,0,,True,False,,ineligible:special_origin_exemption,0.6276818242567705,,,,64.13333348130777,0.0,0.0,0.0,0.75,0,ethylene_glycol_M,1.0404315745085806,0.3633735266743231,0.49878513624117465,0.20808631490171614,0.5621980544328977,,,,0,unmeasured,True,,,round_candidate
v2_a5836ff741f8,rescue_000027,4,rescue_candidate,rescue_dilution: scaled down a high-viability failed-patch formulation,False,10.0,bootstrap_utility_diversity_with_actual_intact_backups,ordered_backup,bootstrap_coverage,ROUND_009,viability_003,74.19,,,,,,,,,,,,,,,source_image=4.3.tif; total_cells=2232; alive_cells=1656,0.0,0.2462737182483921,1.5404315745085806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.089603339018746,0.0,0.0,3,rescue_dilution,0.75,v2_fc5b4c04eee9,56.2875,0,0.0,6.089603339018746,6.089603339018746,0.0,0.2462737182483921,6.089603339018746,1.5404315745085806,0.06156842956209802,round5_solubility_viscosity_v2,130.62485961593902,True,,0.12390893653542631,in_support,,,,,63.11232909226954,2.9171553972520927,model_supported,Model estimate,candidate has a non-prior-reverted surrogate estimate,63.11232909226954,2.9171553972520927,53.404331944444436,25.753301807730892,False,0,0,,,0.0,0.0,0.6366264733256769,0.6276818242567705,1.82680009102577,0.6767556625169512,0.19162071371866957,0.1917854100950981,0.0,round6_empirical_combination_intact_v1,,0,,True,False,,ineligible:special_origin_exemption,0.6276818242567705,,,,64.13333348130777,0.0,0.0,0.0,0.75,0,ethylene_glycol_M,1.0404315745085806,0.3633735266743231,0.49878513624117465,0.20808631490171614,0.5621980544328977,,,,0,unmeasured,True,,,round_candidate
v2_a5836ff741f8,rescue_000027,4,rescue_candidate,rescue_dilution: scaled down a high-viability failed-patch formulation,False,10.0,bootstrap_utility_diversity_with_actual_intact_backups,ordered_backup,bootstrap_coverage,ROUND_009,viability_004,62.55,,,,,,,,,,,,,,,source_image=4.4.tif; total_cells=1215; alive_cells=760,0.0,0.2462737182483921,1.5404315745085806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.089603339018746,0.0,0.0,3,rescue_dilution,0.75,v2_fc5b4c04eee9,56.2875,0,0.0,6.089603339018746,6.089603339018746,0.0,0.2462737182483921,6.089603339018746,1.5404315745085806,0.06156842956209802,round5_solubility_viscosity_v2,130.62485961593902,True,,0.12390893653542631,in_support,,,,,63.11232909226954,2.9171553972520927,model_supported,Model estimate,candidate has a non-prior-reverted surrogate estimate,63.11232909226954,2.9171553972520927,53.404331944444436,25.753301807730892,False,0,0,,,0.0,0.0,0.6366264733256769,0.6276818242567705,1.82680009102577,0.6767556625169512,0.19162071371866957,0.1917854100950981,0.0,round6_empirical_combination_intact_v1,,0,,True,False,,ineligible:special_origin_exemption,0.6276818242567705,,,,64.13333348130777,0.0,0.0,0.0,0.75,0,ethylene_glycol_M,1.0404315745085806,0.3633735266743231,0.49878513624117465,0.20808631490171614,0.5621980544328977,,,,0,unmeasured,True,,,round_candidate
v2_a5836ff741f8,rescue_000027,4,rescue_candidate,rescue_dilution: scaled down a high-viability failed-patch formulation,False,10.0,bootstrap_utility_diversity_with_actual_intact_backups,ordered_backup,bootstrap_coverage,ROUND_009,intact_final,,fail,,,,,,,,,,,,,,formulation-level final intact-patch gate,0.0,0.2462737182483921,1.5404315745085806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.089603339018746,0.0,0.0,3,rescue_dilution,0.75,v2_fc5b4c04eee9,56.2875,0,0.0,6.089603339018746,6.089603339018746,0.0,0.2462737182483921,6.089603339018746,1.5404315745085806,0.06156842956209802,round5_solubility_viscosity_v2,130.62485961593902,True,,0.12390893653542631,in_support,,,,,63.11232909226954,2.9171553972520927,model_supported,Model estimate,candidate has a non-prior-reverted surrogate estimate,63.11232909226954,2.9171553972520927,53.404331944444436,25.753301807730892,False,0,0,,,0.0,0.0,0.6366264733256769,0.6276818242567705,1.82680009102577,0.6767556625169512,0.19162071371866957,0.1917854100950981,0.0,round6_empirical_combination_intact_v1,,0,,True,False,,ineligible:special_origin_exemption,0.6276818242567705,,,,64.13333348130777,0.0,0.0,0.0,0.75,0,ethylene_glycol_M,1.0404315745085806,0.3633735266743231,0.49878513624117465,0.20808631490171614,0.5621980544328977,,,,0,unmeasured,True,,,round_candidate
v2_958a475d561d,cand_001152,5,screening_candidate,,True,1.0,bootstrap_utility_diversity_with_actual_intact_backups,primary,bootstrap_utility,ROUND_009,viability_001,47.08,,,,,,,,,,,,,,,source_image=5.1.tif; total_cells=943; alive_cells=444,0.0,0.40858593666886966,0.44458990238662977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,sparse_exploration,,,,0,0.0,0.0,0.0,0.0,0.40858593666886966,0.0,0.44458990238662977,0.10214648416721742,round5_solubility_viscosity_v2,85.68027199798462,True,,0.146376641245389,in_support,,,,,60.63482823754864,11.217318148971897,model_supported,Model estimate,candidate has a non-prior-reverted surrogate estimate,60.63482823754864,11.217318148971897,53.404331944444436,25.753301807730892,False,0,0,,,0.0,0.0,0.9831457101946742,0.7557393408716847,2.093987151138729,0.0,0.10350391563192504,,0.0,round6_empirical_combination_intact_v1,,0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.7557393408716847,,,,64.5608895896888,0.0,0.0,0.0,0.75,0,,0.0,0.016854289805325773,0.013483431844260619,0.0,0.7754025109451338,,,,0,unmeasured,True,,,round_candidate
v2_958a475d561d,cand_001152,5,screening_candidate,,True,1.0,bootstrap_utility_diversity_with_actual_intact_backups,primary,bootstrap_utility,ROUND_009,viability_002,47.00,,,,,,,,,,,,,,,source_image=5.2.tif; total_cells=1049; alive_cells=493,0.0,0.40858593666886966,0.44458990238662977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,sparse_exploration,,,,0,0.0,0.0,0.0,0.0,0.40858593666886966,0.0,0.44458990238662977,0.10214648416721742,round5_solubility_viscosity_v2,85.68027199798462,True,,0.146376641245389,in_support,,,,,60.63482823754864,11.217318148971897,model_supported,Model estimate,candidate has a non-prior-reverted surrogate estimate,60.63482823754864,11.217318148971897,53.404331944444436,25.753301807730892,False,0,0,,,0.0,0.0,0.9831457101946742,0.7557393408716847,2.093987151138729,0.0,0.10350391563192504,,0.0,round6_empirical_combination_intact_v1,,0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.7557393408716847,,,,64.5608895896888,0.0,0.0,0.0,0.75,0,,0.0,0.016854289805325773,0.013483431844260619,0.0,0.7754025109451338,,,,0,unmeasured,True,,,round_candidate
v2_958a475d561d,cand_001152,5,screening_candidate,,True,1.0,bootstrap_utility_diversity_with_actual_intact_backups,primary,bootstrap_utility,ROUND_009,viability_003,76.33,,,,,,,,,,,,,,,source_image=5.3.tif; total_cells=3092; alive_cells=2360,0.0,0.40858593666886966,0.44458990238662977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,sparse_exploration,,,,0,0.0,0.0,0.0,0.0,0.40858593666886966,0.0,0.44458990238662977,0.10214648416721742,round5_solubility_viscosity_v2,85.68027199798462,True,,0.146376641245389,in_support,,,,,60.63482823754864,11.217318148971897,model_supported,Model estimate,candidate has a non-prior-reverted surrogate estimate,60.63482823754864,11.217318148971897,53.404331944444436,25.753301807730892,False,0,0,,,0.0,0.0,0.9831457101946742,0.7557393408716847,2.093987151138729,0.0,0.10350391563192504,,0.0,round6_empirical_combination_intact_v1,,0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.7557393408716847,,,,64.5608895896888,0.0,0.0,0.0,0.75,0,,0.0,0.016854289805325773,0.013483431844260619,0.0,0.7754025109451338,,,,0,unmeasured,True,,,round_candidate
v2_958a475d561d,cand_001152,5,screening_candidate,,True,1.0,bootstrap_utility_diversity_with_actual_intact_backups,primary,bootstrap_utility,ROUND_009,viability_004,59.89,,,,,,,,,,,,,,,source_image=5.4.tif; total_cells=1506; alive_cells=902,0.0,0.40858593666886966,0.44458990238662977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,sparse_exploration,,,,0,0.0,0.0,0.0,0.0,0.40858593666886966,0.0,0.44458990238662977,0.10214648416721742,round5_solubility_viscosity_v2,85.68027199798462,True,,0.146376641245389,in_support,,,,,60.63482823754864,11.217318148971897,model_supported,Model estimate,candidate has a non-prior-reverted surrogate estimate,60.63482823754864,11.217318148971897,53.404331944444436,25.753301807730892,False,0,0,,,0.0,0.0,0.9831457101946742,0.7557393408716847,2.093987151138729,0.0,0.10350391563192504,,0.0,round6_empirical_combination_intact_v1,,0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.7557393408716847,,,,64.5608895896888,0.0,0.0,0.0,0.75,0,,0.0,0.016854289805325773,0.013483431844260619,0.0,0.7754025109451338,,,,0,unmeasured,True,,,round_candidate
v2_958a475d561d,cand_001152,5,screening_candidate,,True,1.0,bootstrap_utility_diversity_with_actual_intact_backups,primary,bootstrap_utility,ROUND_009,intact_final,,pass,,,,,,,,,,,,,,formulation-level final intact-patch gate,0.0,0.40858593666886966,0.44458990238662977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,sparse_exploration,,,,0,0.0,0.0,0.0,0.0,0.40858593666886966,0.0,0.44458990238662977,0.10214648416721742,round5_solubility_viscosity_v2,85.68027199798462,True,,0.146376641245389,in_support,,,,,60.63482823754864,11.217318148971897,model_supported,Model estimate,candidate has a non-prior-reverted surrogate estimate,60.63482823754864,11.217318148971897,53.404331944444436,25.753301807730892,False,0,0,,,0.0,0.0,0.9831457101946742,0.7557393408716847,2.093987151138729,0.0,0.10350391563192504,,0.0,round6_empirical_combination_intact_v1,,0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.7557393408716847,,,,64.5608895896888,0.0,0.0,0.0,0.75,0,,0.0,0.016854289805325773,0.013483431844260619,0.0,0.7754025109451338,,,,0,unmeasured,True,,,round_candidate
v2_958a475d561d,cand_001152,5,screening_candidate,,True,1.0,bootstrap_utility_diversity_with_actual_intact_backups,primary,bootstrap_utility,ROUND_009,mechanical_001,,,,,,,/Users/doggonebastard/Documents/City U/Research/ML for Cryo Formulation/Multi-objective/Group9/group_9-1.is_comp_Exports/group_9-1_3.csv,100,0.21509,21.50895,0.256356,,,,,replicate 2 lost in testing; no value imputed,0.0,0.40858593666886966,0.44458990238662977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,sparse_exploration,,,,0,0.0,0.0,0.0,0.0,0.40858593666886966,0.0,0.44458990238662977,0.10214648416721742,round5_solubility_viscosity_v2,85.68027199798462,True,,0.146376641245389,in_support,,,,,60.63482823754864,11.217318148971897,model_supported,Model estimate,candidate has a non-prior-reverted surrogate estimate,60.63482823754864,11.217318148971897,53.404331944444436,25.753301807730892,False,0,0,,,0.0,0.0,0.9831457101946742,0.7557393408716847,2.093987151138729,0.0,0.10350391563192504,,0.0,round6_empirical_combination_intact_v1,,0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.7557393408716847,,,,64.5608895896888,0.0,0.0,0.0,0.75,0,,0.0,0.016854289805325773,0.013483431844260619,0.0,0.7754025109451338,,,,0,unmeasured,True,,,round_candidate
v2_e4e4fdaec9b1,cand_000548,6,screening_candidate,,False,9.0,bootstrap_utility_diversity_with_actual_intact_backups,ordered_backup,bootstrap_coverage,ROUND_009,viability_001,34.80,,,,,,,,,,,,,,,source_image=6.1.tif; total_cells=684; alive_cells=238,0.0,0.37596168154561443,0.5590387673184403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,local_perturbation,,,,0,0.0,0.0,0.0,0.0,0.37596168154561443,0.0,0.5590387673184403,0.09399042038640361,round5_solubility_viscosity_v2,88.14624893598014,True,,0.09432360502096232,in_support,,,,,62.58222938232858,6.527951535033989,model_supported,Model estimate,candidate has a non-prior-reverted surrogate estimate,62.58222938232858,6.527951535033989,53.404331944444436,25.753301807730892,False,0,0,,,0.0,0.0,0.979181971617159,0.7727104731883144,2.3996747849650024,0.0,0.06669686073628393,,0.0,round6_empirical_combination_intact_v1,,0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.7727104731883144,,,,64.86701241959048,0.0,0.0,0.0,0.75,0,ethylene_glycol_M,0.059038767318440266,0.02081802838284097,0.02846217616996083,0.011807753463688054,0.7672592589654327,,,,0,unmeasured,True,,,round_candidate
v2_e4e4fdaec9b1,cand_000548,6,screening_candidate,,False,9.0,bootstrap_utility_diversity_with_actual_intact_backups,ordered_backup,bootstrap_coverage,ROUND_009,viability_002,34.13,,,,,,,,,,,,,,,source_image=6.2.tif; total_cells=715; alive_cells=244,0.0,0.37596168154561443,0.5590387673184403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,local_perturbation,,,,0,0.0,0.0,0.0,0.0,0.37596168154561443,0.0,0.5590387673184403,0.09399042038640361,round5_solubility_viscosity_v2,88.14624893598014,True,,0.09432360502096232,in_support,,,,,62.58222938232858,6.527951535033989,model_supported,Model estimate,candidate has a non-prior-reverted surrogate estimate,62.58222938232858,6.527951535033989,53.404331944444436,25.753301807730892,False,0,0,,,0.0,0.0,0.979181971617159,0.7727104731883144,2.3996747849650024,0.0,0.06669686073628393,,0.0,round6_empirical_combination_intact_v1,,0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.7727104731883144,,,,64.86701241959048,0.0,0.0,0.0,0.75,0,ethylene_glycol_M,0.059038767318440266,0.02081802838284097,0.02846217616996083,0.011807753463688054,0.7672592589654327,,,,0,unmeasured,True,,,round_candidate
v2_e4e4fdaec9b1,cand_000548,6,screening_candidate,,False,9.0,bootstrap_utility_diversity_with_actual_intact_backups,ordered_backup,bootstrap_coverage,ROUND_009,viability_003,62.57,,,,,,,,,,,,,,,source_image=6.3.tif; total_cells=2506; alive_cells=1568,0.0,0.37596168154561443,0.5590387673184403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,local_perturbation,,,,0,0.0,0.0,0.0,0.0,0.37596168154561443,0.0,0.5590387673184403,0.09399042038640361,round5_solubility_viscosity_v2,88.14624893598014,True,,0.09432360502096232,in_support,,,,,62.58222938232858,6.527951535033989,model_supported,Model estimate,candidate has a non-prior-reverted surrogate estimate,62.58222938232858,6.527951535033989,53.404331944444436,25.753301807730892,False,0,0,,,0.0,0.0,0.979181971617159,0.7727104731883144,2.3996747849650024,0.0,0.06669686073628393,,0.0,round6_empirical_combination_intact_v1,,0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.7727104731883144,,,,64.86701241959048,0.0,0.0,0.0,0.75,0,ethylene_glycol_M,0.059038767318440266,0.02081802838284097,0.02846217616996083,0.011807753463688054,0.7672592589654327,,,,0,unmeasured,True,,,round_candidate
