dmso_M,ectoin_M,ethylene_glycol_M,glycerol_M,propylene_glycol_M,trehalose_M,sucrose_M,raffinose_M,taurine_M,myo_inositol_M,methoxyphenyl_beta_d_glucopyranoside_M,betaine_M,proline_M,glucose_M,creatine_M,acetamide_M,sericin_pct,methylcellulose_pct,dextran_pct,pvp_pct,hyaluronic_acid_pct,fbs_pct,hsa_pct,human_serum_pct,candidate_id,formulation_id,active_ingredient_count,candidate_origin,rescue_scale_factor,rescue_anchor_formulation_id,rescue_anchor_viability_percent,active_polymer_count,total_polymer_pct,total_serum_protein_pct,total_polymer_serum_pct,total_sugar_M,total_nonpermeating_solute_M,total_viscosity_active_macromolecule_pct,total_permeating_cpa_M,crystalline_solute_saturation_burden,feasibility_policy_version,estimated_small_solute_g_L,feasibility_pass,feasibility_reasons,nearest_support_distance,support_status,recommendation_type,selection_explanation,same_formulation_range,local_neighbor_residual,retest_priority_score,empirical_combination_pass_probability,empirical_combination_weighted_passes,empirical_combination_weighted_failures,nearest_matching_intact_pass_distance,nearest_matching_intact_failure_distance,intact_combination_screening_penalty,intact_combination_policy_version,cold_start_ingredients,cold_start_ingredient_count,cold_start_prior_evidence_counts,cold_start_ordinary_exempt,cold_start_graduation_eligible,cold_start_graduation_priority,cold_start_graduation_reason,mechanical_feasibility_weight,predicted_viability_percent,viability_std,viability_ucb,predicted_critical_axial_load_N_per_needle,critical_axial_load_std,critical_axial_load_ucb,predicted_initial_stiffness_N_per_mm_per_needle,initial_stiffness_std,intact_patch_pass_probability,preparation_feasibility_probability,active_ingredient_excess_above_8,single_molar_excess_features,single_molar_excess_total_M,intact_failure_probability,acquisition_penalty,screening_acquisition_penalty,screening_phase_score,mechanics_phase_score,selected_for_viability_screen,selected_for_mechanical_test,selection_rank,batch_id,active_phase,formulation_feasibility_policy_active,formulation_feasibility_policy_version,formulation_feasibility_policy_start_round,optimizer_mode,optimizer_fallback_status,mechanical_selection_rank,mechanical_selection_mode,mechanical_backup_status
0.05366962089465243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024746369550743698,0.3883916350188163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cand_000005,v2_318504a1beb0,3,local_perturbation,,,,0,0.0,0.0,0.0,0.0,0.41313800456956,0.0,0.05366962089465243,0.27651709513164474,round5_solubility_viscosity_v2,30.380492800249694,True,,0.10991345721844896,in_support,,,,,,0.6452252411626432,0.8186898168210459,0.0,0.06345856411263391,,0.0,round6_empirical_combination_intact_v1,,0.0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.6452252411626432,30.929142721502124,20.784224165681934,38.2036211794908,0.0,0.0,0.0,0.0,0.0,0.9986821833218908,0.75,0.0,,0.0,0.0013178166781091516,0.0010542533424873213,0.0,0.4674176587781907,,False,False,,ROUND_007,screening_only,True,round5_solubility_viscosity_v2,5,support_aware_finite_pool_screening,not_applicable,,,
0.0,0.0,0.0,0.7429807738174383,0.0,0.0,0.00021799705797044663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,cand_000006,v2_80d57559dea7,2,local_perturbation,,,,0,0.0,10.0,10.0,0.00021799705797044663,0.00021799705797044663,10.0,0.7429807738174383,3.550440683557763e-05,round5_solubility_viscosity_v2,68.49571985379119,True,,0.2500987643913328,in_support,,,,,,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,,0.0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.5,55.597805880974974,21.155997199725377,63.00240490087886,0.0,0.0,0.0,0.0,0.0,0.00227747144231214,0.75,0.0,glycerol_M,0.24298077381743832,0.9977225285576878,0.846774177609638,0.048596154763487664,0.7073270694590108,,False,False,,ROUND_007,screening_only,True,round5_solubility_viscosity_v2,5,support_aware_finite_pool_screening,not_applicable,,,
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8052491847429366,0.0,0.0,0.0,0.0,0.0,cand_000007,v2_22e3ab539502,2,local_perturbation,,,,1,1.8052491847429366,0.0,1.8052491847429366,0.0,0.0,1.8052491847429366,0.1,0.0,round5_solubility_viscosity_v2,7.813,True,,0.27483148877554037,in_support,,,,,,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,,0.0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.5,42.88134620097495,24.25281873467212,51.36983275811019,0.0,0.0,0.0,0.0,0.0,0.941027140327375,0.75,0.0,,0.0,0.058972859672625,0.047178287738100004,0.0,0.6205915143561515,,False,False,,ROUND_007,screening_only,True,round5_solubility_viscosity_v2,5,support_aware_finite_pool_screening,not_applicable,,,
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.48705535544847,0.0,cand_000008,v2_a1ac99a45ed7,3,local_perturbation,,,,0,0.0,7.48705535544847,7.48705535544847,0.0,0.03,7.48705535544847,0.1,0.2957704821058858,round5_solubility_viscosity_v2,11.7469,True,,0.14000864918338388,in_support,,,,,,0.6388647442216373,0.7690456248717069,0.0,0.08083403129490256,,0.0,round6_empirical_combination_intact_v1,,0.0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.6388647442216373,43.890622685137444,16.075855658203594,49.517172165508704,0.0,0.0,0.0,0.0,0.0,0.9151801789648489,0.75,0.0,,0.0,0.08481982103515107,0.06785585682812086,0.0,0.5990379213311884,,False,False,,ROUND_007,screening_only,True,round5_solubility_viscosity_v2,5,support_aware_finite_pool_screening,not_applicable,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042266368970928114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cand_000009,v2_466d38295658,1,local_perturbation,,,,0,0.0,0.0,0.0,0.042266368970928114,0.042266368970928114,0.0,0.0,0.1050304879750711,round5_solubility_viscosity_v2,25.127779016906473,True,,0.015467262058143777,in_support,,,,,,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,,0.0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.5,33.84045424897458,17.284817459380275,39.89014035975768,0.0,0.0,0.0,0.0,0.0,0.9320260545820411,0.75,0.0,,0.0,0.06797394541795887,0.0543791563343671,0.0,0.4870383859558674,,False,False,,ROUND_007,screening_only,True,round5_solubility_viscosity_v2,5,support_aware_finite_pool_screening,not_applicable,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,1.0718828040780117,0.0,0.0,0.0,0.0,cand_000010,v2_f429488d1a64,2,local_perturbation,,,,1,1.0718828040780117,0.0,1.0718828040780117,0.0,0.03,1.0718828040780117,0.0,0.2957704821058858,round5_solubility_viscosity_v2,3.9338999999999995,True,,0.09494680365007699,in_support,,,,,,0.643897279400972,0.8081784893915511,0.0,0.06713752871295711,,0.0,round6_empirical_combination_intact_v1,,0.0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.643897279400972,43.58498187058266,15.04047831661302,48.84914928139722,0.0,0.0,0.0,0.0,0.0,0.9527624223346903,0.75,0.0,,0.0,0.04723757766530967,0.03779006213224774,0.0,0.5912662369584544,,False,False,,ROUND_007,screening_only,True,round5_solubility_viscosity_v2,5,support_aware_finite_pool_screening,not_applicable,,,
0.02674952535471232,0.31631608506884856,1.6929997523404485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6323255494909645,0.0,0.0,cand_000011,v2_8ee319bb7f20,4,local_perturbation,,,,0,0.0,5.6323255494909645,5.6323255494909645,0.0,0.31631608506884856,5.6323255494909645,1.7197492776951608,0.07907902126721214,round5_solubility_viscosity_v2,152.14192969712283,True,,0.0888499142490902,in_support,,,,,,0.631799725061515,0.7159132354452199,0.0,0.09943036759417304,,0.0,round6_empirical_combination_intact_v1,,0.0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.631799725061515,70.27602658667482,2.393120524941857,71.11361877040447,0.0,0.0,0.0,0.0,0.0,0.6772848375527188,0.75,0.0,ethylene_glycol_M,1.1929997523404485,0.32271516244728116,0.4967720804259147,0.2385999504680897,0.6116879962407347,,False,False,,ROUND_007,screening_only,True,round5_solubility_viscosity_v2,5,support_aware_finite_pool_screening,not_applicable,,,
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cand_000012,v2_d280cd445d64,2,local_perturbation,,,,1,1.0,0.0,1.0,0.0,0.0,1.0,0.1,0.0,round5_solubility_viscosity_v2,7.813,True,,0.07176259466204765,in_support,,,,,,0.6497394701510093,0.8550176647969273,0.0,0.050743817321075434,,0.0,round6_empirical_combination_intact_v1,,0.0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.6497394701510093,43.919919305816755,19.129971388724535,50.61540929187034,0.0,0.0,0.0,0.0,0.0,0.981828030359074,0.75,0.0,,0.0,0.018171969640926044,0.014537575712740836,0.0,0.6118146577507099,,False,False,,ROUND_007,screening_only,True,round5_solubility_viscosity_v2,5,support_aware_finite_pool_screening,not_applicable,,,
0.1,0.0,0.0,0.0,0.0,0.0,0.0911676233985042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cand_000013,v2_8a4c58771f4a,2,local_perturbation,,,,0,0.0,0.0,0.0,0.0911676233985042,0.0911676233985042,0.0,0.1,0.014848147133306875,round5_solubility_viscosity_v2,39.01967748930799,True,,0.2760239903648876,in_support,,,,,,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,,0.0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.5,29.61913925221547,8.699795749727317,32.66406776462003,0.0,0.0,0.0,0.0,0.0,0.9828778288337877,0.75,0.0,,0.0,0.017122171166212286,0.013697736932969828,0.0,0.40297127268838195,,False,False,,ROUND_007,screening_only,True,round5_solubility_viscosity_v2,5,support_aware_finite_pool_screening,not_applicable,,,
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9249236711127715,0.0,0.0,cand_000014,v2_c89d4db01aca,2,local_perturbation,,,,0,0.0,1.9249236711127715,1.9249236711127715,0.0,0.0,1.9249236711127715,0.1,0.0,round5_solubility_viscosity_v2,7.813,True,,0.28283637041323434,in_support,,,,,,0.5,0.0,0.0,,,0.0,round6_empirical_combination_intact_v1,,0.0,,False,False,,ineligible:must_contain_exactly_one_cold_start_ingredient,0.5,46.40703878473454,6.311324979342102,48.61600252750427,0.0,0.0,0.0,0.0,0.0,0.9685074481650269,0.75,0.0,,0.0,0.031492551834973126,0.025194041467978504,0.0,0.5885538403821103,,False,False,,ROUND_007,screening_only,True,round5_solubility_viscosity_v2,5,support_aware_finite_pool_screening,not_applicable,,,
