formulation_id,candidate_id,selection_rank,recommendation_type,selection_explanation,mechanical_test_recommended,mechanical_selection_rank,mechanical_selection_mode,mechanical_backup_status,batch_id,replicate_id,viability_percent,intact_patch_formation_pass,no_slurry,no_collapse,intact_tip_count,total_tip_count,instron_file,needles_compressed,critical_axial_load_N_per_needle,critical_axial_load_N_total,initial_stiffness_N_per_mm_per_needle,preparation_feasibility_pass,homogeneous_solution_pass,fillability_pass,preparation_failure_reason,notes,dmso_M,ectoin_M,ethylene_glycol_M,glycerol_M,propylene_glycol_M,trehalose_M,sucrose_M,raffinose_M,taurine_M,myo_inositol_M,methoxyphenyl_beta_d_glucopyranoside_M,betaine_M,proline_M,glucose_M,creatine_M,acetamide_M,sericin_pct,methylcellulose_pct,dextran_pct,pvp_pct,hyaluronic_acid_pct,fbs_pct,hsa_pct,human_serum_pct,active_ingredient_count,candidate_origin,rescue_scale_factor,rescue_anchor_formulation_id,rescue_anchor_viability_percent,active_polymer_count,total_polymer_pct,total_serum_protein_pct,total_polymer_serum_pct,total_sugar_M,total_nonpermeating_solute_M,total_viscosity_active_macromolecule_pct,total_permeating_cpa_M,crystalline_solute_saturation_burden,feasibility_policy_version,estimated_small_solute_g_L,feasibility_pass,feasibility_reasons,nearest_support_distance,support_status,source,source_row_id,formulation_label,source_type,predicted_viability_percent,viability_std,viability_prediction_status,viability_prediction_label,viability_prediction_reason,raw_surrogate_viability_mean,raw_surrogate_viability_std,viability_surrogate_prior_mean,viability_surrogate_prior_std,viability_prior_reversion,viability_exact_observation_count,viability_exact_batch_count,viability_exact_observed_mean,viability_exact_observed_sources,predicted_critical_axial_load_N_per_needle,critical_axial_load_std,intact_patch_pass_probability,empirical_combination_pass_probability,empirical_combination_weighted_passes,empirical_combination_weighted_failures,nearest_matching_intact_pass_distance,nearest_matching_intact_failure_distance,intact_combination_screening_penalty,intact_combination_policy_version,cold_start_ingredients,cold_start_ingredient_count,cold_start_prior_evidence_counts,cold_start_ordinary_exempt,cold_start_graduation_eligible,cold_start_graduation_priority,cold_start_graduation_reason,mechanical_feasibility_weight,same_formulation_range,local_neighbor_residual,retest_priority_score,viability_ucb,critical_axial_load_ucb,predicted_initial_stiffness_N_per_mm_per_needle,initial_stiffness_std,preparation_feasibility_probability,active_ingredient_excess_above_8,single_molar_excess_features,single_molar_excess_total_M,intact_failure_probability,acquisition_penalty,screening_acquisition_penalty,screening_phase_score,mechanics_phase_score,selection_role
v2_6fb2fa9dc5d5,retest_v2_6fb2fa9dc5d5,1,retest_priority,retest_priority: reason=single_batch_neighbor_anomaly_confirmation; feedback_batches=1; batch_range=0.0; latest_batch_n=4; latest_batch_sd=7.0; neighbor_residual=36.0; viability_std_tiebreak=1.0,False,,,,ROUND_007,rep_001,56.04,yes,,,,,,,,,,,,,,,0.0,0.0820912394161307,0.5134771915028602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.029867779672915,0.0,0.0,3,retest,,,,0,0.0,2.029867779672915,2.029867779672915,0.0,0.0820912394161307,2.029867779672915,0.5134771915028602,0.020522809854032674,round5_solubility_viscosity_v2,43.54161987197967,True,,0.0,in_support,,,,,57.35519035795547,0.9765648393531239,observed_retest,Observed formulation — retest,exact formulation has 4 viability observation(s) across 1 batch(es),57.35519035795547,0.9765648393531239,55.2919621749409,25.11907820264258,False,4,1,58.35,wetlab_feedback,0.0,0.0,0.8688306842996806,0.7377602378875986,1.813304252355824,0.0,0.0,0.5479758138498514,0.0,round6_empirical_combination_intact_v1,,0,,True,False,,ineligible:special_origin_exemption,0.7377602378875986,0.0,35.98833333333333,1.7994166666666664,57.696988051729065,0.0,0.0,0.0,0.75,0,ethylene_glycol_M,0.013477191502860197,0.13116931570031942,0.10763089086082758,0.0026954383005720396,0.6915053117401949,,round_candidate
v2_6fb2fa9dc5d5,retest_v2_6fb2fa9dc5d5,1,retest_priority,retest_priority: reason=single_batch_neighbor_anomaly_confirmation; feedback_batches=1; batch_range=0.0; latest_batch_n=4; latest_batch_sd=7.0; neighbor_residual=36.0; viability_std_tiebreak=1.0,False,,,,ROUND_007,rep_002,44.80,yes,,,,,,,,,,,,,,,0.0,0.0820912394161307,0.5134771915028602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.029867779672915,0.0,0.0,3,retest,,,,0,0.0,2.029867779672915,2.029867779672915,0.0,0.0820912394161307,2.029867779672915,0.5134771915028602,0.020522809854032674,round5_solubility_viscosity_v2,43.54161987197967,True,,0.0,in_support,,,,,57.35519035795547,0.9765648393531239,observed_retest,Observed formulation — retest,exact formulation has 4 viability observation(s) across 1 batch(es),57.35519035795547,0.9765648393531239,55.2919621749409,25.11907820264258,False,4,1,58.35,wetlab_feedback,0.0,0.0,0.8688306842996806,0.7377602378875986,1.813304252355824,0.0,0.0,0.5479758138498514,0.0,round6_empirical_combination_intact_v1,,0,,True,False,,ineligible:special_origin_exemption,0.7377602378875986,0.0,35.98833333333333,1.7994166666666664,57.696988051729065,0.0,0.0,0.0,0.75,0,ethylene_glycol_M,0.013477191502860197,0.13116931570031942,0.10763089086082758,0.0026954383005720396,0.6915053117401949,,round_candidate
v2_6fb2fa9dc5d5,retest_v2_6fb2fa9dc5d5,1,retest_priority,retest_priority: reason=single_batch_neighbor_anomaly_confirmation; feedback_batches=1; batch_range=0.0; latest_batch_n=4; latest_batch_sd=7.0; neighbor_residual=36.0; viability_std_tiebreak=1.0,False,,,,ROUND_007,rep_003,43.06,yes,,,,,,,,,,,,,,,0.0,0.0820912394161307,0.5134771915028602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.029867779672915,0.0,0.0,3,retest,,,,0,0.0,2.029867779672915,2.029867779672915,0.0,0.0820912394161307,2.029867779672915,0.5134771915028602,0.020522809854032674,round5_solubility_viscosity_v2,43.54161987197967,True,,0.0,in_support,,,,,57.35519035795547,0.9765648393531239,observed_retest,Observed formulation — retest,exact formulation has 4 viability observation(s) across 1 batch(es),57.35519035795547,0.9765648393531239,55.2919621749409,25.11907820264258,False,4,1,58.35,wetlab_feedback,0.0,0.0,0.8688306842996806,0.7377602378875986,1.813304252355824,0.0,0.0,0.5479758138498514,0.0,round6_empirical_combination_intact_v1,,0,,True,False,,ineligible:special_origin_exemption,0.7377602378875986,0.0,35.98833333333333,1.7994166666666664,57.696988051729065,0.0,0.0,0.0,0.75,0,ethylene_glycol_M,0.013477191502860197,0.13116931570031942,0.10763089086082758,0.0026954383005720396,0.6915053117401949,,round_candidate
v2_6fb2fa9dc5d5,retest_v2_6fb2fa9dc5d5,1,retest_priority,retest_priority: reason=single_batch_neighbor_anomaly_confirmation; feedback_batches=1; batch_range=0.0; latest_batch_n=4; latest_batch_sd=7.0; neighbor_residual=36.0; viability_std_tiebreak=1.0,False,,,,ROUND_007,rep_004,53.58,yes,,,,,,,,,,,,,,,0.0,0.0820912394161307,0.5134771915028602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.029867779672915,0.0,0.0,3,retest,,,,0,0.0,2.029867779672915,2.029867779672915,0.0,0.0820912394161307,2.029867779672915,0.5134771915028602,0.020522809854032674,round5_solubility_viscosity_v2,43.54161987197967,True,,0.0,in_support,,,,,57.35519035795547,0.9765648393531239,observed_retest,Observed formulation — retest,exact formulation has 4 viability observation(s) across 1 batch(es),57.35519035795547,0.9765648393531239,55.2919621749409,25.11907820264258,False,4,1,58.35,wetlab_feedback,0.0,0.0,0.8688306842996806,0.7377602378875986,1.813304252355824,0.0,0.0,0.5479758138498514,0.0,round6_empirical_combination_intact_v1,,0,,True,False,,ineligible:special_origin_exemption,0.7377602378875986,0.0,35.98833333333333,1.7994166666666664,57.696988051729065,0.0,0.0,0.0,0.75,0,ethylene_glycol_M,0.013477191502860197,0.13116931570031942,0.10763089086082758,0.0026954383005720396,0.6915053117401949,,round_candidate
v2_e579d58c9088,retest_v2_e579d58c9088,2,retest_priority,retest_priority: reason=single_batch_neighbor_anomaly_confirmation; feedback_batches=1; batch_range=0.0; latest_batch_n=4; latest_batch_sd=0.6; neighbor_residual=32.7; viability_std_tiebreak=1.0,False,,,,ROUND_007,rep_001,15.19,yes,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4469746569712823,0.0,0.0,0.0,0.0,0.0217097246887252,0.0,0.0,0.0,0.0,0.0,0.0,7.941066066121505,0.0,0.0,3,retest,,,,0,0.0,7.941066066121505,7.941066066121505,0.0,0.4686843816600075,7.941066066121505,0.0,0.7771612971450568,round5_solubility_viscosity_v2,83.37375039837875,True,,0.0,in_support,,,,,8.199635037081883,0.9992085075820125,observed_retest,Observed formulation — retest,exact formulation has 4 viability observation(s) across 1 batch(es),8.199635037081883,0.9992085075820125,55.2919621749409,25.11907820264258,False,4,1,8.125,wetlab_feedback,0.0,0.0,0.7384969017380637,0.6666666666666666,1.0,0.0,0.0,,0.0,round6_empirical_combination_intact_v1,myo_inositol_M,1,myo_inositol_M=2,True,False,,ineligible:special_origin_exemption,0.6666666666666666,0.0,32.6525,1.6326250000000002,8.549358014735587,0.0,0.0,0.0,0.75,0,,0.0,0.2615030982619363,0.20920247860954905,0.0,0.12242412771225897,,round_candidate
v2_e579d58c9088,retest_v2_e579d58c9088,2,retest_priority,retest_priority: reason=single_batch_neighbor_anomaly_confirmation; feedback_batches=1; batch_range=0.0; latest_batch_n=4; latest_batch_sd=0.6; neighbor_residual=32.7; viability_std_tiebreak=1.0,False,,,,ROUND_007,rep_002,8.51,yes,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4469746569712823,0.0,0.0,0.0,0.0,0.0217097246887252,0.0,0.0,0.0,0.0,0.0,0.0,7.941066066121505,0.0,0.0,3,retest,,,,0,0.0,7.941066066121505,7.941066066121505,0.0,0.4686843816600075,7.941066066121505,0.0,0.7771612971450568,round5_solubility_viscosity_v2,83.37375039837875,True,,0.0,in_support,,,,,8.199635037081883,0.9992085075820125,observed_retest,Observed formulation — retest,exact formulation has 4 viability observation(s) across 1 batch(es),8.199635037081883,0.9992085075820125,55.2919621749409,25.11907820264258,False,4,1,8.125,wetlab_feedback,0.0,0.0,0.7384969017380637,0.6666666666666666,1.0,0.0,0.0,,0.0,round6_empirical_combination_intact_v1,myo_inositol_M,1,myo_inositol_M=2,True,False,,ineligible:special_origin_exemption,0.6666666666666666,0.0,32.6525,1.6326250000000002,8.549358014735587,0.0,0.0,0.0,0.75,0,,0.0,0.2615030982619363,0.20920247860954905,0.0,0.12242412771225897,,round_candidate
v2_e579d58c9088,retest_v2_e579d58c9088,2,retest_priority,retest_priority: reason=single_batch_neighbor_anomaly_confirmation; feedback_batches=1; batch_range=0.0; latest_batch_n=4; latest_batch_sd=0.6; neighbor_residual=32.7; viability_std_tiebreak=1.0,False,,,,ROUND_007,rep_003,11.69,yes,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4469746569712823,0.0,0.0,0.0,0.0,0.0217097246887252,0.0,0.0,0.0,0.0,0.0,0.0,7.941066066121505,0.0,0.0,3,retest,,,,0,0.0,7.941066066121505,7.941066066121505,0.0,0.4686843816600075,7.941066066121505,0.0,0.7771612971450568,round5_solubility_viscosity_v2,83.37375039837875,True,,0.0,in_support,,,,,8.199635037081883,0.9992085075820125,observed_retest,Observed formulation — retest,exact formulation has 4 viability observation(s) across 1 batch(es),8.199635037081883,0.9992085075820125,55.2919621749409,25.11907820264258,False,4,1,8.125,wetlab_feedback,0.0,0.0,0.7384969017380637,0.6666666666666666,1.0,0.0,0.0,,0.0,round6_empirical_combination_intact_v1,myo_inositol_M,1,myo_inositol_M=2,True,False,,ineligible:special_origin_exemption,0.6666666666666666,0.0,32.6525,1.6326250000000002,8.549358014735587,0.0,0.0,0.0,0.75,0,,0.0,0.2615030982619363,0.20920247860954905,0.0,0.12242412771225897,,round_candidate
v2_e579d58c9088,retest_v2_e579d58c9088,2,retest_priority,retest_priority: reason=single_batch_neighbor_anomaly_confirmation; feedback_batches=1; batch_range=0.0; latest_batch_n=4; latest_batch_sd=0.6; neighbor_residual=32.7; viability_std_tiebreak=1.0,False,,,,ROUND_007,rep_004,18.30,yes,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4469746569712823,0.0,0.0,0.0,0.0,0.0217097246887252,0.0,0.0,0.0,0.0,0.0,0.0,7.941066066121505,0.0,0.0,3,retest,,,,0,0.0,7.941066066121505,7.941066066121505,0.0,0.4686843816600075,7.941066066121505,0.0,0.7771612971450568,round5_solubility_viscosity_v2,83.37375039837875,True,,0.0,in_support,,,,,8.199635037081883,0.9992085075820125,observed_retest,Observed formulation — retest,exact formulation has 4 viability observation(s) across 1 batch(es),8.199635037081883,0.9992085075820125,55.2919621749409,25.11907820264258,False,4,1,8.125,wetlab_feedback,0.0,0.0,0.7384969017380637,0.6666666666666666,1.0,0.0,0.0,,0.0,round6_empirical_combination_intact_v1,myo_inositol_M,1,myo_inositol_M=2,True,False,,ineligible:special_origin_exemption,0.6666666666666666,0.0,32.6525,1.6326250000000002,8.549358014735587,0.0,0.0,0.0,0.75,0,,0.0,0.2615030982619363,0.20920247860954905,0.0,0.12242412771225897,,round_candidate
v2_c0858ec7c2c6,rescue_000002,3,rescue_candidate,rescue_dilution: scaled down a high-viability failed-patch formulation,False,,,,ROUND_007,rep_001,29.30,yes,,,,,,,,,,,,,,,0.0,0.0,0.5282412670377036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3551158558737546,0.0,0.0,0.0,0.0,2,rescue_dilution,0.5,v2_0e9e2b605ce7,50.515,1,3.3551158558737546,0.0,3.3551158558737546,0.0,0.0,3.3551158558737546,0.5282412670377036,0.0,round5_solubility_viscosity_v2,32.787935445030264,True,,0.10357923771411799,in_support,,,,,24.045745669093986,7.8081176210390115,model_supported,Model estimate,candidate has a non-prior-reverted surrogate estimate,24.045745669093986,7.8081176210390115,55.2919621749409,25.11907820264258,False,0,0,,,0.0,0.0,0.6931266866376704,0.4889634370759189,1.4549359902480112,1.5657584095805919,0.09538620170659803,0.09538620170659803,0.004414625169632447,round6_empirical_combination_intact_v1,,0,,True,False,,ineligible:special_origin_exemption,0.4889634370759189,,,,26.778586836457638,0.0,0.0,0.0,0.75,0,ethylene_glycol_M,0.028241267037703577,0.3068733133623296,0.25114690409740437,0.005648253407540715,0.3244375359365508,,round_candidate
v2_c0858ec7c2c6,rescue_000002,3,rescue_candidate,rescue_dilution: scaled down a high-viability failed-patch formulation,False,,,,ROUND_007,rep_002,23.85,yes,,,,,,,,,,,,,,,0.0,0.0,0.5282412670377036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3551158558737546,0.0,0.0,0.0,0.0,2,rescue_dilution,0.5,v2_0e9e2b605ce7,50.515,1,3.3551158558737546,0.0,3.3551158558737546,0.0,0.0,3.3551158558737546,0.5282412670377036,0.0,round5_solubility_viscosity_v2,32.787935445030264,True,,0.10357923771411799,in_support,,,,,24.045745669093986,7.8081176210390115,model_supported,Model estimate,candidate has a non-prior-reverted surrogate estimate,24.045745669093986,7.8081176210390115,55.2919621749409,25.11907820264258,False,0,0,,,0.0,0.0,0.6931266866376704,0.4889634370759189,1.4549359902480112,1.5657584095805919,0.09538620170659803,0.09538620170659803,0.004414625169632447,round6_empirical_combination_intact_v1,,0,,True,False,,ineligible:special_origin_exemption,0.4889634370759189,,,,26.778586836457638,0.0,0.0,0.0,0.75,0,ethylene_glycol_M,0.028241267037703577,0.3068733133623296,0.25114690409740437,0.005648253407540715,0.3244375359365508,,round_candidate
