evaluation_policy_version,round_id,round_number,provenance_class,formal_cohort,active_phase,candidate_id,formulation_id,recommendation_type,selection_rank,endpoint,endpoint_role,metric_type,prediction_mean,prediction_std,observed_mean,observed_unit,replicate_count,completed_row_count,evaluation_eligible,exclusion_reason,formal_metric_eligible,formal_exclusion_reason,signed_error,absolute_error,squared_error,standardized_residual,interval_95_lower,interval_95_upper,interval_95_covered,brier_score,classification_correct
prospective_evaluation_v1,ROUND_001,1,reconstructed,False,screening_only,cand_000440,v2_19eed4dca0d3,screening_candidate,5,viability_percent,primary,continuous,59.82829861111112,59.684139475517846,35.84,percent,1,1,True,,False,outside_formal_cohort,23.98829861111112,23.98829861111112,575.4384702558357,0.40192082556457076,-57.15261476090386,176.8092119831261,True,,
prospective_evaluation_v1,ROUND_001,1,reconstructed,False,screening_only,cand_000440,v2_19eed4dca0d3,screening_candidate,5,intact_patch_formation_pass,gate_secondary,binary,1.0,,0.0,binary,1,1,True,,False,outside_formal_cohort,1.0,1.0,1.0,,,,,1.0,False
prospective_evaluation_v1,ROUND_001,1,reconstructed,False,screening_only,cand_000440,v2_19eed4dca0d3,screening_candidate,5,critical_axial_load_N_per_needle,mechanical_secondary,continuous,0.0,0.0,,,0,1,False,not_measured,False,not_measured,,,,,,,,,
prospective_evaluation_v1,ROUND_001,1,reconstructed,False,screening_only,cand_001027,v2_2eead01c8392,screening_candidate,6,viability_percent,primary,continuous,59.82829861111112,59.684139475517846,60.53,percent,1,1,True,,False,outside_formal_cohort,-0.7017013888888783,0.7017013888888783,0.4923848391685809,-0.011756915573470117,-57.15261476090386,176.8092119831261,True,,
prospective_evaluation_v1,ROUND_001,1,reconstructed,False,screening_only,cand_001027,v2_2eead01c8392,screening_candidate,6,intact_patch_formation_pass,gate_secondary,binary,1.0,,0.0,binary,1,1,True,,False,outside_formal_cohort,1.0,1.0,1.0,,,,,1.0,False
prospective_evaluation_v1,ROUND_001,1,reconstructed,False,screening_only,cand_001027,v2_2eead01c8392,screening_candidate,6,critical_axial_load_N_per_needle,mechanical_secondary,continuous,0.0,0.0,,,0,1,False,not_measured,False,not_measured,,,,,,,,,
prospective_evaluation_v1,ROUND_001,1,reconstructed,False,screening_only,cand_001486,v2_4a0cb1ead8d1,screening_candidate,7,viability_percent,primary,continuous,59.82829861684202,59.684139475517846,60.33,percent,1,1,True,,False,outside_formal_cohort,-0.5017013831579789,0.5017013831579789,0.2517042778626291,-0.008405941470661137,-57.15261475517296,176.809211988857,True,,
prospective_evaluation_v1,ROUND_001,1,reconstructed,False,screening_only,cand_001486,v2_4a0cb1ead8d1,screening_candidate,7,intact_patch_formation_pass,gate_secondary,binary,1.0,,0.0,binary,1,1,True,,False,outside_formal_cohort,1.0,1.0,1.0,,,,,1.0,False
prospective_evaluation_v1,ROUND_001,1,reconstructed,False,screening_only,cand_001486,v2_4a0cb1ead8d1,screening_candidate,7,critical_axial_load_N_per_needle,mechanical_secondary,continuous,0.0,0.0,,,0,1,False,not_measured,False,not_measured,,,,,,,,,
prospective_evaluation_v1,ROUND_001,1,reconstructed,False,screening_only,cand_001227,v2_6b7389efb1b5,screening_candidate,8,viability_percent,primary,continuous,59.82829861111112,59.684139475517846,35.92,percent,1,1,True,,False,outside_formal_cohort,23.90829861111112,23.90829861111112,571.606742478058,0.4005804359618554,-57.15261476090386,176.8092119831261,True,,
prospective_evaluation_v1,ROUND_001,1,reconstructed,False,screening_only,cand_001227,v2_6b7389efb1b5,screening_candidate,8,intact_patch_formation_pass,gate_secondary,binary,1.0,,0.0,binary,1,1,True,,False,outside_formal_cohort,1.0,1.0,1.0,,,,,1.0,False
prospective_evaluation_v1,ROUND_001,1,reconstructed,False,screening_only,cand_001227,v2_6b7389efb1b5,screening_candidate,8,critical_axial_load_N_per_needle,mechanical_secondary,continuous,0.0,0.0,,,0,1,False,not_measured,False,not_measured,,,,,,,,,
prospective_evaluation_v1,ROUND_001,1,reconstructed,False,screening_only,cand_000585,v2_a803deb82ca6,screening_candidate,9,viability_percent,primary,continuous,59.828298612191006,59.684139475517846,28.72,percent,1,1,True,,False,outside_formal_cohort,31.108298612191007,31.108298612191007,967.7262425452449,0.5212155002243349,-57.152614759823976,176.809211984206,True,,
prospective_evaluation_v1,ROUND_001,1,reconstructed,False,screening_only,cand_000585,v2_a803deb82ca6,screening_candidate,9,intact_patch_formation_pass,gate_secondary,binary,1.0,,0.0,binary,1,1,True,,False,outside_formal_cohort,1.0,1.0,1.0,,,,,1.0,False
prospective_evaluation_v1,ROUND_001,1,reconstructed,False,screening_only,cand_000585,v2_a803deb82ca6,screening_candidate,9,critical_axial_load_N_per_needle,mechanical_secondary,continuous,0.0,0.0,,,0,1,False,not_measured,False,not_measured,,,,,,,,,
prospective_evaluation_v1,ROUND_001,1,reconstructed,False,screening_only,cand_000280,v2_49123b81735d,screening_candidate,10,viability_percent,primary,continuous,61.12987215,59.12054774,40.44,percent,1,1,True,,False,outside_formal_cohort,20.68987215,20.68987215,428.0708095833456,0.3499607656036916,-54.746401420400005,177.0061457204,True,,
prospective_evaluation_v1,ROUND_001,1,reconstructed,False,screening_only,cand_000280,v2_49123b81735d,screening_candidate,10,intact_patch_formation_pass,gate_secondary,binary,1.0,,0.0,binary,1,1,True,,False,outside_formal_cohort,1.0,1.0,1.0,,,,,1.0,False
prospective_evaluation_v1,ROUND_001,1,reconstructed,False,screening_only,cand_000280,v2_49123b81735d,screening_candidate,10,critical_axial_load_N_per_needle,mechanical_secondary,continuous,0.0,0.0,,,0,1,False,not_measured,False,not_measured,,,,,,,,,
prospective_evaluation_v1,ROUND_001,1,reconstructed,False,screening_only,cand_001920,v2_b9ae21107fa4,screening_candidate,11,viability_percent,primary,continuous,59.82829861111112,59.684139475517846,15.93,percent,1,1,True,,False,outside_formal_cohort,43.89829861111112,43.89829861111112,1927.0606209502807,0.7355102879403664,-57.15261476090386,176.8092119831261,True,,
prospective_evaluation_v1,ROUND_001,1,reconstructed,False,screening_only,cand_001920,v2_b9ae21107fa4,screening_candidate,11,intact_patch_formation_pass,gate_secondary,binary,1.0,,0.0,binary,1,1,True,,False,outside_formal_cohort,1.0,1.0,1.0,,,,,1.0,False
prospective_evaluation_v1,ROUND_001,1,reconstructed,False,screening_only,cand_001920,v2_b9ae21107fa4,screening_candidate,11,critical_axial_load_N_per_needle,mechanical_secondary,continuous,0.0,0.0,,,0,1,False,not_measured,False,not_measured,,,,,,,,,
prospective_evaluation_v1,ROUND_001,1,reconstructed,False,screening_only,cand_001369,v2_a2b4c2d7b0b6,screening_candidate,12,viability_percent,primary,continuous,59.828298331443285,59.68413947551783,24.39,percent,1,1,True,,False,outside_formal_cohort,35.438298331443285,35.438298331443285,1255.8729886283759,0.5937640827674145,-57.15261504057167,176.80921170345823,True,,
prospective_evaluation_v1,ROUND_001,1,reconstructed,False,screening_only,cand_001369,v2_a2b4c2d7b0b6,screening_candidate,12,intact_patch_formation_pass,gate_secondary,binary,1.0,,0.0,binary,1,1,True,,False,outside_formal_cohort,1.0,1.0,1.0,,,,,1.0,False
prospective_evaluation_v1,ROUND_001,1,reconstructed,False,screening_only,cand_001369,v2_a2b4c2d7b0b6,screening_candidate,12,critical_axial_load_N_per_needle,mechanical_secondary,continuous,0.0,0.0,,,0,1,False,not_measured,False,not_measured,,,,,,,,,
