endpoint,formulation_id,batch_id,actual,predicted,predicted_std,absolute_error,squared_error
viability_percent,legacy_lit_5,legacy_literature,84.5,62.99557960642883,13.411127854231047,21.504420393571174,462.4400964634398
viability_percent,legacy_lit_12,legacy_literature,95.2,69.59863524259337,16.068718979535085,25.60136475740663,655.4298774417822
viability_percent,legacy_lit_19,legacy_literature,92.35,34.54191796995069,10.88538472592318,57.808082030049306,3341.7743479929095
viability_percent,legacy_lit_37,legacy_literature,100.0,67.34718058473361,6.452991097957807,32.65281941526639,1066.2066157659979
viability_percent,legacy_lit_39,legacy_literature,80.0,73.46468606935709,9.925763846153338,6.535313930642914,42.710328172055334
viability_percent,legacy_lit_45,legacy_literature,28.0,57.93489015092497,18.407291324994258,29.93489015092497,896.0976483479449
viability_percent,legacy_lit_54,legacy_literature,65.0,35.711432180324564,6.4301978200859,29.288567819675436,857.8202049277274
viability_percent,legacy_lit_59,legacy_literature,77.0,51.13790220633368,21.078618250706523,25.862097793666322,668.8481022891605
viability_percent,legacy_lit_68,legacy_literature,74.0,36.81077699549178,11.963483793004013,37.18922300450822,1383.0383076790436
viability_percent,legacy_lit_74,legacy_literature,78.0,53.44829199117208,21.94415354651661,24.551708008827923,602.7863661507452
viability_percent,legacy_lit_79,legacy_literature,38.0,48.36563532879254,20.08786013967302,10.365635328792543,107.44639576951208
viability_percent,legacy_lit_87,legacy_literature,49.3,32.28431732218883,14.481603430662751,17.015682677811164,289.5334569919629
viability_percent,legacy_lit_91,legacy_literature,53.2,53.07419541109658,22.402156091423763,0.12580458890342072,0.01582679458915869
viability_percent,legacy_lit_96,legacy_literature,64.3,56.309035294270366,21.85815646442789,7.990964705729631,63.85551692821665
viability_percent,legacy_lit_102,legacy_literature,43.0,35.71288069622992,6.456071926518851,7.287119303770083,53.10210774737858
viability_percent,legacy_lit_114,legacy_literature,87.56,53.05726693011911,4.219070381645384,34.50273306988089,1190.4385892914524
viability_percent,legacy_lit_128,legacy_literature,80.0,50.034547741916704,3.8765998942497917,29.965452258083296,897.9283290314693
viability_percent,legacy_lit_132,legacy_literature,38.0,35.97866849718027,5.438027120526704,2.021331502819727,4.085781044291457
viability_percent,legacy_lit_137,legacy_literature,70.0,51.65877478503389,18.981287059942243,18.34122521496611,336.40054238610855
viability_percent,legacy_lit_198,legacy_literature,86.0,35.716758167805736,6.437697891762453,50.283241832194264,2528.4044091549313
viability_percent,legacy_lit_202,legacy_literature,65.0,75.7979054119363,11.329170070409361,10.797905411936298,116.5947612851232
viability_percent,legacy_lit_207,legacy_literature,70.0,44.29461619699213,14.438988680818982,25.70538380300787,660.7667564599393
viability_percent,legacy_lit_215,legacy_literature,78.33333333333333,52.491983062297905,22.084982686634813,25.841350271035424,667.7753838303425
viability_percent,legacy_lit_225,legacy_literature,38.0,42.414085507408124,18.47142107967016,4.414085507408124,19.48415086671044
viability_percent,legacy_lit_252,legacy_literature,17.0,32.72277177531742,10.16656019887009,15.722771775317419,247.20555229871806
viability_percent,legacy_lit_257,legacy_literature,62.0,53.280727123678666,21.107248442582048,8.719272876321334,76.02571949175291
viability_percent,legacy_lit_262,legacy_literature,80.0,58.35342320261437,23.862348442912975,21.646576797385627,468.5742870451138
viability_percent,legacy_lit_277,legacy_literature,84.0,56.68210953613185,23.749500828335208,27.317890463868153,746.2671393958985
viability_percent,legacy_lit_289,legacy_literature,94.0,44.60248393366561,3.3211974141033425,49.39751606633439,2440.114593523764
viability_percent,legacy_lit_306,legacy_literature,99.0,35.71398250648119,6.431686561530914,63.28601749351881,4005.120010189969
viability_percent,legacy_lit_313,legacy_literature,10.0,58.052562144225405,17.881087281015624,48.052562144225405,2309.0487286246444
viability_percent,legacy_lit_318,legacy_literature,38.0,61.112539692952325,4.202706892703466,23.112539692952325,534.1894910582968
viability_percent,legacy_lit_326,legacy_literature,74.33333333333333,74.4005752983569,15.203486061933003,0.0672419650235696,0.0045214818602309585
viability_percent,legacy_lit_339,legacy_literature,84.3,58.359402007981465,23.862345111254594,25.94059799201853,672.9146241835159
viability_percent,legacy_lit_347,legacy_literature,69.5,64.07753139402682,16.57369719116995,5.4224686059731795,29.403165782764717
viability_percent,legacy_lit_352,legacy_literature,69.6,57.75670205748975,18.84209572322277,11.843297942510247,140.26370615506747
viability_percent,legacy_lit_357,legacy_literature,74.9,55.713962592611,18.496526778742332,19.18603740738901,368.10403139773035
viability_percent,legacy_lit_361,legacy_literature,50.3,53.52356871448343,19.84098803517475,3.2235687144834344,10.391395256996383
viability_percent,legacy_lit_375,legacy_literature,81.3,58.0820979490856,3.4412210553804927,23.217902050914397,539.0709756458549
viability_percent,legacy_wetlab_EXP102,legacy_wetlab,38.14,36.45570370081725,4.748120338116129,1.6842962991827477,2.8368540234407
viability_percent,legacy_wetlab_EXP205,legacy_wetlab,63.31,51.92079204874996,21.177881592761164,11.389207951250043,129.7140577568172
viability_percent,legacy_wetlab_EXP303,legacy_wetlab,6.5,54.732639919897224,23.71831222692012,48.232639919897224,2326.3875536424634
viability_percent,legacy_wetlab_EXP1101,legacy_wetlab,15.27,25.16759050753818,7.604986715972872,9.89759050753818,97.96229785490988
viability_percent,legacy_wetlab_EXP1106,legacy_wetlab,48.85,66.78486496556101,11.338994901313528,17.93486496556101,321.6593813329078
viability_percent,legacy_wetlab_EXP1206,legacy_wetlab,36.12,48.643523141114144,20.249808637347147,12.523523141114147,156.83863186602156
viability_percent,legacy_wetlab_EXP2104,legacy_wetlab,53.4,40.25001323360169,15.108225638667015,13.149986766398307,172.9221519564506
viability_percent,legacy_wetlab_EXP3102,legacy_wetlab,51.94,57.23333143568094,23.83713947011795,5.2933314356809404,28.019357687968046
viability_percent,legacy_wetlab_EXP3107,legacy_wetlab,63.25,42.16460980720203,5.533004228925248,21.085390192797973,444.593679582541
viability_percent,legacy_wetlab_EXP4104,legacy_wetlab,76.91,59.69547830788315,2.459425475695973,17.214521692116847,296.33975708836147
viability_percent,legacy_wetlab_EXP5103,legacy_wetlab,72.48,58.267717493170416,6.704033482203867,14.212282506829588,201.98897405393433
viability_percent,legacy_wetlab_EXP5108,legacy_wetlab,59.17,38.37435399588934,3.735911318134613,20.795646004110665,432.4588927282839
viability_percent,legacy_wetlab_EXP5201,legacy_wetlab,27.08,58.25873115903014,23.861777390620656,31.178731159030143,972.1132766870771
viability_percent,legacy_wetlab_EXP5206,legacy_wetlab,13.35,56.7725762487518,23.794510151067634,43.422576248751795,1885.5201280786634
viability_percent,legacy_wetlab_EXP5211,legacy_wetlab,7.39,53.08291077678372,21.930406400235167,45.69291077678372,2087.842095255118
viability_percent,legacy_wetlab_EXP6105,legacy_wetlab,53.08,60.70740603951261,23.392436877940927,7.627406039512614,58.177322891593505
viability_percent,legacy_wetlab_EXP7104,legacy_wetlab,75.91,77.65888456534822,2.8970587511072226,1.7488845653482201,3.058597222913233
viability_percent,legacy_wetlab_EXP7109,legacy_wetlab,11.49,61.486067065166566,20.540559786400554,49.996067065166564,2499.6067219846327
viability_percent,legacy_wetlab_EXP8102,legacy_wetlab,71.7,66.38651122207335,2.3416845364903502,5.313488777926651,28.23316299315245
viability_percent,legacy_wetlab_EXP8107,legacy_wetlab,54.64,42.6227257787231,9.338627537918878,12.0172742212769,144.41487970936632
viability_percent,legacy_wetlab_EXP9104,legacy_wetlab,74.92,64.36659765355806,3.058266181610547,10.553402346441942,111.37430108588629
viability_percent,v2_e0e6b16a3f20,ROUND_001,26.53,58.35256188925186,23.862348417073402,31.82256188925186,1012.6754451952648
viability_percent,v2_e0e6b16a3f20,ROUND_002,30.4375,58.35256188925186,23.862348417073402,27.91506188925186,779.2506802807616
viability_percent,v2_2eead01c8392,ROUND_001,60.53,58.35341705887464,23.862348442912754,2.1765829411253605,4.737513299597925
viability_percent,v2_42188f45e98a,ROUND_002,38.805,38.12340520306607,12.538698036567828,0.6815947969339291,0.46457146720740405
